obs;theta;resp;delta;error;cond;block;rt;study;experiment;stimulus
13;44;43;10;-1;1;6;1.5630412849132;Kondo et al. (2022);Experiment 4;Orientation
13;9;19;35;10;1;6;2.22325414512306;Kondo et al. (2022);Experiment 4;Orientation
13;77;62;-68;-15;1;6;2.60732859908603;Kondo et al. (2022);Experiment 4;Orientation
13;61;55;16;-6;1;6;0.905446904012933;Kondo et al. (2022);Experiment 4;Orientation
13;174;145;67;-29;1;6;1.76008527493104;Kondo et al. (2022);Experiment 4;Orientation
13;179;178;-5;-1;1;6;2.27599061303772;Kondo et al. (2022);Experiment 4;Orientation
13;86;89;-87;3;1;6;1.57054353598505;Kondo et al. (2022);Experiment 4;Orientation
13;87;97;-1;10;1;6;0.76498606801033;Kondo et al. (2022);Experiment 4;Orientation
13;53;41;34;-12;1;6;1.60066756396554;Kondo et al. (2022);Experiment 4;Orientation
13;9;34;44;25;1;6;1.90056139207445;Kondo et al. (2022);Experiment 4;Orientation
13;84;69;-75;-15;1;6;1.12492466904223;Kondo et al. (2022);Experiment 4;Orientation
13;142;132;-58;-10;1;6;0.864544112002477;Kondo et al. (2022);Experiment 4;Orientation
13;141;138;1;-3;1;6;1.55275544617325;Kondo et al. (2022);Experiment 4;Orientation
13;151;136;-10;-15;1;6;0.870934530161321;Kondo et al. (2022);Experiment 4;Orientation
13;96;112;55;16;1;6;0.796216677175835;Kondo et al. (2022);Experiment 4;Orientation
13;30;48;66;18;1;6;2.00181551999412;Kondo et al. (2022);Experiment 4;Orientation
13;26;64;4;38;1;6;1.55070002190769;Kondo et al. (2022);Experiment 4;Orientation
13;78;75;-52;-3;1;6;0.87693436909467;Kondo et al. (2022);Experiment 4;Orientation
13;175;0;83;5;1;6;2.3619385859929;Kondo et al. (2022);Experiment 4;Orientation
13;70;59;-75;-11;1;6;1.92673346982338;Kondo et al. (2022);Experiment 4;Orientation
13;152;137;-82;-15;1;6;2.89003061293624;Kondo et al. (2022);Experiment 4;Orientation
13;156;143;-4;-13;1;6;0.987942635081708;Kondo et al. (2022);Experiment 4;Orientation
13;42;59;-66;17;1;6;1.6267169220373;Kondo et al. (2022);Experiment 4;Orientation
13;0;7;42;7;1;6;1.93100280803628;Kondo et al. (2022);Experiment 4;Orientation
13;110;122;70;12;1;6;1.95558290509507;Kondo et al. (2022);Experiment 4;Orientation
13;112;112;-2;0;1;6;1.49833084107377;Kondo et al. (2022);Experiment 4;Orientation
13;43;61;69;18;1;6;0.898332759970799;Kondo et al. (2022);Experiment 4;Orientation
13;29;47;14;18;1;6;1.08989993599243;Kondo et al. (2022);Experiment 4;Orientation
13;158;144;51;-14;1;6;1.6439473668579;Kondo et al. (2022);Experiment 4;Orientation
13;9;26;-31;17;1;6;0.832022793125361;Kondo et al. (2022);Experiment 4;Orientation
13;64;47;-55;-17;1;6;0.79743001004681;Kondo et al. (2022);Experiment 4;Orientation
13;76;65;-12;-11;1;6;0.721828751033172;Kondo et al. (2022);Experiment 4;Orientation
13;84;89;-8;5;1;6;0.95002542482689;Kondo et al. (2022);Experiment 4;Orientation
13;91;101;-7;10;1;6;1.02091359696351;Kondo et al. (2022);Experiment 4;Orientation
13;86;79;5;-7;1;6;1.12430138001218;Kondo et al. (2022);Experiment 4;Orientation
13;90;91;-4;1;1;6;1.36006377916783;Kondo et al. (2022);Experiment 4;Orientation
13;90;94;0;4;1;6;1.45179336098954;Kondo et al. (2022);Experiment 4;Orientation
13;168;140;-78;-28;1;6;0.855006654979661;Kondo et al. (2022);Experiment 4;Orientation
13;93;107;75;14;1;6;1.17598111182451;Kondo et al. (2022);Experiment 4;Orientation
13;146;127;-53;-19;1;6;1.96253511379473;Kondo et al. (2022);Experiment 4;Orientation
13;162;145;-16;-17;1;7;1.25294078700244;Kondo et al. (2022);Experiment 4;Orientation
13;108;114;54;6;1;7;0.966054519172758;Kondo et al. (2022);Experiment 4;Orientation
13;118;128;-10;10;1;7;0.897789602167904;Kondo et al. (2022);Experiment 4;Orientation
13;70;67;48;-3;1;7;2.09004152799025;Kondo et al. (2022);Experiment 4;Orientation
13;169;149;81;-20;1;7;1.25928946095519;Kondo et al. (2022);Experiment 4;Orientation
13;40;38;-51;-2;1;7;0.978915615007281;Kondo et al. (2022);Experiment 4;Orientation
13;95;108;-55;13;1;7;1.42681134701706;Kondo et al. (2022);Experiment 4;Orientation
13;16;40;79;24;1;7;0.883099623024464;Kondo et al. (2022);Experiment 4;Orientation
13;46;56;-30;10;1;7;0.629534508101642;Kondo et al. (2022);Experiment 4;Orientation
13;8;21;38;13;1;7;1.71527100191452;Kondo et al. (2022);Experiment 4;Orientation
13;2;0;6;-2;1;7;1.55377690587193;Kondo et al. (2022);Experiment 4;Orientation
13;14;29;-12;15;1;7;1.39175008400343;Kondo et al. (2022);Experiment 4;Orientation
13;34;34;-20;0;1;7;0.869532756973058;Kondo et al. (2022);Experiment 4;Orientation
13;76;55;-42;-21;1;7;1.26727410801686;Kondo et al. (2022);Experiment 4;Orientation
13;117;117;-41;0;1;7;2.06496962090023;Kondo et al. (2022);Experiment 4;Orientation
13;151;125;-34;-26;1;7;0.738349813967943;Kondo et al. (2022);Experiment 4;Orientation
13;57;57;-86;0;1;7;0.737807888071984;Kondo et al. (2022);Experiment 4;Orientation
13;26;19;31;-7;1;7;2.04105569887906;Kondo et al. (2022);Experiment 4;Orientation
13;174;158;32;-16;1;7;0.636957786045969;Kondo et al. (2022);Experiment 4;Orientation
13;23;34;-29;11;1;7;1.28182153683156;Kondo et al. (2022);Experiment 4;Orientation
13;106;111;-83;5;1;7;1.15811700699851;Kondo et al. (2022);Experiment 4;Orientation
13;64;59;42;-5;1;7;1.0415392848663;Kondo et al. (2022);Experiment 4;Orientation
13;26;28;38;2;1;7;1.01294906786643;Kondo et al. (2022);Experiment 4;Orientation
13;59;62;-33;3;1;7;1.05563352792524;Kondo et al. (2022);Experiment 4;Orientation
13;10;20;49;10;1;7;1.4252539279405;Kondo et al. (2022);Experiment 4;Orientation
13;84;67;-74;-17;1;7;1.32174672698602;Kondo et al. (2022);Experiment 4;Orientation
13;128;126;-44;-2;1;7;0.662121902219951;Kondo et al. (2022);Experiment 4;Orientation
13;6;175;-58;-11;1;7;1.37330030696467;Kondo et al. (2022);Experiment 4;Orientation
13;65;57;-59;-8;1;7;1.91115447902121;Kondo et al. (2022);Experiment 4;Orientation
13;170;153;75;-17;1;7;0.828450281172991;Kondo et al. (2022);Experiment 4;Orientation
13;137;131;33;-6;1;7;0.826823777984828;Kondo et al. (2022);Experiment 4;Orientation
13;17;22;-60;5;1;7;0.617801062995568;Kondo et al. (2022);Experiment 4;Orientation
13;31;48;-14;17;1;7;1.00091915996745;Kondo et al. (2022);Experiment 4;Orientation
13;162;135;49;-27;1;7;0.789444768801332;Kondo et al. (2022);Experiment 4;Orientation
13;20;35;-38;15;1;7;0.811591149773449;Kondo et al. (2022);Experiment 4;Orientation
13;142;132;58;-10;1;7;1.36443957407027;Kondo et al. (2022);Experiment 4;Orientation
13;123;118;19;-5;1;7;0.873060860903934;Kondo et al. (2022);Experiment 4;Orientation
13;134;126;-11;-8;1;7;0.974894495215267;Kondo et al. (2022);Experiment 4;Orientation
13;92;85;42;-7;1;7;1.75397010613233;Kondo et al. (2022);Experiment 4;Orientation
13;21;52;71;31;1;7;0.943854121956974;Kondo et al. (2022);Experiment 4;Orientation
13;51;49;-30;-2;1;7;1.18274373793975;Kondo et al. (2022);Experiment 4;Orientation
13;93;108;-42;15;1;7;1.97540680295788;Kondo et al. (2022);Experiment 4;Orientation
13;40;41;53;1;1;7;0.90463194809854;Kondo et al. (2022);Experiment 4;Orientation
13;47;47;-7;0;1;7;0.992878744145855;Kondo et al. (2022);Experiment 4;Orientation
13;26;41;21;15;1;7;1.80621623015031;Kondo et al. (2022);Experiment 4;Orientation
13;18;32;8;14;1;7;1.15275752497837;Kondo et al. (2022);Experiment 4;Orientation
13;166;150;32;-16;1;7;1.41481170803308;Kondo et al. (2022);Experiment 4;Orientation
13;8;26;-22;18;1;7;1.39281951007433;Kondo et al. (2022);Experiment 4;Orientation
13;87;66;-79;-21;1;7;0.885972368065268;Kondo et al. (2022);Experiment 4;Orientation
13;125;107;-38;-18;1;7;1.06599074602127;Kondo et al. (2022);Experiment 4;Orientation
13;172;151;-47;-21;1;8;0.834690003888682;Kondo et al. (2022);Experiment 4;Orientation
13;129;115;43;-14;1;8;1.14466421213001;Kondo et al. (2022);Experiment 4;Orientation
13;84;75;45;-9;1;8;0.856537109939381;Kondo et al. (2022);Experiment 4;Orientation
13;66;60;18;-6;1;8;1.06640763999894;Kondo et al. (2022);Experiment 4;Orientation
13;39;48;27;9;1;8;1.28073226008564;Kondo et al. (2022);Experiment 4;Orientation
13;150;135;69;-15;1;8;1.27715170593001;Kondo et al. (2022);Experiment 4;Orientation
13;136;145;14;9;1;8;2.95268011302687;Kondo et al. (2022);Experiment 4;Orientation
13;172;146;-36;-26;1;8;1.14248139713891;Kondo et al. (2022);Experiment 4;Orientation
13;113;129;59;16;1;8;0.750604250002652;Kondo et al. (2022);Experiment 4;Orientation
13;46;48;67;2;1;8;2.06886242702603;Kondo et al. (2022);Experiment 4;Orientation
13;107;119;-61;12;1;8;1.36304700304754;Kondo et al. (2022);Experiment 4;Orientation
13;24;25;83;1;1;8;2.05439860816114;Kondo et al. (2022);Experiment 4;Orientation
13;3;174;21;-9;1;8;1.60031769704074;Kondo et al. (2022);Experiment 4;Orientation
13;139;128;44;-11;1;8;1.50904405605979;Kondo et al. (2022);Experiment 4;Orientation
13;5;14;-46;9;1;8;1.95366123411804;Kondo et al. (2022);Experiment 4;Orientation
13;134;123;51;-11;1;8;1.72828492592089;Kondo et al. (2022);Experiment 4;Orientation
13;68;64;66;-4;1;8;1.91436121799052;Kondo et al. (2022);Experiment 4;Orientation
13;124;116;-56;-8;1;8;1.72044686391018;Kondo et al. (2022);Experiment 4;Orientation
13;113;116;11;3;1;8;1.3563587279059;Kondo et al. (2022);Experiment 4;Orientation
13;66;60;47;-6;1;8;0.931265232851729;Kondo et al. (2022);Experiment 4;Orientation
13;93;104;-27;11;1;8;1.10862933681346;Kondo et al. (2022);Experiment 4;Orientation
13;17;27;76;10;1;8;0.955239542992786;Kondo et al. (2022);Experiment 4;Orientation
13;175;154;22;-21;1;8;1.13608620897867;Kondo et al. (2022);Experiment 4;Orientation
13;93;116;82;23;1;8;1.08286268590018;Kondo et al. (2022);Experiment 4;Orientation
13;29;30;64;1;1;8;2.11817709589377;Kondo et al. (2022);Experiment 4;Orientation
13;96;95;-67;-1;1;8;1.20327991107479;Kondo et al. (2022);Experiment 4;Orientation
13;31;49;65;18;1;8;1.01462228200398;Kondo et al. (2022);Experiment 4;Orientation
13;53;52;-22;-1;1;8;1.68902720697224;Kondo et al. (2022);Experiment 4;Orientation
13;57;43;-4;-14;1;8;1.75401363405399;Kondo et al. (2022);Experiment 4;Orientation
13;131;125;-74;-6;1;8;1.11932719894685;Kondo et al. (2022);Experiment 4;Orientation
13;162;133;-31;-29;1;8;0.836355125065893;Kondo et al. (2022);Experiment 4;Orientation
13;68;68;-86;0;1;8;0.867018271004781;Kondo et al. (2022);Experiment 4;Orientation
13;11;6;57;-5;1;8;0.986508904024959;Kondo et al. (2022);Experiment 4;Orientation
13;157;149;34;-8;1;8;1.8256236249581;Kondo et al. (2022);Experiment 4;Orientation
13;141;133;16;-8;1;8;0.970603183144704;Kondo et al. (2022);Experiment 4;Orientation
13;124;136;17;12;1;8;0.972746029961854;Kondo et al. (2022);Experiment 4;Orientation
13;127;124;-3;-3;1;8;1.0543783318717;Kondo et al. (2022);Experiment 4;Orientation
13;12;2;-65;-10;1;8;1.88814083184116;Kondo et al. (2022);Experiment 4;Orientation
13;141;132;51;-9;1;8;1.05106551013887;Kondo et al. (2022);Experiment 4;Orientation
13;27;38;-66;11;1;8;1.09981635701843;Kondo et al. (2022);Experiment 4;Orientation
13;46;42;-19;-4;1;8;0.771394997136667;Kondo et al. (2022);Experiment 4;Orientation
13;32;51;14;19;1;8;3.71789358695969;Kondo et al. (2022);Experiment 4;Orientation
13;152;137;60;-15;1;8;1.7051445201505;Kondo et al. (2022);Experiment 4;Orientation
13;106;124;46;18;1;8;0.818494718987495;Kondo et al. (2022);Experiment 4;Orientation
13;28;44;78;16;1;8;0.994407952064648;Kondo et al. (2022);Experiment 4;Orientation
13;109;124;-81;15;1;8;1.20811086683534;Kondo et al. (2022);Experiment 4;Orientation
13;76;67;33;-9;1;8;0.802207696018741;Kondo et al. (2022);Experiment 4;Orientation
13;78;68;-2;-10;1;8;1.21397359482944;Kondo et al. (2022);Experiment 4;Orientation
13;179;172;79;-7;1;8;1.45548080396838;Kondo et al. (2022);Experiment 4;Orientation
13;64;58;-65;-6;1;8;1.14646350615658;Kondo et al. (2022);Experiment 4;Orientation
13;100;104;-36;4;1;9;0.860063412925228;Kondo et al. (2022);Experiment 4;Orientation
13;53;55;47;2;1;9;0.691498571075499;Kondo et al. (2022);Experiment 4;Orientation
13;70;66;-17;-4;1;9;0.678297700127587;Kondo et al. (2022);Experiment 4;Orientation
13;119;122;-49;3;1;9;1.23381788586266;Kondo et al. (2022);Experiment 4;Orientation
13;127;127;-8;0;1;9;0.942920375149697;Kondo et al. (2022);Experiment 4;Orientation
13;131;120;-4;-11;1;9;1.21600024309009;Kondo et al. (2022);Experiment 4;Orientation
13;90;112;41;22;1;9;0.96914909593761;Kondo et al. (2022);Experiment 4;Orientation
13;43;57;47;14;1;9;1.80370636796579;Kondo et al. (2022);Experiment 4;Orientation
13;52;40;-9;-12;1;9;2.44769250485115;Kondo et al. (2022);Experiment 4;Orientation
13;132;132;-80;0;1;9;1.80247671995312;Kondo et al. (2022);Experiment 4;Orientation
13;167;158;-35;-9;1;9;1.38897929689847;Kondo et al. (2022);Experiment 4;Orientation
13;0;167;-13;-13;1;9;1.64350168709643;Kondo et al. (2022);Experiment 4;Orientation
13;8;5;-8;-3;1;9;0.894984059967101;Kondo et al. (2022);Experiment 4;Orientation
13;30;36;-22;6;1;9;1.44154211995192;Kondo et al. (2022);Experiment 4;Orientation
13;150;144;60;-6;1;9;1.21332688000984;Kondo et al. (2022);Experiment 4;Orientation
13;37;47;-67;10;1;9;1.22402431815863;Kondo et al. (2022);Experiment 4;Orientation
13;149;131;68;-18;1;9;1.3598905550316;Kondo et al. (2022);Experiment 4;Orientation
13;172;142;-23;-30;1;9;1.22856548894197;Kondo et al. (2022);Experiment 4;Orientation
13;119;119;53;0;1;9;1.96970419003628;Kondo et al. (2022);Experiment 4;Orientation
13;116;111;3;-5;1;9;1.49995264410973;Kondo et al. (2022);Experiment 4;Orientation
13;103;118;13;15;1;9;1.01922082901001;Kondo et al. (2022);Experiment 4;Orientation
13;101;115;2;14;1;9;0.716192204970866;Kondo et al. (2022);Experiment 4;Orientation
13;146;137;-45;-9;1;9;0.913923589978367;Kondo et al. (2022);Experiment 4;Orientation
13;135;132;11;-3;1;9;0.695330751128495;Kondo et al. (2022);Experiment 4;Orientation
13;41;44;-86;3;1;9;2.16176398191601;Kondo et al. (2022);Experiment 4;Orientation
13;38;51;3;13;1;9;0.725699357921258;Kondo et al. (2022);Experiment 4;Orientation
13;172;157;46;-15;1;9;0.921810887986794;Kondo et al. (2022);Experiment 4;Orientation
13;168;144;4;-24;1;9;1.91783829522319;Kondo et al. (2022);Experiment 4;Orientation
13;15;31;-27;16;1;9;0.962422221899033;Kondo et al. (2022);Experiment 4;Orientation
13;80;54;-65;-26;1;9;2.12504263408482;Kondo et al. (2022);Experiment 4;Orientation
13;87;76;-7;-11;1;9;1.6091809021309;Kondo et al. (2022);Experiment 4;Orientation
13;107;114;-20;7;1;9;0.635332687059417;Kondo et al. (2022);Experiment 4;Orientation
13;151;139;-44;-12;1;9;0.817276990041137;Kondo et al. (2022);Experiment 4;Orientation
13;81;59;70;-22;1;9;1.9701140250545;Kondo et al. (2022);Experiment 4;Orientation
13;154;143;-73;-11;1;9;2.06164141301997;Kondo et al. (2022);Experiment 4;Orientation
13;8;11;-34;3;1;9;0.621190181933343;Kondo et al. (2022);Experiment 4;Orientation
13;90;82;-82;-8;1;9;0.67777843400836;Kondo et al. (2022);Experiment 4;Orientation
13;74;85;16;11;1;9;0.721159928012639;Kondo et al. (2022);Experiment 4;Orientation
13;95;121;-21;26;1;9;0.869089167099446;Kondo et al. (2022);Experiment 4;Orientation
13;122;126;-27;4;1;9;1.04390038410202;Kondo et al. (2022);Experiment 4;Orientation
13;101;119;21;18;1;9;2.79909470281564;Kondo et al. (2022);Experiment 4;Orientation
13;83;76;18;-7;1;9;1.93926224415191;Kondo et al. (2022);Experiment 4;Orientation
13;87;68;-4;-19;1;9;1.07510609482415;Kondo et al. (2022);Experiment 4;Orientation
13;35;45;52;10;1;9;1.36054037394933;Kondo et al. (2022);Experiment 4;Orientation
13;52;53;-17;1;1;9;0.909052195027471;Kondo et al. (2022);Experiment 4;Orientation
13;114;132;-62;18;1;9;0.747202971018851;Kondo et al. (2022);Experiment 4;Orientation
13;31;41;83;10;1;9;1.52915038214996;Kondo et al. (2022);Experiment 4;Orientation
13;170;143;41;-27;1;9;2.07533323392272;Kondo et al. (2022);Experiment 4;Orientation
13;47;43;-57;-4;1;9;0.833723919931799;Kondo et al. (2022);Experiment 4;Orientation
13;168;149;59;-19;1;9;0.944043182069436;Kondo et al. (2022);Experiment 4;Orientation
13;147;147;21;0;1;10;0.910364709096029;Kondo et al. (2022);Experiment 4;Orientation
13;13;33;-46;20;1;10;1.2770903040655;Kondo et al. (2022);Experiment 4;Orientation
13;111;117;82;6;1;10;0.952159431064501;Kondo et al. (2022);Experiment 4;Orientation
13;177;157;-66;-20;1;10;0.927036890992895;Kondo et al. (2022);Experiment 4;Orientation
13;111;122;66;11;1;10;0.856914388015866;Kondo et al. (2022);Experiment 4;Orientation
13;54;53;57;-1;1;10;1.50500848516822;Kondo et al. (2022);Experiment 4;Orientation
13;69;65;-15;-4;1;10;1.52937729796395;Kondo et al. (2022);Experiment 4;Orientation
13;27;33;42;6;1;10;1.73889571614563;Kondo et al. (2022);Experiment 4;Orientation
13;63;52;-36;-11;1;10;1.29064854886383;Kondo et al. (2022);Experiment 4;Orientation
13;18;40;45;22;1;10;1.09275775705464;Kondo et al. (2022);Experiment 4;Orientation
13;59;60;-41;1;1;10;0.814910907065496;Kondo et al. (2022);Experiment 4;Orientation
13;121;124;-62;3;1;10;1.14498220593669;Kondo et al. (2022);Experiment 4;Orientation
13;146;129;-25;-17;1;10;0.936367637012154;Kondo et al. (2022);Experiment 4;Orientation
13;129;132;17;3;1;10;1.13690305594355;Kondo et al. (2022);Experiment 4;Orientation
13;55;45;74;-10;1;10;2.09657024289481;Kondo et al. (2022);Experiment 4;Orientation
13;11;15;44;4;1;10;1.04298498784192;Kondo et al. (2022);Experiment 4;Orientation
13;50;51;-39;1;1;10;1.12726582796313;Kondo et al. (2022);Experiment 4;Orientation
13;141;131;89;-10;1;10;1.26425833883695;Kondo et al. (2022);Experiment 4;Orientation
13;82;64;59;-18;1;10;1.34467260399833;Kondo et al. (2022);Experiment 4;Orientation
13;137;129;-55;-8;1;10;1.46473677200265;Kondo et al. (2022);Experiment 4;Orientation
13;64;45;73;-19;1;10;0.648915499914438;Kondo et al. (2022);Experiment 4;Orientation
13;63;70;1;7;1;10;0.763180891983211;Kondo et al. (2022);Experiment 4;Orientation
13;154;140;89;-14;1;10;1.39865384600125;Kondo et al. (2022);Experiment 4;Orientation
13;96;109;58;13;1;10;1.13073228602298;Kondo et al. (2022);Experiment 4;Orientation
13;27;45;69;18;1;10;1.59622218087316;Kondo et al. (2022);Experiment 4;Orientation
13;114;123;-87;9;1;10;1.68038400099613;Kondo et al. (2022);Experiment 4;Orientation
13;122;128;-8;6;1;10;1.34841738408431;Kondo et al. (2022);Experiment 4;Orientation
13;90;107;32;17;1;10;0.906976638128981;Kondo et al. (2022);Experiment 4;Orientation
13;141;127;-51;-14;1;10;0.888499066000804;Kondo et al. (2022);Experiment 4;Orientation
13;175;137;-34;-38;1;10;0.914455779129639;Kondo et al. (2022);Experiment 4;Orientation
13;134;124;41;-10;1;10;1.08006132184528;Kondo et al. (2022);Experiment 4;Orientation
13;124;117;10;-7;1;10;1.38865384389646;Kondo et al. (2022);Experiment 4;Orientation
13;128;127;-4;-1;1;10;1.77790707303211;Kondo et al. (2022);Experiment 4;Orientation
13;26;37;-78;11;1;10;1.2111328500323;Kondo et al. (2022);Experiment 4;Orientation
13;125;123;81;-2;1;10;0.620279661146924;Kondo et al. (2022);Experiment 4;Orientation
13;123;119;2;-4;1;10;1.2602631279733;Kondo et al. (2022);Experiment 4;Orientation
13;90;115;33;25;1;10;0.739802649943158;Kondo et al. (2022);Experiment 4;Orientation
13;157;139;-67;-18;1;10;1.01963434019126;Kondo et al. (2022);Experiment 4;Orientation
13;90;84;67;-6;1;10;0.845290208002552;Kondo et al. (2022);Experiment 4;Orientation
13;26;46;64;20;1;10;1.96933939517476;Kondo et al. (2022);Experiment 4;Orientation
13;79;50;-53;-29;1;10;2.03466774313711;Kondo et al. (2022);Experiment 4;Orientation
13;117;121;-38;4;1;10;0.703746352111921;Kondo et al. (2022);Experiment 4;Orientation
13;50;45;67;-5;1;10;2.59269921318628;Kondo et al. (2022);Experiment 4;Orientation
13;102;115;-52;13;1;10;1.4789625860285;Kondo et al. (2022);Experiment 4;Orientation
13;65;60;37;-5;1;10;1.97812123619951;Kondo et al. (2022);Experiment 4;Orientation
13;99;117;-34;18;1;10;1.55512183601968;Kondo et al. (2022);Experiment 4;Orientation
13;172;158;-73;-14;1;10;0.888066977029666;Kondo et al. (2022);Experiment 4;Orientation
13;82;68;90;-14;1;10;0.706794861005619;Kondo et al. (2022);Experiment 4;Orientation
13;51;52;31;1;1;10;2.27231532311998;Kondo et al. (2022);Experiment 4;Orientation
13;73;56;-22;-17;1;10;0.82258254988119;Kondo et al. (2022);Experiment 4;Orientation
14;112;128;NaN;16;1;1;1.93140793591738;Kondo et al. (2022);Experiment 4;Orientation
14;87;81;25;-6;1;1;2.27704709488899;Kondo et al. (2022);Experiment 4;Orientation
14;175;176;-88;1;1;1;1.7937524789013;Kondo et al. (2022);Experiment 4;Orientation
14;26;28;-31;2;1;1;1.37510985485278;Kondo et al. (2022);Experiment 4;Orientation
14;26;27;0;1;1;1;2.0809611750301;Kondo et al. (2022);Experiment 4;Orientation
14;9;21;17;12;1;1;1.14043179200962;Kondo et al. (2022);Experiment 4;Orientation
14;169;159;20;-10;1;1;1.54122702684253;Kondo et al. (2022);Experiment 4;Orientation
14;63;78;-74;15;1;1;2.29336649994366;Kondo et al. (2022);Experiment 4;Orientation
14;45;34;18;-11;1;1;1.42327462090179;Kondo et al. (2022);Experiment 4;Orientation
14;1;7;44;6;1;1;0.982249137945473;Kondo et al. (2022);Experiment 4;Orientation
14;148;127;33;-21;1;1;2.99176310119219;Kondo et al. (2022);Experiment 4;Orientation
14;140;137;8;-3;1;1;1.35659480909817;Kondo et al. (2022);Experiment 4;Orientation
14;40;63;-80;23;1;1;2.45681498991325;Kondo et al. (2022);Experiment 4;Orientation
14;90;86;-50;-4;1;1;1.66527765616775;Kondo et al. (2022);Experiment 4;Orientation
14;77;62;13;-15;1;1;1.80062255915254;Kondo et al. (2022);Experiment 4;Orientation
14;51;57;26;6;1;1;1.59648262313567;Kondo et al. (2022);Experiment 4;Orientation
14;80;72;-29;-8;1;1;1.56182856298983;Kondo et al. (2022);Experiment 4;Orientation
14;79;67;1;-12;1;1;1.15766220912337;Kondo et al. (2022);Experiment 4;Orientation
14;34;30;45;-4;1;1;2.55986840394326;Kondo et al. (2022);Experiment 4;Orientation
14;125;114;89;-11;1;1;2.26026691985317;Kondo et al. (2022);Experiment 4;Orientation
14;149;153;-24;4;1;1;1.50037520378828;Kondo et al. (2022);Experiment 4;Orientation
14;14;27;-45;13;1;1;1.14824773394503;Kondo et al. (2022);Experiment 4;Orientation
14;19;32;-5;13;1;1;2.30680988403037;Kondo et al. (2022);Experiment 4;Orientation
14;17;31;2;14;1;1;1.17636326001957;Kondo et al. (2022);Experiment 4;Orientation
14;63;117;-46;54;1;1;1.92809448298067;Kondo et al. (2022);Experiment 4;Orientation
14;48;46;15;-2;1;1;1.78623002185486;Kondo et al. (2022);Experiment 4;Orientation
14;89;86;-41;-3;1;1;2.336790145142;Kondo et al. (2022);Experiment 4;Orientation
14;105;113;-16;8;1;1;1.04001789097674;Kondo et al. (2022);Experiment 4;Orientation
14;174;160;-69;-14;1;1;1.60446377121843;Kondo et al. (2022);Experiment 4;Orientation
14;48;72;-54;24;1;1;2.08787723002024;Kondo et al. (2022);Experiment 4;Orientation
14;63;70;-15;7;1;1;1.4179391048383;Kondo et al. (2022);Experiment 4;Orientation
14;163;148;80;-15;1;1;2.26630922220647;Kondo et al. (2022);Experiment 4;Orientation
14;106;120;57;14;1;1;1.29733214806765;Kondo et al. (2022);Experiment 4;Orientation
14;39;39;67;0;1;1;1.00133936014026;Kondo et al. (2022);Experiment 4;Orientation
14;38;42;1;4;1;1;1.51739111403003;Kondo et al. (2022);Experiment 4;Orientation
14;111;112;-73;1;1;1;1.67221403494477;Kondo et al. (2022);Experiment 4;Orientation
14;15;16;-84;1;1;1;1.12611509300768;Kondo et al. (2022);Experiment 4;Orientation
14;11;15;4;4;1;1;2.57078995602205;Kondo et al. (2022);Experiment 4;Orientation
14;63;59;-52;-4;1;1;1.06045817187987;Kondo et al. (2022);Experiment 4;Orientation
14;178;17;65;19;1;1;1.32450561388396;Kondo et al. (2022);Experiment 4;Orientation
14;88;76;90;-12;1;1;2.09620340890251;Kondo et al. (2022);Experiment 4;Orientation
14;18;27;70;9;1;1;1.4743443899788;Kondo et al. (2022);Experiment 4;Orientation
14;109;121;89;12;1;1;2.00111632910557;Kondo et al. (2022);Experiment 4;Orientation
14;37;36;72;-1;1;1;2.26839899108745;Kondo et al. (2022);Experiment 4;Orientation
14;173;168;44;-5;1;1;1.75389696797356;Kondo et al. (2022);Experiment 4;Orientation
14;28;23;-35;-5;1;1;1.0249111559242;Kondo et al. (2022);Experiment 4;Orientation
14;87;81;-59;-6;1;1;1.08014953299426;Kondo et al. (2022);Experiment 4;Orientation
14;20;41;67;21;1;1;0.955891971010715;Kondo et al. (2022);Experiment 4;Orientation
14;38;30;-18;-8;1;1;1.77797964285128;Kondo et al. (2022);Experiment 4;Orientation
14;97;116;-59;19;1;1;0.921547272009775;Kondo et al. (2022);Experiment 4;Orientation
14;150;150;-53;0;1;2;1.66165813687257;Kondo et al. (2022);Experiment 4;Orientation
14;121;123;29;2;1;2;1.83024115185253;Kondo et al. (2022);Experiment 4;Orientation
14;28;49;-87;21;1;2;0.987495372071862;Kondo et al. (2022);Experiment 4;Orientation
14;91;97;-63;6;1;2;1.13914479198866;Kondo et al. (2022);Experiment 4;Orientation
14;147;137;-56;-10;1;2;1.14633960998617;Kondo et al. (2022);Experiment 4;Orientation
14;63;64;84;1;1;2;1.36963582085446;Kondo et al. (2022);Experiment 4;Orientation
14;46;64;17;18;1;2;1.24477878003381;Kondo et al. (2022);Experiment 4;Orientation
14;159;151;67;-8;1;2;1.74414410209283;Kondo et al. (2022);Experiment 4;Orientation
14;71;77;88;6;1;2;2.14420559210703;Kondo et al. (2022);Experiment 4;Orientation
14;93;90;-22;-3;1;2;1.80778566887602;Kondo et al. (2022);Experiment 4;Orientation
14;47;68;46;21;1;2;2.99430910800584;Kondo et al. (2022);Experiment 4;Orientation
14;121;131;-74;10;1;2;2.93623978295363;Kondo et al. (2022);Experiment 4;Orientation
14;106;113;15;7;1;2;1.41042922087945;Kondo et al. (2022);Experiment 4;Orientation
