obs;theta;resp;error;rt;block;delta;trial;study;experiment;stimulus
20;125;157;32;1.3812659768264;2;22;171;Houborg et al. (2023b);Experiment 2;Orientation
20;141;143;2;0.861580238761235;2;-16;172;Houborg et al. (2023b);Experiment 2;Orientation
20;97;91;-6;0.961630573106959;2;44;173;Houborg et al. (2023b);Experiment 2;Orientation
20;175;167;-8;1.34037983262169;2;-78;174;Houborg et al. (2023b);Experiment 2;Orientation
20;164;176;12;1.08250287845658;2;11;175;Houborg et al. (2023b);Experiment 2;Orientation
20;94;77;-17;1.71937303439518;2;70;176;Houborg et al. (2023b);Experiment 2;Orientation
20;38;36;-2;0.788030257495848;2;56;177;Houborg et al. (2023b);Experiment 2;Orientation
20;169;173;4;1.24054499606245;2;49;178;Houborg et al. (2023b);Experiment 2;Orientation
20;164;163;-1;1.42253055616311;2;5;179;Houborg et al. (2023b);Experiment 2;Orientation
20;55;58;3;2.17603850144769;2;-71;180;Houborg et al. (2023b);Experiment 2;Orientation
20;153;159;6;1.49394009099706;2;82;181;Houborg et al. (2023b);Experiment 2;Orientation
20;129;162;33;0.807344980725247;2;24;182;Houborg et al. (2023b);Experiment 2;Orientation
20;39;35;-4;1.62477414471869;2;90;183;Houborg et al. (2023b);Experiment 2;Orientation
20;57;45;-12;0.796191656372685;2;-18;184;Houborg et al. (2023b);Experiment 2;Orientation
20;27;38;11;1.79526968450045;2;30;185;Houborg et al. (2023b);Experiment 2;Orientation
20;21;40;19;0.687476579687427;2;6;186;Houborg et al. (2023b);Experiment 2;Orientation
20;39;36;-3;0.796751579595366;2;-18;187;Houborg et al. (2023b);Experiment 2;Orientation
20;156;146;-10;1.29849844111959;2;63;188;Houborg et al. (2023b);Experiment 2;Orientation
20;118;131;13;1.09247111958757;2;38;189;Houborg et al. (2023b);Experiment 2;Orientation
20;37;28;-9;0.545974921869856;2;81;190;Houborg et al. (2023b);Experiment 2;Orientation
20;103;105;2;1.1759874869058;2;-66;191;Houborg et al. (2023b);Experiment 2;Orientation
20;164;163;-1;1.70434044073954;2;-61;192;Houborg et al. (2023b);Experiment 2;Orientation
20;144;134;-10;1.15940590630998;2;20;193;Houborg et al. (2023b);Experiment 2;Orientation
20;31;42;11;2.46897697605527;2;-67;194;Houborg et al. (2023b);Experiment 2;Orientation
20;66;59;-7;0.875070647407483;2;-35;195;Houborg et al. (2023b);Experiment 2;Orientation
20;55;47;-8;1.5941397588158;2;11;196;Houborg et al. (2023b);Experiment 2;Orientation
20;64;60;-4;1.34624001197153;2;-9;197;Houborg et al. (2023b);Experiment 2;Orientation
20;98;114;16;0.858504525762328;2;-34;198;Houborg et al. (2023b);Experiment 2;Orientation
20;112;110;-2;0.813218763951227;2;-14;199;Houborg et al. (2023b);Experiment 2;Orientation
20;41;48;7;1.17594141922928;2;71;200;Houborg et al. (2023b);Experiment 2;Orientation
20;89;74;-15;1.9953586043921;3;-48;201;Houborg et al. (2023b);Experiment 2;Orientation
20;136;136;0;0.788249156250458;3;-47;202;Houborg et al. (2023b);Experiment 2;Orientation
20;69;82;13;0.717291641160045;3;67;203;Houborg et al. (2023b);Experiment 2;Orientation
20;71;69;-2;0.851554181152096;3;-2;204;Houborg et al. (2023b);Experiment 2;Orientation
20;14;14;0;1.32855713566641;3;57;205;Houborg et al. (2023b);Experiment 2;Orientation
20;173;5;12;1.09185059727133;3;21;206;Houborg et al. (2023b);Experiment 2;Orientation
20;151;165;14;1.36063229585307;3;22;207;Houborg et al. (2023b);Experiment 2;Orientation
20;67;60;-7;1.05896940735329;3;84;208;Houborg et al. (2023b);Experiment 2;Orientation
20;8;172;-16;1.21153596432305;3;59;209;Houborg et al. (2023b);Experiment 2;Orientation
20;12;12;0;1.44878325684112;3;-4;210;Houborg et al. (2023b);Experiment 2;Orientation
20;118;147;29;1.42099857406538;3;74;211;Houborg et al. (2023b);Experiment 2;Orientation
20;142;149;7;2.08638152939784;3;-24;212;Houborg et al. (2023b);Experiment 2;Orientation
20;152;163;11;1.76941829820498;3;-10;213;Houborg et al. (2023b);Experiment 2;Orientation
20;39;43;4;1.97011908339664;3;-67;214;Houborg et al. (2023b);Experiment 2;Orientation
20;115;120;5;0.65788938316291;3;-76;215;Houborg et al. (2023b);Experiment 2;Orientation
20;126;144;18;1.03324818542933;3;-11;216;Houborg et al. (2023b);Experiment 2;Orientation
20;66;65;-1;1.76361315272334;3;60;217;Houborg et al. (2023b);Experiment 2;Orientation
20;173;163;-10;1.74227083341066;3;73;218;Houborg et al. (2023b);Experiment 2;Orientation
20;93;90;-3;1.13170037336567;3;80;219;Houborg et al. (2023b);Experiment 2;Orientation
20;86;96;10;1.92147872910209;3;7;220;Houborg et al. (2023b);Experiment 2;Orientation
20;92;80;-12;1.58551768318466;3;-6;221;Houborg et al. (2023b);Experiment 2;Orientation
20;20;24;4;0.752472813886925;3;72;222;Houborg et al. (2023b);Experiment 2;Orientation
20;158;165;7;0.856311518897201;3;42;223;Houborg et al. (2023b);Experiment 2;Orientation
20;5;17;12;0.938660735375379;3;-27;224;Houborg et al. (2023b);Experiment 2;Orientation
20;120;148;28;0.825391451571704;3;65;225;Houborg et al. (2023b);Experiment 2;Orientation
20;172;164;-8;1.17404275080298;3;-52;226;Houborg et al. (2023b);Experiment 2;Orientation
20;75;73;-2;1.14266819030126;3;-83;227;Houborg et al. (2023b);Experiment 2;Orientation
20;16;14;-2;0.926608318399303;3;59;228;Houborg et al. (2023b);Experiment 2;Orientation
20;75;77;2;1.74154890037426;3;-59;229;Houborg et al. (2023b);Experiment 2;Orientation
20;113;118;5;1.46255903773636;3;-38;230;Houborg et al. (2023b);Experiment 2;Orientation
20;24;33;9;0.952902758248456;3;89;231;Houborg et al. (2023b);Experiment 2;Orientation
20;46;51;5;0.967431699260487;3;-22;232;Houborg et al. (2023b);Experiment 2;Orientation
20;160;156;-4;0.580758181185956;3;66;233;Houborg et al. (2023b);Experiment 2;Orientation
20;172;169;-3;0.712970555025095;3;-12;234;Houborg et al. (2023b);Experiment 2;Orientation
20;56;58;2;1.53232312176806;3;-64;235;Houborg et al. (2023b);Experiment 2;Orientation
20;6;2;-4;0.976999244367107;3;50;236;Houborg et al. (2023b);Experiment 2;Orientation
20;5;8;3;1.21454273039672;3;1;237;Houborg et al. (2023b);Experiment 2;Orientation
20;103;89;-14;0.540553158387411;3;82;238;Houborg et al. (2023b);Experiment 2;Orientation
20;89;89;0;0.521587189105048;3;14;239;Houborg et al. (2023b);Experiment 2;Orientation
20;166;178;12;1.39371661639416;3;-77;240;Houborg et al. (2023b);Experiment 2;Orientation
20;170;168;-2;0.771524734940613;3;-4;241;Houborg et al. (2023b);Experiment 2;Orientation
20;177;165;-12;0.967697284047972;3;-7;242;Houborg et al. (2023b);Experiment 2;Orientation
20;153;156;3;2.2966393476072;3;24;243;Houborg et al. (2023b);Experiment 2;Orientation
20;10;19;9;2.11077513656528;3;-37;244;Houborg et al. (2023b);Experiment 2;Orientation
20;143;144;1;0.506591078576093;3;47;245;Houborg et al. (2023b);Experiment 2;Orientation
20;141;138;-3;1.43892322837382;3;2;246;Houborg et al. (2023b);Experiment 2;Orientation
20;88;90;2;1.24012420340114;3;53;247;Houborg et al. (2023b);Experiment 2;Orientation
20;22;47;25;1.18108863173438;3;66;248;Houborg et al. (2023b);Experiment 2;Orientation
20;101;103;2;1.75555780225659;3;-79;249;Houborg et al. (2023b);Experiment 2;Orientation
20;167;164;-3;0.968832589449448;3;-66;250;Houborg et al. (2023b);Experiment 2;Orientation
20;90;92;2;1.48670282824605;3;77;251;Houborg et al. (2023b);Experiment 2;Orientation
20;87;107;20;2.06268975862986;3;3;252;Houborg et al. (2023b);Experiment 2;Orientation
20;39;32;-7;0.780111873340502;3;48;253;Houborg et al. (2023b);Experiment 2;Orientation
20;38;38;0;2.2677209053254;3;1;254;Houborg et al. (2023b);Experiment 2;Orientation
20;5;0;-5;0.953924285766334;3;33;255;Houborg et al. (2023b);Experiment 2;Orientation
20;58;52;-6;1.63958845797606;3;-53;256;Houborg et al. (2023b);Experiment 2;Orientation
20;13;23;10;1.80505272739174;3;45;257;Houborg et al. (2023b);Experiment 2;Orientation
20;93;90;-3;1.12637136359081;3;-80;258;Houborg et al. (2023b);Experiment 2;Orientation
20;21;32;11;1.34037921426352;3;72;259;Houborg et al. (2023b);Experiment 2;Orientation
20;71;71;0;1.59457044520605;3;-50;260;Houborg et al. (2023b);Experiment 2;Orientation
20;85;68;-17;1.95626940871443;3;-14;261;Houborg et al. (2023b);Experiment 2;Orientation
20;29;44;15;1.34155594965523;3;56;262;Houborg et al. (2023b);Experiment 2;Orientation
20;141;134;-7;0.866171238187235;3;68;263;Houborg et al. (2023b);Experiment 2;Orientation
20;28;27;-1;0.875544928041563;3;-67;264;Houborg et al. (2023b);Experiment 2;Orientation
20;155;134;-21;0.99210542263063;3;53;265;Houborg et al. (2023b);Experiment 2;Orientation
20;118;116;-2;0.896771923577035;3;37;266;Houborg et al. (2023b);Experiment 2;Orientation
20;144;150;6;1.9767846741197;3;-26;267;Houborg et al. (2023b);Experiment 2;Orientation
20;36;22;-14;1.61139163955158;3;-72;268;Houborg et al. (2023b);Experiment 2;Orientation
20;31;22;-9;1.91122109639764;3;5;269;Houborg et al. (2023b);Experiment 2;Orientation
20;140;138;-2;0.858583675593763;3;71;270;Houborg et al. (2023b);Experiment 2;Orientation
20;13;34;21;1.01535815917305;3;-53;271;Houborg et al. (2023b);Experiment 2;Orientation
20;117;120;3;0.88536352652045;3;76;272;Houborg et al. (2023b);Experiment 2;Orientation
20;8;23;15;1.02650282651484;3;-71;273;Houborg et al. (2023b);Experiment 2;Orientation
20;9;6;-3;0.868324360957558;3;-1;274;Houborg et al. (2023b);Experiment 2;Orientation
20;69;70;1;0.740372783340717;3;-60;275;Houborg et al. (2023b);Experiment 2;Orientation
20;20;25;5;0.637439354533853;3;49;276;Houborg et al. (2023b);Experiment 2;Orientation
20;95;94;-1;1.3439038552151;3;-75;277;Houborg et al. (2023b);Experiment 2;Orientation
20;53;56;3;1.5107111983416;3;42;278;Houborg et al. (2023b);Experiment 2;Orientation
20;104;112;8;0.791517178604408;3;-51;279;Houborg et al. (2023b);Experiment 2;Orientation
20;45;42;-3;0.732524582825135;3;59;280;Houborg et al. (2023b);Experiment 2;Orientation
20;172;7;15;0.537986663253832;3;53;281;Houborg et al. (2023b);Experiment 2;Orientation
20;136;157;21;1.06020457758132;3;36;282;Houborg et al. (2023b);Experiment 2;Orientation
20;72;68;-4;1.24094600126409;3;64;283;Houborg et al. (2023b);Experiment 2;Orientation
20;114;111;-3;0.79967455815131;3;-42;284;Houborg et al. (2023b);Experiment 2;Orientation
20;57;46;-11;1.91220706832792;3;57;285;Houborg et al. (2023b);Experiment 2;Orientation
20;128;130;2;1.6538224421929;3;-71;286;Houborg et al. (2023b);Experiment 2;Orientation
20;97;107;10;1.35103135941063;3;31;287;Houborg et al. (2023b);Experiment 2;Orientation
20;138;148;10;1.47758575698754;3;-41;288;Houborg et al. (2023b);Experiment 2;Orientation
20;76;70;-6;1.6204898508895;3;62;289;Houborg et al. (2023b);Experiment 2;Orientation
20;58;67;9;1.0061047399613;3;18;290;Houborg et al. (2023b);Experiment 2;Orientation
20;158;149;-9;0.886229846164497;3;80;291;Houborg et al. (2023b);Experiment 2;Orientation
20;88;91;3;1.31261586484106;3;70;292;Houborg et al. (2023b);Experiment 2;Orientation
20;75;63;-12;2.2634035293413;3;13;293;Houborg et al. (2023b);Experiment 2;Orientation
20;39;37;-2;0.789063533817171;3;36;294;Houborg et al. (2023b);Experiment 2;Orientation
20;170;162;-8;1.51848395917295;3;49;295;Houborg et al. (2023b);Experiment 2;Orientation
20;51;27;-24;1.14270683767973;3;-61;296;Houborg et al. (2023b);Experiment 2;Orientation
20;37;39;2;1.72035498699552;3;14;297;Houborg et al. (2023b);Experiment 2;Orientation
20;85;80;-5;0.772581199689739;3;-48;298;Houborg et al. (2023b);Experiment 2;Orientation
20;70;63;-7;0.741592494618089;3;15;299;Houborg et al. (2023b);Experiment 2;Orientation
20;44;65;21;1.15792803054137;3;26;300;Houborg et al. (2023b);Experiment 2;Orientation
20;127;129;2;0.981531190598616;4;-83;301;Houborg et al. (2023b);Experiment 2;Orientation
20;15;12;-3;0.97570563930276;4;-68;302;Houborg et al. (2023b);Experiment 2;Orientation
20;135;134;-1;1.09275618265383;4;60;303;Houborg et al. (2023b);Experiment 2;Orientation
20;95;9;-86;1.03865696339199;4;40;304;Houborg et al. (2023b);Experiment 2;Orientation
20;68;68;0;1.86419527500402;4;27;305;Houborg et al. (2023b);Experiment 2;Orientation
20;1;167;-14;1.5233479636845;4;67;306;Houborg et al. (2023b);Experiment 2;Orientation
20;138;135;-3;1.19063855363675;4;43;307;Houborg et al. (2023b);Experiment 2;Orientation
20;56;42;-14;1.92597264631331;4;82;308;Houborg et al. (2023b);Experiment 2;Orientation
20;57;34;-23;1.59106064484877;4;-1;309;Houborg et al. (2023b);Experiment 2;Orientation
20;138;145;7;0.889160554197588;4;-81;310;Houborg et al. (2023b);Experiment 2;Orientation
20;139;138;-1;1.17344572609545;4;-1;311;Houborg et al. (2023b);Experiment 2;Orientation
20;162;154;-8;0.758161708054104;4;-23;312;Houborg et al. (2023b);Experiment 2;Orientation
20;147;152;5;0.821505071155116;4;15;313;Houborg et al. (2023b);Experiment 2;Orientation
20;97;96;-1;1.57463612719948;4;50;314;Houborg et al. (2023b);Experiment 2;Orientation
20;27;20;-7;0.674719234522854;4;70;315;Houborg et al. (2023b);Experiment 2;Orientation
20;42;50;8;1.32220814427092;4;-15;316;Houborg et al. (2023b);Experiment 2;Orientation
20;135;158;23;1.72051452337473;4;87;317;Houborg et al. (2023b);Experiment 2;Orientation
20;45;51;6;1.22321365631433;4;90;318;Houborg et al. (2023b);Experiment 2;Orientation
20;135;137;2;0.956055456825197;4;-90;319;Houborg et al. (2023b);Experiment 2;Orientation
20;137;147;10;0.7502924833625;4;-2;320;Houborg et al. (2023b);Experiment 2;Orientation
20;18;12;-6;1.09265569946911;4;-61;321;Houborg et al. (2023b);Experiment 2;Orientation
20;20;41;21;0.908991915586739;4;-2;322;Houborg et al. (2023b);Experiment 2;Orientation
20;40;33;-7;1.50669589026802;4;-20;323;Houborg et al. (2023b);Experiment 2;Orientation
20;25;24;-1;0.669466901148553;4;15;324;Houborg et al. (2023b);Experiment 2;Orientation
20;156;148;-8;0.638560437699198;4;49;325;Houborg et al. (2023b);Experiment 2;Orientation
20;62;77;15;1.24214963523082;4;-86;326;Houborg et al. (2023b);Experiment 2;Orientation
20;49;51;2;0.945011581847211;4;13;327;Houborg et al. (2023b);Experiment 2;Orientation
20;122;145;23;1.08121298353944;4;-73;328;Houborg et al. (2023b);Experiment 2;Orientation
20;22;22;0;0.674309572306811;4;-80;329;Houborg et al. (2023b);Experiment 2;Orientation
20;109;121;12;0.677827411316684;4;-87;330;Houborg et al. (2023b);Experiment 2;Orientation
20;156;154;-2;1.92551166037811;4;-47;331;Houborg et al. (2023b);Experiment 2;Orientation
20;178;169;-9;0.66750546937692;4;-22;332;Houborg et al. (2023b);Experiment 2;Orientation
20;99;101;2;1.01629002477057;4;79;333;Houborg et al. (2023b);Experiment 2;Orientation
20;108;114;6;1.97591093417759;4;-9;334;Houborg et al. (2023b);Experiment 2;Orientation
20;68;69;1;0.951011200937501;4;40;335;Houborg et al. (2023b);Experiment 2;Orientation
20;14;8;-6;1.27892833601072;4;54;336;Houborg et al. (2023b);Experiment 2;Orientation
20;25;25;0;1.06783944456583;4;-11;337;Houborg et al. (2023b);Experiment 2;Orientation
20;158;156;-2;1.04788317484781;4;47;338;Houborg et al. (2023b);Experiment 2;Orientation
20;12;25;13;1.77542719266785;4;-34;339;Houborg et al. (2023b);Experiment 2;Orientation
20;125;124;-1;0.757166460753069;4;67;340;Houborg et al. (2023b);Experiment 2;Orientation
20;111;132;21;1.62448351642888;4;14;341;Houborg et al. (2023b);Experiment 2;Orientation
20;95;111;16;1.26518285466227;4;16;342;Houborg et al. (2023b);Experiment 2;Orientation
20;169;150;-19;2.2607634495962;4;-74;343;Houborg et al. (2023b);Experiment 2;Orientation
20;124;130;6;0.849135473594288;4;45;344;Houborg et al. (2023b);Experiment 2;Orientation
20;156;159;3;0.674452413019026;4;-32;345;Houborg et al. (2023b);Experiment 2;Orientation
20;95;95;0;0.98557401560538;4;61;346;Houborg et al. (2023b);Experiment 2;Orientation
20;95;102;7;1.46861183562032;4;0;347;Houborg et al. (2023b);Experiment 2;Orientation
20;119;115;-4;1.81583349101493;4;-24;348;Houborg et al. (2023b);Experiment 2;Orientation
20;71;70;-1;2.06775472951085;4;48;349;Houborg et al. (2023b);Experiment 2;Orientation
20;102;112;10;1.32321606790902;4;-31;350;Houborg et al. (2023b);Experiment 2;Orientation
20;91;75;-16;0.799619833464021;4;11;351;Houborg et al. (2023b);Experiment 2;Orientation
20;70;70;0;0.87525491811175;4;21;352;Houborg et al. (2023b);Experiment 2;Orientation
20;16;35;19;2.14597176824464;4;54;353;Houborg et al. (2023b);Experiment 2;Orientation
20;88;86;-2;0.674648123345833;4;-72;354;Houborg et al. (2023b);Experiment 2;Orientation
20;158;164;6;0.607462901607505;4;-70;355;Houborg et al. (2023b);Experiment 2;Orientation
20;169;161;-8;1.35370792228059;4;-11;356;Houborg et al. (2023b);Experiment 2;Orientation
20;170;161;-9;1.12307211415282;4;-1;357;Houborg et al. (2023b);Experiment 2;Orientation
20;115;152;37;1.64980249643668;4;55;358;Houborg et al. (2023b);Experiment 2;Orientation
20;70;56;-14;0.808582006027791;4;45;359;Houborg et al. (2023b);Experiment 2;Orientation
20;84;64;-20;2.1904941670291;4;-14;360;Houborg et al. (2023b);Experiment 2;Orientation
20;108;101;-7;1.87870752034723;4;-24;361;Houborg et al. (2023b);Experiment 2;Orientation
20;115;135;20;0.657916900096097;4;-7;362;Houborg et al. (2023b);Experiment 2;Orientation
20;17;35;18;2.36046935850209;4;-82;363;Houborg et al. (2023b);Experiment 2;Orientation
20;9;25;16;0.905783564783633;4;8;364;Houborg et al. (2023b);Experiment 2;Orientation
20;74;73;-1;1.02831368809893;4;-65;365;Houborg et al. (2023b);Experiment 2;Orientation
20;111;124;13;0.605127054031982;4;-37;366;Houborg et al. (2023b);Experiment 2;Orientation
20;55;47;-8;0.591276451812519;4;56;367;Houborg et al. (2023b);Experiment 2;Orientation
20;128;160;32;0.681410796283672;4;-73;368;Houborg et al. (2023b);Experiment 2;Orientation
20;30;46;16;0.875845450060297;4;-82;369;Houborg et al. (2023b);Experiment 2;Orientation
20;145;163;18;0.84942857531496;4;65;370;Houborg et al. (2023b);Experiment 2;Orientation
20;9;25;16;0.775097916997765;4;-44;371;Houborg et al. (2023b);Experiment 2;Orientation
20;3;11;8;1.1341963756804;4;6;372;Houborg et al. (2023b);Experiment 2;Orientation
20;155;132;-23;1.05800291370178;4;28;373;Houborg et al. (2023b);Experiment 2;Orientation
20;28;26;-2;0.708137468418499;4;-53;374;Houborg et al. (2023b);Experiment 2;Orientation
20;94;105;11;0.487934906683222;4;-66;375;Houborg et al. (2023b);Experiment 2;Orientation
20;77;99;22;0.589102304867993;4;17;376;Houborg et al. (2023b);Experiment 2;Orientation
20;31;28;-3;0.671793782532404;4;46;377;Houborg et al. (2023b);Experiment 2;Orientation
20;91;93;2;1.32693672836649;4;-60;378;Houborg et al. (2023b);Experiment 2;Orientation
20;41;47;6;1.15136725151024;4;50;379;Houborg et al. (2023b);Experiment 2;Orientation
20;155;159;4;1.14299251910415;4;66;380;Houborg et al. (2023b);Experiment 2;Orientation
20;27;28;1;1.27704296228148;4;-52;381;Houborg et al. (2023b);Experiment 2;Orientation
20;77;71;-6;1.15374205564513;4;-50;382;Houborg et al. (2023b);Experiment 2;Orientation
20;172;168;-4;1.56086343809693;4;85;383;Houborg et al. (2023b);Experiment 2;Orientation
20;138;148;10;0.854957005563847;4;34;384;Houborg et al. (2023b);Experiment 2;Orientation
20;172;167;-5;0.967097167547763;4;-34;385;Houborg et al. (2023b);Experiment 2;Orientation
20;16;27;11;1.28532679605269;4;-24;386;Houborg et al. (2023b);Experiment 2;Orientation
20;113;118;5;1.37528490847581;4;83;387;Houborg et al. (2023b);Experiment 2;Orientation
20;27;29;2;1.77781962000699;4;86;388;Houborg et al. (2023b);Experiment 2;Orientation
20;53;46;-7;1.8227578645874;4;-26;389;Houborg et al. (2023b);Experiment 2;Orientation
20;44;47;3;1.19331109717859;4;9;390;Houborg et al. (2023b);Experiment 2;Orientation
20;64;53;-11;0.728719516493584;4;-20;391;Houborg et al. (2023b);Experiment 2;Orientation
20;54;40;-14;0.705214799039823;4;10;392;Houborg et al. (2023b);Experiment 2;Orientation
20;79;61;-18;0.683753136621817;4;-25;393;Houborg et al. (2023b);Experiment 2;Orientation
20;18;40;22;0.667741991335788;4;61;394;Houborg et al. (2023b);Experiment 2;Orientation
20;161;154;-7;0.663920847695408;4;37;395;Houborg et al. (2023b);Experiment 2;Orientation
20;28;31;3;1.85453590372526;4;-47;396;Houborg et al. (2023b);Experiment 2;Orientation
20;64;64;0;0.589751271652858;4;-36;397;Houborg et al. (2023b);Experiment 2;Orientation
20;25;37;12;2.09976990896394;4;39;398;Houborg et al. (2023b);Experiment 2;Orientation
20;11;36;25;0.624249467904519;4;14;399;Houborg et al. (2023b);Experiment 2;Orientation
20;45;47;2;1.02641254623813;4;-34;400;Houborg et al. (2023b);Experiment 2;Orientation
20;159;161;2;0.784551993401692;1;66;1;Houborg et al. (2023b);Experiment 2;Orientation
20;112;94;-18;1.96311927014176;1;47;2;Houborg et al. (2023b);Experiment 2;Orientation
20;135;126;-9;1.41366175566509;1;-23;3;Houborg et al. (2023b);Experiment 2;Orientation
20;10;25;15;1.49005927580583;1;-55;4;Houborg et al. (2023b);Experiment 2;Orientation
20;165;178;13;1.40398197857212;1;25;5;Houborg et al. (2023b);Experiment 2;Orientation
20;66;66;0;1.17909659124052;1;-81;6;Houborg et al. (2023b);Experiment 2;Orientation
20;63;65;2;0.624073235856486;1;3;7;Houborg et al. (2023b);Experiment 2;Orientation
20;146;148;2;0.77283039798931;1;-83;8;Houborg et al. (2023b);Experiment 2;Orientation
20;17;22;5;1.39719364377379;1;-51;9;Houborg et al. (2023b);Experiment 2;Orientation
20;121;126;5;1.14811437892422;1;76;10;Houborg et al. (2023b);Experiment 2;Orientation
20;49;60;11;0.944591407544067;1;72;11;Houborg et al. (2023b);Experiment 2;Orientation
20;145;148;3;2.19669258823706;1;84;12;Houborg et al. (2023b);Experiment 2;Orientation
20;138;155;17;1.16888749964346;1;7;13;Houborg et al. (2023b);Experiment 2;Orientation
20;25;44;19;1.46063501662502;1;-67;14;Houborg et al. (2023b);Experiment 2;Orientation
20;8;19;11;1.52472721134109;1;17;15;Houborg et al. (2023b);Experiment 2;Orientation
20;133;154;21;1.17786080265432;1;55;16;Houborg et al. (2023b);Experiment 2;Orientation
20;86;83;-3;1.39888392553257;1;47;17;Houborg et al. (2023b);Experiment 2;Orientation
20;63;75;12;1.58002542688337;1;23;18;Houborg et al. (2023b);Experiment 2;Orientation
20;153;134;-19;0.789432693582057;1;-90;19;Houborg et al. (2023b);Experiment 2;Orientation
20;85;85;0;1.01818529222874;1;68;20;Houborg et al. (2023b);Experiment 2;Orientation
20;97;84;-13;0.858766709578049;1;-12;21;Houborg et al. (2023b);Experiment 2;Orientation
20;105;108;3;1.02474143357904;1;-8;22;Houborg et al. (2023b);Experiment 2;Orientation
20;96;97;1;1.92659069519505;1;9;23;Houborg et al. (2023b);Experiment 2;Orientation
20;123;137;14;0.861293629797728;1;-27;24;Houborg et al. (2023b);Experiment 2;Orientation
20;62;49;-13;1.89579120768758;1;61;25;Houborg et al. (2023b);Experiment 2;Orientation
20;105;127;22;0.823061787574261;1;-43;26;Houborg et al. (2023b);Experiment 2;Orientation
20;33;31;-2;0.746275629393494;1;72;27;Houborg et al. (2023b);Experiment 2;Orientation
20;58;60;2;0.751907943798869;1;-25;28;Houborg et al. (2023b);Experiment 2;Orientation
20;149;150;1;0.633639544244943;1;89;29;Houborg et al. (2023b);Experiment 2;Orientation
20;106;111;5;0.825252011829434;1;43;30;Houborg et al. (2023b);Experiment 2;Orientation
20;129;158;29;1.72513087548214;1;-23;31;Houborg et al. (2023b);Experiment 2;Orientation
20;3;176;-7;1.08099841329022;1;-54;32;Houborg et al. (2023b);Experiment 2;Orientation
20;37;33;-4;1.90401784333881;1;-34;33;Houborg et al. (2023b);Experiment 2;Orientation
20;89;74;-15;0.741121614952135;1;-52;34;Houborg et al. (2023b);Experiment 2;Orientation
20;126;155;29;1.7613839719088;1;-37;35;Houborg et al. (2023b);Experiment 2;Orientation
20;134;155;21;1.71656908976365;1;-8;36;Houborg et al. (2023b);Experiment 2;Orientation
20;48;38;-10;0.75820066461165;1;86;37;Houborg et al. (2023b);Experiment 2;Orientation
20;91;77;-14;2.07714666092943;1;-43;38;Houborg et al. (2023b);Experiment 2;Orientation
20;90;74;-16;1.02574255527725;1;1;39;Houborg et al. (2023b);Experiment 2;Orientation
20;26;19;-7;1.13777976064375;1;64;40;Houborg et al. (2023b);Experiment 2;Orientation
20;98;130;32;1.82425800124111;1;-72;41;Houborg et al. (2023b);Experiment 2;Orientation
20;139;138;-1;0.846983587540308;1;-41;42;Houborg et al. (2023b);Experiment 2;Orientation
20;26;31;5;0.841943660157995;1;-67;43;Houborg et al. (2023b);Experiment 2;Orientation
20;59;59;0;1.5204784730995;1;-33;44;Houborg et al. (2023b);Experiment 2;Orientation
20;35;21;-14;1.05918088581166;1;24;45;Houborg et al. (2023b);Experiment 2;Orientation
20;165;158;-7;1.45629970825757;1;50;46;Houborg et al. (2023b);Experiment 2;Orientation
20;86;78;-8;1.54905187158511;1;79;47;Houborg et al. (2023b);Experiment 2;Orientation
20;166;160;-6;0.574026735328516;1;-80;48;Houborg et al. (2023b);Experiment 2;Orientation
20;53;37;-16;0.865584107206814;1;-67;49;Houborg et al. (2023b);Experiment 2;Orientation
20;149;147;-2;0.474038236789056;1;84;50;Houborg et al. (2023b);Experiment 2;Orientation
20;137;152;15;1.30976832596934;1;12;51;Houborg et al. (2023b);Experiment 2;Orientation
20;28;22;-6;0.953742179317487;1;-71;52;Houborg et al. (2023b);Experiment 2;Orientation
20;146;153;7;2.28013073325928;1;62;53;Houborg et al. (2023b);Experiment 2;Orientation
20;159;149;-10;0.695028895872383;1;-13;54;Houborg et al. (2023b);Experiment 2;Orientation
20;31;25;-6;0.755513589654583;1;-52;55;Houborg et al. (2023b);Experiment 2;Orientation
20;103;111;8;0.634395486977155;1;-72;56;Houborg et al. (2023b);Experiment 2;Orientation
20;25;34;9;2.11442159405124;1;78;57;Houborg et al. (2023b);Experiment 2;Orientation
20;47;44;-3;0.540857699732442;1;-22;58;Houborg et al. (2023b);Experiment 2;Orientation
20;19;26;7;1.14126853682683;1;28;59;Houborg et al. (2023b);Experiment 2;Orientation
20;36;45;9;0.875570280721149;1;-17;60;Houborg et al. (2023b);Experiment 2;Orientation
20;71;62;-9;1.09242752534192;1;-35;61;Houborg et al. (2023b);Experiment 2;Orientation
20;140;145;5;1.78349243686171;1;-69;62;Houborg et al. (2023b);Experiment 2;Orientation
20;100;91;-9;0.782701247724617;1;40;63;Houborg et al. (2023b);Experiment 2;Orientation
20;166;151;-15;2.5717768395225;1;-66;64;Houborg et al. (2023b);Experiment 2;Orientation
20;89;81;-8;1.08113723467613;1;77;65;Houborg et al. (2023b);Experiment 2;Orientation
20;103;103;0;1.1426827217183;1;-14;66;Houborg et al. (2023b);Experiment 2;Orientation
20;85;91;6;0.97522301083518;1;18;67;Houborg et al. (2023b);Experiment 2;Orientation
