obs;theta;resp;error;rt;block;delta;trial;cond;study;experiment;stimulus;expnum
25;168;173;5;2.09295198868494;3;40;18824;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;165;NaN;NaN;2.00891674803461;3;3;18825;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;130;140;10;1.39249683799608;3;35;18826;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;60;NaN;NaN;2.00873371614944;3;70;18827;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;107;95;-12;1.39983932452014;3;-47;18828;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;11;NaN;NaN;2.00873884788598;3;-84;18829;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;113;98.5;-14.5;0.991162997419451;3;78;18830;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;170;NaN;NaN;2.00872276844711;3;-57;18831;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;25;18.5;-6.5;1.36655318034173;3;-35;18832;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;105;103.5;-1.5;2.01961333659165;3;-80;18833;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;11;21;10;2.38272293540103;3;-86;18834;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;162;159.5;-2.5;1.45898907128685;3;29;18835;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;162;170;8;1.68456988105936;3;0;18836;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;73;NaN;NaN;2.00871900517632;3;89;18837;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;129;104;-25;1.62418988634454;3;-56;18838;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;125;34.5;89.5;2.06682666760935;3;4;18839;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;119;121;2;1.67598072503279;3;6;18840;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;57;161;-76;2.10066019686201;3;62;18841;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;151;147;-4;0.980571438372863;3;86;18842;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;15;NaN;NaN;2.00874774289332;3;-44;18843;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;113;118;5;2.13277938448664;3;82;18844;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;138;107;-31;2.00316304668377;3;-25;18845;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;63;66;3;3.71860320586347;3;75;18846;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;162;164;2;1.60546042183523;3;81;18847;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;47;118;71;1.48920130616352;3;-65;18848;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;48;NaN;NaN;2.00874979558648;3;-1;18849;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;60;71;11;3.5329236888756;3;-12;18850;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;102;100;-2;1.51596433084887;3;NaN;18851;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;62;74;12;1.3390658967819;3;40;18852;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;85;90;5;0.849465528939618;3;-23;18853;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;67;88.5;21.5;1.99533201898339;3;18;18854;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;135;NaN;NaN;2.00871626825028;3;-68;18855;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;102;95.5;-6.5;3.57052664858929;3;33;18856;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;80;NaN;NaN;2.00874261115678;3;22;18857;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;12;5.5;-6.5;2.46687894288516;3;68;18858;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;3;NaN;NaN;2.00871661036581;3;9;18859;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;51;85;34;2.82323415200517;3;-48;18860;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;114;NaN;NaN;2.00856813216524;3;-63;18861;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;83;91;8;1.18138683686084;3;31;18862;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;100;92;-8;2.68251000260898;3;-17;18863;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;125;98;-27;2.4905937169442;3;-25;18864;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;94;NaN;NaN;2.0087535588591;3;31;18865;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;43;71;28;1.42173199051831;3;51;18866;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;39;NaN;NaN;2.00870703112741;3;4;18867;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;137;143.5;6.5;2.87619707898193;3;82;18868;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;115;NaN;NaN;2.00873234768733;3;22;18869;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;146;145.5;-0.5;1.64812429866288;3;-31;18870;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;0;0.5;0.5;2.53825658794995;3;-34;18871;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;127;105;-22;1.16854518304535;3;53;18872;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;142;NaN;NaN;2.00869026745931;3;-15;18873;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;42;70;28;1.30504386179564;3;-80;18874;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;131;NaN;NaN;2.00872618960602;3;-89;18875;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;144;145.5;1.5;1.90037473554548;3;-13;18876;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;104;NaN;NaN;2.00872413691104;3;40;18877;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;24;19;-5;1.55926385859311;3;80;18878;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;143;NaN;NaN;2.00871387344159;3;61;18879;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;11;89.5;78.5;1.83203849879101;3;-48;18880;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;126;95;-31;2.68260853192078;3;65;18881;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;91;98;7;3.00287259047946;3;35;18882;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;42;NaN;NaN;2.00871353132607;3;49;18883;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;36;64.5;28.5;2.41767997251372;3;6;18884;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;33;2;-31;3.17254759427851;3;3;18885;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;94;93;-1;3.04157066245352;3;-61;18886;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;0;1;1;2.04335787471609;3;-86;18887;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;85;90;5;3.80534937109041;3;-85;18888;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;118;NaN;NaN;2.00871318921054;3;-33;18889;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;172;178.5;6.5;2.2682869541386;3;-54;18890;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;86;NaN;NaN;2.00877134887378;3;86;18891;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;73;91.5;18.5;2.28866781098804;3;13;18892;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;87;91.5;4.5;2.76872212527087;3;-14;18893;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;32;24;-8;3.03768696535917;3;55;18894;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;72;90.5;18.5;2.32789342532487;3;-40;18895;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;175;177;2;3.95855766342538;3;77;18896;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;26;8.5;-17.5;1.16379388061068;3;-31;18897;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;76;83.5;7.5;2.48927075564643;3;-50;18898;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;55;NaN;NaN;2.00871900517632;3;21;18899;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;114;102;-12;0.70106464600758;3;-59;18900;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;154;165;11;1.86944337352725;3;NaN;18901;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;7;11.5;4.5;2.575018285228;3;-33;18902;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;83;88.5;5.5;3.00322804866119;3;-76;18903;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;165;172;7;1.51089554507234;3;-82;18904;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;35;28.5;-6.5;1.69424572047501;3;-50;18905;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;173;162.5;-10.5;1.66212811941114;3;42;18906;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;77;NaN;NaN;2.00871592613657;3;-84;18907;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;73;76;3;1.79509958559538;3;4;18908;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;89;NaN;NaN;2.00875219039699;3;-16;18909;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;9;176.5;-12.5;2.37033219004115;3;80;18910;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;136;NaN;NaN;2.00874021634627;3;53;18911;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;38;49;11;1.1868110808191;3;-82;18912;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;178;NaN;NaN;2.00871797882974;3;40;18913;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;131;146;15;1.79463088712873;3;47;18914;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;48;NaN;NaN;2.00871592613476;3;83;18915;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;0;4;4;2.66615276816265;3;48;18916;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;111;NaN;NaN;2.00875184828146;3;69;18917;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;171;177;6;2.99820476426976;3;-60;18918;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;160;174;14;1.83414695766805;3;11;18919;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;163;170.5;7.5;1.73252731365938;3;-3;18920;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;49;55.5;6.5;1.29105167298076;3;-66;18921;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;173;171;-2;1.81903160310685;3;56;18922;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;131;178;47;0.598228096558159;3;42;18923;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;27;1;-26;2.02657607472247;3;-76;18924;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;47;NaN;NaN;2.00873508461336;3;-20;18925;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;137;139.5;2.5;1.16060570467562;3;-90;18926;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;143;NaN;NaN;2.00873234768733;3;-6;18927;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;53;58;5;1.17743129547671;3;90;18928;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;110;NaN;NaN;2.00875561155408;3;-57;18929;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;166;168.5;2.5;1.42561295068663;3;-56;18930;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;120;NaN;NaN;2.00872790018366;3;46;18931;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;136;138;2;1.47969562225444;3;-16;18932;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;122;145.5;23.5;1.24856056456701;3;14;18933;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;161;161.5;0.5;1.75428621243191;3;-39;18934;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;109;109.5;0.5;1.08010554525026;3;52;18935;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;62;64;2;1.07288895729471;3;47;18936;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;6;NaN;NaN;2.00872345267999;3;56;18937;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;119;114.5;-4.5;1.75726330299767;3;67;18938;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;105;101.5;-3.5;1.55467642956501;3;14;18939;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;42;67;25;1.23247599631031;3;63;18940;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;9;NaN;NaN;2.00871695248134;3;33;18941;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;82;89;7;2.80638392887886;3;-73;18942;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;18;NaN;NaN;2.00874637442939;3;64;18943;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;33;18;-15;1.42119178987377;3;-15;18944;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;105;107.5;2.5;1.13630214954901;3;-72;18945;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;106;103;-3;2.81494742622999;3;-1;18946;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;110;NaN;NaN;2.00878024388294;3;-4;18947;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;14;12.5;-1.5;1.88540067475515;3;-84;18948;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;44;NaN;NaN;2.00889622109389;3;-30;18949;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;145;159.5;14.5;1.77728904378091;3;79;18950;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;96;90;-6;1.23822627650407;3;NaN;18951;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;40;3;-37;2.28887752789342;3;56;18952;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;130;110.5;-19.5;1.32106069115071;3;-90;18953;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;158;162;4;1.00836252064801;3;-28;18954;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;125;126;1;1.62763909653586;3;33;18955;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;107;116.5;9.5;1.014602710482;3;18;18956;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;9;19;10;0.938057750323424;3;-82;18957;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;122;115.5;-6.5;2.11311765477694;3;67;18958;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;159;164;5;1.27993154521937;3;-37;18959;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;130;144.5;14.5;1.16055883483023;3;29;18960;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;130;NaN;NaN;2.00872139998683;3;0;18961;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;112;120.5;8.5;1.1135452993658;3;18;18962;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;74;NaN;NaN;2.00874671654492;3;38;18963;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;80;77.5;-2.5;1.70081592791394;3;-6;18964;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;52;NaN;NaN;2.00872824229918;3;28;18965;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;140;139.5;-0.5;1.25537208756941;3;-88;18966;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;155;155;0;1.80912256482043;3;-15;18967;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;90;91.5;1.5;2.5005626254715;3;65;18968;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;64;NaN;NaN;2.00871968940737;3;26;18969;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;61;69;8;1.72756184681748;3;3;18970;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;14;8;-6;1.71830796004178;3;47;18971;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;0;7.5;7.5;2.30147012149973;3;14;18972;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;164;174;10;3.05309756574388;3;16;18973;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;0;3;3;2.98271513516374;3;-16;18974;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;9;NaN;NaN;2.00872824229918;3;-9;18975;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;60;74;14;1.41409083701546;3;-51;18976;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;175;NaN;NaN;2.00872995287682;3;65;18977;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;10;7;-3;2.24488897918854;3;-15;18978;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;13;NaN;NaN;2.00872892653024;3;-3;18979;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;73;82;9;1.33851064304872;3;-60;18980;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;68;NaN;NaN;2.0087583484783;3;5;18981;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;52;74;22;2.45221347042752;3;16;18982;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;53;NaN;NaN;2.0087114786329;3;-1;18983;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;113;117.5;4.5;2.77712174921726;3;-60;18984;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;56;NaN;NaN;2.0087320055718;3;57;18985;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;111;117.5;6.5;1.18505534319775;3;-55;18986;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;61;NaN;NaN;2.00874329538965;3;50;18987;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;112;113;1;2.04106912087991;3;-51;18988;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;156;155;-1;2.13886630650086;3;-44;18989;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;113;107.5;-5.5;1.97729533870915;3;43;18990;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;35;NaN;NaN;2.00871968940737;3;78;18991;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;174;176.5;2.5;2.66546101027598;3;41;18992;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;122;115.5;-6.5;3.5862034149668;3;52;18993;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;95;92;-3;1.27066089477739;3;27;18994;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;8;NaN;NaN;2.0087104522845;3;87;18995;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;102;102;0;0.954896341518179;3;86;18996;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;163;NaN;NaN;2.00875903271117;3;-61;18997;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;148;168.5;20.5;1.17226705942812;3;15;18998;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;148;NaN;NaN;2.00869779400455;3;0;18999;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;140;146.5;6.5;2.14075546923232;3;8;19000;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;45;64.5;19.5;2.70957750832531;4;NaN;19001;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;121;117.5;-3.5;1.83676721967822;4;-76;19002;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;25;NaN;NaN;2.00873816173953;4;-84;19003;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;115;116.5;1.5;1.25856163005483;4;-90;19004;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;42;NaN;NaN;2.00874876732632;4;73;19005;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;100;112;12;1.40739802623466;4;-58;19006;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;8;NaN;NaN;2.00872174018878;4;-88;19007;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;179;176;-3;2.30207361163048;4;9;19008;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;83;89;6;2.39788686847351;4;-84;19009;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;116;104.5;-11.5;0.953873071634007;4;-33;19010;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;132;NaN;NaN;2.00875971502683;4;-16;19011;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;55;72;17;1.60291200029133;4;77;19012;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;140;148.5;8.5;1.462811527761;4;-85;19013;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;115;126.5;11.5;2.57604018282291;4;25;19014;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;144;153;9;1.26079290845882;4;-29;19015;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;64;70;6;0.894470843502859;4;80;19016;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;8;NaN;NaN;2.0087258455751;4;56;19017;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;60;59;-1;0.673791867058753;4;-52;19018;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;132;24;72;1.85064240493193;4;-72;19019;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;57;44;-13;0.828502731421395;4;75;19020;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;115;132;17;2.89538942407853;4;-58;19021;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;175;4;9;1.17517161955766;4;-60;19022;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;66;2.5;-63.5;3.5319503678802;4;-71;19023;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;179;176;-3;1.84259481801018;4;67;19024;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;149;163.5;14.5;0.908501007157611;4;30;19025;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;131;148.5;17.5;1.33199949569098;4;18;19026;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;68;NaN;NaN;2.00873884597058;4;63;19027;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;105;116.5;11.5;1.68582989116294;4;-37;19028;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;174;NaN;NaN;2.00872926673401;4;-69;19029;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;53;68.5;15.5;1.59372756299672;4;-59;19030;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;44;NaN;NaN;2.00872037172667;4;9;19031;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;3;4.5;1.5;1.36104237920517;4;41;19032;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;93;NaN;NaN;2.00873918808793;4;-90;19033;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;74;85.5;11.5;1.58620204458748;4;19;19034;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;27;NaN;NaN;2.00872824038561;4;47;19035;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;145;129.5;-15.5;1.40969772777316;4;62;19036;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;44;44.5;0.5;2.44522849286841;4;-79;19037;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;136;129;-7;1.54308725930787;4;88;19038;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;106;NaN;NaN;2.0087809261986;4;30;19039;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;69;85;16;0.728555690926441;4;37;19040;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;63;NaN;NaN;2.00873371423768;4;6;19041;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;24;24.5;0.5;1.3387874127111;4;39;19042;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;171;NaN;NaN;2.00871284518144;4;33;19043;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;108;112.5;4.5;1.26873478163907;4;63;19044;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;19;NaN;NaN;2.00875971502865;4;89;19045;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;26;15.5;-10.5;1.64120877058303;4;-7;19046;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;8;NaN;NaN;2.00872413499746;4;18;19047;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;32;42;10;1.26254933031123;4;-24;19048;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;52;67;15;0.704120763379251;4;-20;19049;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;26;36;10;0.639958337807911;4;26;19050;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;78;87.5;9.5;1.60642210707192;4;NaN;19051;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;75;82.5;7.5;1.97815062597147;4;3;19052;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;147;NaN;NaN;2.00872960884772;4;-72;19053;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;28;5.5;-22.5;2.34620071718018;4;-61;19054;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;13;NaN;NaN;2.00874671463134;4;15;19055;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;6;3;-3;1.56343869420925;4;7;19056;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;102;105;3;3.23296556191963;4;84;19057;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;96;90;-6;1.77115114461958;4;6;19058;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;174;NaN;NaN;2.00876210983733;4;-78;19059;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;14;11;-3;1.22746297347294;4;-20;19060;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;121;107;-14;1.53424527979951;4;73;19061;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;67;74;7;2.57266897500449;4;54;19062;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;0;NaN;NaN;2.00875971502865;4;67;19063;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;46;72.5;26.5;1.15711167541849;4;-46;19064;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;44;68.5;24.5;1.00261565969777;4;2;19065;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;104;113;9;0.958336996905928;4;-60;19066;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;5;2;-3;3.827975189055;4;-81;19067;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;5;179.5;-5.5;2.46234146083043;4;0;19068;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;1;NaN;NaN;2.00881274295716;4;4;19069;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;13;1;-12;1.96302398159241;4;-12;19070;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;109;97.5;-11.5;1.80058130307407;4;84;19071;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;135;132.5;-2.5;1.65213047125326;4;-26;19072;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;88;90;2;1.82998580285312;4;47;19073;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;13;3;-10;2.76860375133583;4;75;19074;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;141;NaN;NaN;2.00873884597058;4;52;19075;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;102;98.5;-3.5;1.99298681414621;4;39;19076;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;169;NaN;NaN;2.00871934537827;4;-67;19077;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;128;128;0;1.71215911317813;4;41;19078;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;155;NaN;NaN;2.00871455575907;4;-27;19079;1;Pascucci et al. (2024);Experiment 1;Orientation;1
25;130;129;-1;1.78686622795249;4;25;19080;1;Pascucci et al. (2024);Experiment 1;Orientation;1
