obs;theta;resp;error;rt;block;delta;trial;study;experiment;stimulus;expnum
13;139;140;1;1.36177389975637;6;-28;117;Houborg et al. (2023);Experiment 2;Orientation;2
13;66;55;-11;1.64535429980606;6;73;118;Houborg et al. (2023);Experiment 2;Orientation;2
13;166;148;-18;1.51198599999771;6;80;119;Houborg et al. (2023);Experiment 2;Orientation;2
13;179;11;12;1.56200659973547;6;-13;120;Houborg et al. (2023);Experiment 2;Orientation;2
13;69;54;-15;1.59523670002818;7;-70;121;Houborg et al. (2023);Experiment 2;Orientation;2
13;132;132;0;1.31186079978943;7;-63;122;Houborg et al. (2023);Experiment 2;Orientation;2
13;73;65;-8;1.8621981004253;7;59;123;Houborg et al. (2023);Experiment 2;Orientation;2
13;27;41;14;2.39600099995732;7;46;124;Houborg et al. (2023);Experiment 2;Orientation;2
13;7;15;8;2.17921090032905;7;20;125;Houborg et al. (2023);Experiment 2;Orientation;2
13;155;148;-7;1.4449781998992;7;32;126;Houborg et al. (2023);Experiment 2;Orientation;2
13;16;157;-39;5.59863570006564;7;-41;127;Houborg et al. (2023);Experiment 2;Orientation;2
13;81;101;20;1.42860740004107;7;-65;128;Houborg et al. (2023);Experiment 2;Orientation;2
13;1;176;-5;1.5286497999914;7;80;129;Houborg et al. (2023);Experiment 2;Orientation;2
13;22;34;12;2.46271830005571;7;-21;130;Houborg et al. (2023);Experiment 2;Orientation;2
13;143;134;-9;1.44518929999322;7;59;131;Houborg et al. (2023);Experiment 2;Orientation;2
13;115;124;9;2.37915269983932;7;28;132;Houborg et al. (2023);Experiment 2;Orientation;2
13;163;136;-27;2.2623507999815;7;-48;133;Houborg et al. (2023);Experiment 2;Orientation;2
13;163;150;-13;1.74537899997085;7;0;134;Houborg et al. (2023);Experiment 2;Orientation;2
13;157;160;3;1.47861379990354;7;6;135;Houborg et al. (2023);Experiment 2;Orientation;2
13;119;127;8;1.29506770009175;7;38;136;Houborg et al. (2023);Experiment 2;Orientation;2
13;36;45;9;2.17910999991;7;83;137;Houborg et al. (2023);Experiment 2;Orientation;2
13;31;45;14;2.91300679976121;7;5;138;Houborg et al. (2023);Experiment 2;Orientation;2
13;49;50;1;1.79542650002986;7;-18;139;Houborg et al. (2023);Experiment 2;Orientation;2
13;111;122;11;2.39575610030442;7;-62;140;Houborg et al. (2023);Experiment 2;Orientation;2
13;79;78;-1;2.47954759979621;8;32;141;Houborg et al. (2023);Experiment 2;Orientation;2
13;8;2;-6;2.2959044999443;8;71;142;Houborg et al. (2023);Experiment 2;Orientation;2
13;96;80;-16;5.13154610013589;8;-88;143;Houborg et al. (2023);Experiment 2;Orientation;2
13;43;42;-1;2.61281829979271;8;53;144;Houborg et al. (2023);Experiment 2;Orientation;2
13;39;41;2;1.19491640012711;8;4;145;Houborg et al. (2023);Experiment 2;Orientation;2
13;73;64;-9;1.8288901001215;8;-34;146;Houborg et al. (2023);Experiment 2;Orientation;2
13;110;120;10;2.5127415000461;8;-37;147;Houborg et al. (2023);Experiment 2;Orientation;2
13;70;59;-11;2.59613690013066;8;40;148;Houborg et al. (2023);Experiment 2;Orientation;2
13;5;1;-4;1.29497920023277;8;65;149;Houborg et al. (2023);Experiment 2;Orientation;2
13;10;17;7;1.94542110012844;8;-5;150;Houborg et al. (2023);Experiment 2;Orientation;2
13;60;46;-14;1.11158340005204;8;-50;151;Houborg et al. (2023);Experiment 2;Orientation;2
13;104;118;14;1.57857799995691;8;-44;152;Houborg et al. (2023);Experiment 2;Orientation;2
13;142;130;-12;1.76211120001972;8;-38;153;Houborg et al. (2023);Experiment 2;Orientation;2
13;41;41;0;1.29509129980579;8;-79;154;Houborg et al. (2023);Experiment 2;Orientation;2
13;145;146;1;2.1124037001282;8;76;155;Houborg et al. (2023);Experiment 2;Orientation;2
13;36;49;13;2.49610190000385;8;-71;156;Houborg et al. (2023);Experiment 2;Orientation;2
13;104;108;4;1.46178430039436;8;-68;157;Houborg et al. (2023);Experiment 2;Orientation;2
13;161;158;-3;2.04559310013428;8;-57;158;Houborg et al. (2023);Experiment 2;Orientation;2
13;19;58;39;2.09566379990429;8;-38;159;Houborg et al. (2023);Experiment 2;Orientation;2
13;37;44;7;1.21167160011828;8;-18;160;Houborg et al. (2023);Experiment 2;Orientation;2
13;27;30;3;1.54534510010853;9;10;161;Houborg et al. (2023);Experiment 2;Orientation;2
13;33;43;10;1.62868810025975;9;-6;162;Houborg et al. (2023);Experiment 2;Orientation;2
13;162;145;-17;1.71209780033678;9;51;163;Houborg et al. (2023);Experiment 2;Orientation;2
13;119;123;4;1.77881409972906;9;43;164;Houborg et al. (2023);Experiment 2;Orientation;2
13;41;34;-7;1.86220490001142;9;78;165;Houborg et al. (2023);Experiment 2;Orientation;2
13;123;124;1;1.91216610046104;9;-82;166;Houborg et al. (2023);Experiment 2;Orientation;2
13;168;169;1;1.32846749993041;9;-45;167;Houborg et al. (2023);Experiment 2;Orientation;2
13;19;22;3;1.96250140015036;9;-31;168;Houborg et al. (2023);Experiment 2;Orientation;2
13;15;21;6;1.64542429987341;9;4;169;Houborg et al. (2023);Experiment 2;Orientation;2
13;144;144;0;1.71202909993008;9;51;170;Houborg et al. (2023);Experiment 2;Orientation;2
13;119;129;10;1.51189109962434;9;25;171;Houborg et al. (2023);Experiment 2;Orientation;2
13;37;38;1;1.74542859988287;9;82;172;Houborg et al. (2023);Experiment 2;Orientation;2
13;68;67;-1;2.04576240014285;9;-31;173;Houborg et al. (2023);Experiment 2;Orientation;2
13;78;52;-26;0.978079699911177;9;-10;174;Houborg et al. (2023);Experiment 2;Orientation;2
13;65;55;-10;0.961512600071728;9;13;175;Houborg et al. (2023);Experiment 2;Orientation;2
13;51;48;-3;1.12824130011722;9;14;176;Houborg et al. (2023);Experiment 2;Orientation;2
13;154;149;-5;1.62864520028234;9;77;177;Houborg et al. (2023);Experiment 2;Orientation;2
13;160;148;-12;1.51181160006672;9;-6;178;Houborg et al. (2023);Experiment 2;Orientation;2
13;106;119;13;1.4952527997084;9;54;179;Houborg et al. (2023);Experiment 2;Orientation;2
13;27;51;24;1.44503400009125;9;79;180;Houborg et al. (2023);Experiment 2;Orientation;2
13;168;152;-16;1.47852420015261;10;39;181;Houborg et al. (2023);Experiment 2;Orientation;2
13;162;156;-6;1.51189150009304;10;6;182;Houborg et al. (2023);Experiment 2;Orientation;2
13;130;129;-1;1.24508670018986;10;32;183;Houborg et al. (2023);Experiment 2;Orientation;2
13;111;116;5;2.22915499983355;10;19;184;Houborg et al. (2023);Experiment 2;Orientation;2
13;137;127;-10;1.71216390002519;10;-26;185;Houborg et al. (2023);Experiment 2;Orientation;2
13;49;45;-4;1.8122871001251;10;88;186;Houborg et al. (2023);Experiment 2;Orientation;2
13;153;147;-6;2.32917180005461;10;76;187;Houborg et al. (2023);Experiment 2;Orientation;2
13;161;161;0;2.16233839979395;10;-8;188;Houborg et al. (2023);Experiment 2;Orientation;2
13;9;25;16;1.96224849997088;10;-28;189;Houborg et al. (2023);Experiment 2;Orientation;2
13;32;43;11;1.71204310003668;10;-23;190;Houborg et al. (2023);Experiment 2;Orientation;2
13;3;179;-4;3.39680519979447;10;29;191;Houborg et al. (2023);Experiment 2;Orientation;2
13;21;25;4;1.36180260032415;10;-18;192;Houborg et al. (2023);Experiment 2;Orientation;2
13;136;133;-3;2.46260750014335;10;65;193;Houborg et al. (2023);Experiment 2;Orientation;2
13;91;77;-14;9.11825220007449;10;45;194;Houborg et al. (2023);Experiment 2;Orientation;2
13;180;2;2;1.24512489978224;10;-89;195;Houborg et al. (2023);Experiment 2;Orientation;2
13;89;79;-10;1.16168279992417;10;-89;196;Houborg et al. (2023);Experiment 2;Orientation;2
13;136;136;0;1.01112190028653;10;-47;197;Houborg et al. (2023);Experiment 2;Orientation;2
13;164;156;-8;1.96234269998968;10;-28;198;Houborg et al. (2023);Experiment 2;Orientation;2
13;40;44;4;1.56198230013251;10;-56;199;Houborg et al. (2023);Experiment 2;Orientation;2
13;19;34;15;1.62864270014688;10;21;200;Houborg et al. (2023);Experiment 2;Orientation;2
15;10;21;11;3.58040279999841;1;NaN;1;Houborg et al. (2023);Experiment 2;Orientation;2
15;163;156;-7;4.63119550002739;1;27;2;Houborg et al. (2023);Experiment 2;Orientation;2
15;43;49;6;2.92984929995146;1;-60;3;Houborg et al. (2023);Experiment 2;Orientation;2
15;62;71;9;3.58030999999028;1;-19;4;Houborg et al. (2023);Experiment 2;Orientation;2
15;138;115;-23;4.44760259997565;1;-76;5;Houborg et al. (2023);Experiment 2;Orientation;2
15;123;116;-7;5.09827560000122;1;15;6;Houborg et al. (2023);Experiment 2;Orientation;2
15;33;47;14;2.99655479995999;1;90;7;Houborg et al. (2023);Experiment 2;Orientation;2
15;77;71;-6;4.68118340004003;1;-44;8;Houborg et al. (2023);Experiment 2;Orientation;2
15;178;74;76;5.19829170004232;1;79;9;Houborg et al. (2023);Experiment 2;Orientation;2
15;81;85;4;2.79652039997745;1;-83;10;Houborg et al. (2023);Experiment 2;Orientation;2
15;33;109;76;2.17922200000612;1;48;11;Houborg et al. (2023);Experiment 2;Orientation;2
15;172;110;-62;4.3978920999798;1;41;12;Houborg et al. (2023);Experiment 2;Orientation;2
15;87;81;-6;2.47959549998632;1;85;13;Houborg et al. (2023);Experiment 2;Orientation;2
15;89;109;20;1.84558969998034;1;-2;14;Houborg et al. (2023);Experiment 2;Orientation;2
15;4;10;6;3.98085120000178;1;85;15;Houborg et al. (2023);Experiment 2;Orientation;2
15;7;14;7;3.01295000000391;1;-3;16;Houborg et al. (2023);Experiment 2;Orientation;2
15;175;157;-18;10.5527022999595;1;12;17;Houborg et al. (2023);Experiment 2;Orientation;2
15;43;39;-4;1.59525399998529;1;-48;18;Houborg et al. (2023);Experiment 2;Orientation;2
15;177;161;-16;3.5636996999965;1;46;19;Houborg et al. (2023);Experiment 2;Orientation;2
15;175;25;30;3.41349240002455;1;2;20;Houborg et al. (2023);Experiment 2;Orientation;2
15;46;24;-22;2.64628349995473;2;-51;21;Houborg et al. (2023);Experiment 2;Orientation;2
15;32;16;-16;2.31258860003436;2;14;22;Houborg et al. (2023);Experiment 2;Orientation;2
15;78;59;-19;2.61287489999086;2;-46;23;Houborg et al. (2023);Experiment 2;Orientation;2
15;97;102;5;2.59598809998715;2;-19;24;Houborg et al. (2023);Experiment 2;Orientation;2
15;30;61;31;2.36271919996943;2;67;25;Houborg et al. (2023);Experiment 2;Orientation;2
15;145;144;-1;1.94582020002417;2;65;26;Houborg et al. (2023);Experiment 2;Orientation;2
15;45;63;18;1.19571830000496;2;-80;27;Houborg et al. (2023);Experiment 2;Orientation;2
15;91;61;-30;1.69547000003513;2;-46;28;Houborg et al. (2023);Experiment 2;Orientation;2
15;8;156;-32;5.4319378999644;2;83;29;Houborg et al. (2023);Experiment 2;Orientation;2
15;11;34;23;1.4121852000244;2;-3;30;Houborg et al. (2023);Experiment 2;Orientation;2
15;175;20;25;1.77886839996791;2;16;31;Houborg et al. (2023);Experiment 2;Orientation;2
15;18;31;13;2.17910960002337;2;-23;32;Houborg et al. (2023);Experiment 2;Orientation;2
15;112;122;10;2.07908110000426;2;86;33;Houborg et al. (2023);Experiment 2;Orientation;2
15;28;18;-10;4.74820140004158;2;84;34;Houborg et al. (2023);Experiment 2;Orientation;2
15;9;15;6;3.07988070003921;2;19;35;Houborg et al. (2023);Experiment 2;Orientation;2
15;158;155;-3;2.54610130004585;2;31;36;Houborg et al. (2023);Experiment 2;Orientation;2
15;75;71;-4;1.74546150001697;2;83;37;Houborg et al. (2023);Experiment 2;Orientation;2
15;89;86;-3;1.79570119996788;2;-14;38;Houborg et al. (2023);Experiment 2;Orientation;2
15;67;70;3;3.12996559997555;2;22;39;Houborg et al. (2023);Experiment 2;Orientation;2
15;97;77;-20;2.64625749998959;2;-30;40;Houborg et al. (2023);Experiment 2;Orientation;2
15;64;64;0;2.77968690003036;3;33;41;Houborg et al. (2023);Experiment 2;Orientation;2
15;88;76;-12;1.79565789998742;3;-24;42;Houborg et al. (2023);Experiment 2;Orientation;2
15;20;29;9;2.09570669999812;3;68;43;Houborg et al. (2023);Experiment 2;Orientation;2
15;85;75;-10;2.64610369998263;3;-65;44;Houborg et al. (2023);Experiment 2;Orientation;2
15;88;70;-18;1.77896460000193;3;-3;45;Houborg et al. (2023);Experiment 2;Orientation;2
15;148;135;-13;1.12823000003118;3;-60;46;Houborg et al. (2023);Experiment 2;Orientation;2
15;143;137;-6;1.02825119998306;3;5;47;Houborg et al. (2023);Experiment 2;Orientation;2
15;128;122;-6;1.17822539998451;3;15;48;Houborg et al. (2023);Experiment 2;Orientation;2
15;31;42;11;1.56211130000884;3;-83;49;Houborg et al. (2023);Experiment 2;Orientation;2
15;165;161;-4;2.02910290000727;3;46;50;Houborg et al. (2023);Experiment 2;Orientation;2
15;68;59;-9;2.22929160000058;3;-83;51;Houborg et al. (2023);Experiment 2;Orientation;2
15;17;110;-87;5.48171750002075;3;51;52;Houborg et al. (2023);Experiment 2;Orientation;2
15;156;124;-32;5.79864749999251;3;41;53;Houborg et al. (2023);Experiment 2;Orientation;2
15;117;113;-4;2.86329100001603;3;39;54;Houborg et al. (2023);Experiment 2;Orientation;2
15;80;73;-7;3.2131746999803;3;37;55;Houborg et al. (2023);Experiment 2;Orientation;2
15;42;54;12;1.66212100000121;3;38;56;Houborg et al. (2023);Experiment 2;Orientation;2
15;56;59;3;3.31342279998353;3;-14;57;Houborg et al. (2023);Experiment 2;Orientation;2
15;51;53;2;2.79606790002435;3;5;58;Houborg et al. (2023);Experiment 2;Orientation;2
15;3;62;59;1.57872620003764;3;48;59;Houborg et al. (2023);Experiment 2;Orientation;2
15;153;148;-5;2.44592700002249;3;30;60;Houborg et al. (2023);Experiment 2;Orientation;2
15;59;56;-3;4.41452809999464;4;-86;61;Houborg et al. (2023);Experiment 2;Orientation;2
15;143;131;-12;3.6136273999582;4;-84;62;Houborg et al. (2023);Experiment 2;Orientation;2
15;121;126;5;2.89647590002278;4;22;63;Houborg et al. (2023);Experiment 2;Orientation;2
15;163;145;-18;1.62843660003273;4;-42;64;Houborg et al. (2023);Experiment 2;Orientation;2
15;141;130;-11;1.82874269998865;4;22;65;Houborg et al. (2023);Experiment 2;Orientation;2
15;111;116;5;1.4953035999788;4;30;66;Houborg et al. (2023);Experiment 2;Orientation;2
15;27;51;24;2.22921270004008;4;84;67;Houborg et al. (2023);Experiment 2;Orientation;2
15;161;166;5;3.86381950002396;4;46;68;Houborg et al. (2023);Experiment 2;Orientation;2
15;19;20;1;3.56366600003093;4;-38;69;Houborg et al. (2023);Experiment 2;Orientation;2
15;178;158;-20;1.21162980003282;4;21;70;Houborg et al. (2023);Experiment 2;Orientation;2
15;78;77;-1;4.69790949998423;4;-80;71;Houborg et al. (2023);Experiment 2;Orientation;2
15;166;159;-7;2.94661739998264;4;-88;72;Houborg et al. (2023);Experiment 2;Orientation;2
15;151;153;2;4.13086340000154;4;15;73;Houborg et al. (2023);Experiment 2;Orientation;2
15;13;25;12;2.02906590001658;4;-42;74;Houborg et al. (2023);Experiment 2;Orientation;2
15;80;77;-3;2.09569990000455;4;-67;75;Houborg et al. (2023);Experiment 2;Orientation;2
15;171;164;-7;2.26304669998353;4;89;76;Houborg et al. (2023);Experiment 2;Orientation;2
15;53;50;-3;1.39507550001144;4;-62;77;Houborg et al. (2023);Experiment 2;Orientation;2
15;61;67;6;3.98045350000029;4;-8;78;Houborg et al. (2023);Experiment 2;Orientation;2
15;44;58;14;1.51197779999347;4;17;79;Houborg et al. (2023);Experiment 2;Orientation;2
15;153;147;-6;2.82962959998986;4;71;80;Houborg et al. (2023);Experiment 2;Orientation;2
15;111;116;5;4.01411680004094;5;42;81;Houborg et al. (2023);Experiment 2;Orientation;2
15;35;34;-1;1.17845230002422;5;76;82;Houborg et al. (2023);Experiment 2;Orientation;2
15;87;97;10;2.7463843000005;5;-52;83;Houborg et al. (2023);Experiment 2;Orientation;2
15;22;21;-1;1.86220069997944;5;65;84;Houborg et al. (2023);Experiment 2;Orientation;2
15;26;75;49;5.08170129999053;5;-4;85;Houborg et al. (2023);Experiment 2;Orientation;2
15;50;52;2;2.16247849998763;5;-24;86;Houborg et al. (2023);Experiment 2;Orientation;2
15;60;69;9;1.47863199998392;5;-10;87;Houborg et al. (2023);Experiment 2;Orientation;2
15;87;79;-8;2.44609839998884;5;-27;88;Houborg et al. (2023);Experiment 2;Orientation;2
15;180;16;16;5.04808869998669;5;87;89;Houborg et al. (2023);Experiment 2;Orientation;2
15;62;66;4;2.34598729998106;5;-62;90;Houborg et al. (2023);Experiment 2;Orientation;2
15;122;116;-6;2.46266610000748;5;-60;91;Houborg et al. (2023);Experiment 2;Orientation;2
15;109;106;-3;1.06163529999321;5;13;92;Houborg et al. (2023);Experiment 2;Orientation;2
15;65;72;7;1.56205579999369;5;44;93;Houborg et al. (2023);Experiment 2;Orientation;2
15;4;10;6;2.61295899999095;5;61;94;Houborg et al. (2023);Experiment 2;Orientation;2
15;94;87;-7;7.81703129998641;5;-90;95;Houborg et al. (2023);Experiment 2;Orientation;2
15;98;98;0;3.07992680004099;5;-4;96;Houborg et al. (2023);Experiment 2;Orientation;2
15;78;73;-5;4.08070970000699;5;20;97;Houborg et al. (2023);Experiment 2;Orientation;2
15;160;134;-26;12.1373769000056;5;-82;98;Houborg et al. (2023);Experiment 2;Orientation;2
15;59;58;-1;1.64528220001375;5;-79;99;Houborg et al. (2023);Experiment 2;Orientation;2
15;96;81;-15;1.66199870000128;5;-37;100;Houborg et al. (2023);Experiment 2;Orientation;2
15;139;141;2;2.34610820002854;6;-43;101;Houborg et al. (2023);Experiment 2;Orientation;2
15;141;140;-1;2.34598709997954;6;-2;102;Houborg et al. (2023);Experiment 2;Orientation;2
15;83;73;-10;3.22990050003864;6;58;103;Houborg et al. (2023);Experiment 2;Orientation;2
15;102;106;4;2.2291820999817;6;-19;104;Houborg et al. (2023);Experiment 2;Orientation;2
15;88;96;8;2.69629189994885;6;14;105;Houborg et al. (2023);Experiment 2;Orientation;2
15;61;62;1;1.3118819000083;6;27;106;Houborg et al. (2023);Experiment 2;Orientation;2
15;17;26;9;4.03044940001564;6;44;107;Houborg et al. (2023);Experiment 2;Orientation;2
15;107;115;8;4.8147767999908;6;-90;108;Houborg et al. (2023);Experiment 2;Orientation;2
15;151;132;-19;3.28002599999309;6;-44;109;Houborg et al. (2023);Experiment 2;Orientation;2
15;136;125;-11;1.64532930002315;6;15;110;Houborg et al. (2023);Experiment 2;Orientation;2
15;150;144;-6;2.32937110000057;6;-14;111;Houborg et al. (2023);Experiment 2;Orientation;2
15;147;147;0;3.98087229998782;6;3;112;Houborg et al. (2023);Experiment 2;Orientation;2
15;163;63;80;2.16253339999821;6;-16;113;Houborg et al. (2023);Experiment 2;Orientation;2
15;14;19;5;1.42848990001949;6;-31;114;Houborg et al. (2023);Experiment 2;Orientation;2
15;98;110;12;2.81301909999456;6;-84;115;Houborg et al. (2023);Experiment 2;Orientation;2
15;134;68;-66;1.97907619999023;6;-36;116;Houborg et al. (2023);Experiment 2;Orientation;2
15;40;33;-7;1.02813719998812;6;-86;117;Houborg et al. (2023);Experiment 2;Orientation;2
15;55;60;5;2.32932360004634;6;-15;118;Houborg et al. (2023);Experiment 2;Orientation;2
15;151;153;2;3.04664489999413;6;84;119;Houborg et al. (2023);Experiment 2;Orientation;2
15;15;14;-1;2.44629759999225;6;-44;120;Houborg et al. (2023);Experiment 2;Orientation;2
15;173;156;-17;1.64517640002305;7;22;121;Houborg et al. (2023);Experiment 2;Orientation;2
15;98;100;2;2.06246290000854;7;75;122;Houborg et al. (2023);Experiment 2;Orientation;2
15;146;103;-43;1.72889229998691;7;-48;123;Houborg et al. (2023);Experiment 2;Orientation;2
15;112;105;-7;2.09571510000387;7;34;124;Houborg et al. (2023);Experiment 2;Orientation;2
15;59;61;2;1.36192819999997;7;53;125;Houborg et al. (2023);Experiment 2;Orientation;2
15;179;87;88;2.46283550001681;7;60;126;Houborg et al. (2023);Experiment 2;Orientation;2
15;68;72;4;1.61181739997119;7;-69;127;Houborg et al. (2023);Experiment 2;Orientation;2
15;133;119;-14;1.42852940002922;7;-65;128;Houborg et al. (2023);Experiment 2;Orientation;2
15;53;60;7;1.07848060003016;7;80;129;Houborg et al. (2023);Experiment 2;Orientation;2
15;76;76;0;1.99576139997225;7;-23;130;Houborg et al. (2023);Experiment 2;Orientation;2
15;24;28;4;2.89656590000959;7;52;131;Houborg et al. (2023);Experiment 2;Orientation;2
15;146;124;-22;1.92880759999389;7;58;132;Houborg et al. (2023);Experiment 2;Orientation;2
15;47;66;19;1.57875960000092;7;-81;133;Houborg et al. (2023);Experiment 2;Orientation;2
15;120;134;14;2.1959680999862;7;-73;134;Houborg et al. (2023);Experiment 2;Orientation;2
15;92;91;-1;1.07843110000249;7;28;135;Houborg et al. (2023);Experiment 2;Orientation;2
15;108;118;10;2.04547519999323;7;-16;136;Houborg et al. (2023);Experiment 2;Orientation;2
15;54;59;5;1.31186509999679;7;54;137;Houborg et al. (2023);Experiment 2;Orientation;2
15;73;60;-13;2.39605760003906;7;-19;138;Houborg et al. (2023);Experiment 2;Orientation;2
15;32;26;-6;4.99817449995317;7;41;139;Houborg et al. (2023);Experiment 2;Orientation;2
15;50;37;-13;1.02825299999677;7;-18;140;Houborg et al. (2023);Experiment 2;Orientation;2
15;103;103;0;2.29590299999109;8;-53;141;Houborg et al. (2023);Experiment 2;Orientation;2
15;72;72;0;1.31174690002808;8;31;142;Houborg et al. (2023);Experiment 2;Orientation;2
15;95;114;19;1.32848119997652;8;-23;143;Houborg et al. (2023);Experiment 2;Orientation;2
15;72;61;-11;2.76291160000255;8;23;144;Houborg et al. (2023);Experiment 2;Orientation;2
15;2;36;34;2.29595379997045;8;70;145;Houborg et al. (2023);Experiment 2;Orientation;2
15;122;129;7;3.86390880000545;8;60;146;Houborg et al. (2023);Experiment 2;Orientation;2
15;22;51;29;3.69698479998624;8;-80;147;Houborg et al. (2023);Experiment 2;Orientation;2
15;101;112;11;1.97899309999775;8;-79;148;Houborg et al. (2023);Experiment 2;Orientation;2
15;92;70;-22;3.21344379999209;8;9;149;Houborg et al. (2023);Experiment 2;Orientation;2
15;124;132;8;2.31258339999476;8;-32;150;Houborg et al. (2023);Experiment 2;Orientation;2
15;68;58;-10;2.19593450002139;8;56;151;Houborg et al. (2023);Experiment 2;Orientation;2
15;118;122;4;1.74544709996553;8;-50;152;Houborg et al. (2023);Experiment 2;Orientation;2
15;149;129;-20;2.579376699985;8;-31;153;Houborg et al. (2023);Experiment 2;Orientation;2
15;7;73;66;2.01235809997888;8;-38;154;Houborg et al. (2023);Experiment 2;Orientation;2
15;144;140;-4;1.82889389997581;8;43;155;Houborg et al. (2023);Experiment 2;Orientation;2
15;148;151;3;2.07904789998429;8;-4;156;Houborg et al. (2023);Experiment 2;Orientation;2
15;170;162;-8;2.37927870004205;8;-22;157;Houborg et al. (2023);Experiment 2;Orientation;2
15;137;134;-3;1.42836299998453;8;33;158;Houborg et al. (2023);Experiment 2;Orientation;2
15;79;66;-13;2.32917729998007;8;58;159;Houborg et al. (2023);Experiment 2;Orientation;2
15;142;76;-66;2.97977550001815;8;-63;160;Houborg et al. (2023);Experiment 2;Orientation;2
15;21;37;16;1.56200620002346;9;-59;161;Houborg et al. (2023);Experiment 2;Orientation;2
15;84;72;-12;3.94745820004027;9;-63;162;Houborg et al. (2023);Experiment 2;Orientation;2
15;89;102;13;3.07999419997213;9;-5;163;Houborg et al. (2023);Experiment 2;Orientation;2
15;91;97;6;5.19848260004073;9;-2;164;Houborg et al. (2023);Experiment 2;Orientation;2
15;54;54;0;1.59548359998735;9;37;165;Houborg et al. (2023);Experiment 2;Orientation;2
15;67;51;-16;2.29590490000555;9;-13;166;Houborg et al. (2023);Experiment 2;Orientation;2
15;60;60;0;2.04584139998769;9;7;167;Houborg et al. (2023);Experiment 2;Orientation;2
15;25;43;18;2.59616549999919;9;35;168;Houborg et al. (2023);Experiment 2;Orientation;2
15;125;56;-69;7.66695970000001;9;80;169;Houborg et al. (2023);Experiment 2;Orientation;2
15;24;22;-2;2.89651170000434;9;-79;170;Houborg et al. (2023);Experiment 2;Orientation;2
15;167;150;-17;2.37939670000924;9;37;171;Houborg et al. (2023);Experiment 2;Orientation;2
15;147;144;-3;3.49699850002071;9;20;172;Houborg et al. (2023);Experiment 2;Orientation;2
15;33;31;-2;2.52946490002796;9;-66;173;Houborg et al. (2023);Experiment 2;Orientation;2
15;75;67;-8;2.77966579998611;9;-42;174;Houborg et al. (2023);Experiment 2;Orientation;2
15;107;110;3;2.16249170002993;9;-32;175;Houborg et al. (2023);Experiment 2;Orientation;2
15;130;132;2;3.16337309998926;9;-23;176;Houborg et al. (2023);Experiment 2;Orientation;2
15;5;55;50;4.28088420000859;9;-55;177;Houborg et al. (2023);Experiment 2;Orientation;2
15;102;64;-38;6.69970559998183;9;83;178;Houborg et al. (2023);Experiment 2;Orientation;2
15;52;54;2;2.2293437999906;9;50;179;Houborg et al. (2023);Experiment 2;Orientation;2
15;172;160;-12;3.01323029998457;9;60;180;Houborg et al. (2023);Experiment 2;Orientation;2
15;24;37;13;1.59544759994606;10;-32;181;Houborg et al. (2023);Experiment 2;Orientation;2
15;144;152;8;1.6952811999945;10;60;182;Houborg et al. (2023);Experiment 2;Orientation;2
15;162;150;-12;3.36357530002715;10;-18;183;Houborg et al. (2023);Experiment 2;Orientation;2
15;173;147;-26;1.9795503000496;10;-11;184;Houborg et al. (2023);Experiment 2;Orientation;2
15;103;106;3;1.29502319998574;10;70;185;Houborg et al. (2023);Experiment 2;Orientation;2
15;66;57;-9;1.49525269999867;10;37;186;Houborg et al. (2023);Experiment 2;Orientation;2
15;166;152;-14;1.54500990000088;10;80;187;Houborg et al. (2023);Experiment 2;Orientation;2
15;157;61;84;2.31272940000053;10;9;188;Houborg et al. (2023);Experiment 2;Orientation;2
15;27;31;4;1.34511620004196;10;-50;189;Houborg et al. (2023);Experiment 2;Orientation;2
15;127;122;-5;2.84648840001319;10;80;190;Houborg et al. (2023);Experiment 2;Orientation;2
15;28;32;4;3.01314789999742;10;-81;191;Houborg et al. (2023);Experiment 2;Orientation;2
15;116;124;8;5.48187119996874;10;-88;192;Houborg et al. (2023);Experiment 2;Orientation;2
15;62;57;-5;3.76377939997474;10;54;193;Houborg et al. (2023);Experiment 2;Orientation;2
15;172;156;-16;2.66292739997152;10;70;194;Houborg et al. (2023);Experiment 2;Orientation;2
15;124;115;-9;2.76287430000957;10;48;195;Houborg et al. (2023);Experiment 2;Orientation;2
15;160;154;-6;1.44534789997851;10;-36;196;Houborg et al. (2023);Experiment 2;Orientation;2
15;96;110;14;5.26511989999563;10;64;197;Houborg et al. (2023);Experiment 2;Orientation;2
15;56;56;0;1.6454839000362;10;40;198;Houborg et al. (2023);Experiment 2;Orientation;2
15;59;58;-1;2.0458207000047;10;-3;199;Houborg et al. (2023);Experiment 2;Orientation;2
15;145;44;79;1.66203870001482;10;-86;200;Houborg et al. (2023);Experiment 2;Orientation;2
16;125;68;-57;2.51272639993113;1;NaN;1;Houborg et al. (2023);Experiment 2;Orientation;2
16;24;43;19;2.66307180002332;1;-79;2;Houborg et al. (2023);Experiment 2;Orientation;2
16;1;1;0;2.87988569994923;1;23;3;Houborg et al. (2023);Experiment 2;Orientation;2
16;64;56;-8;2.17916549998336;1;-63;4;Houborg et al. (2023);Experiment 2;Orientation;2
16;44;5;-39;2.39661440008786;1;20;5;Houborg et al. (2023);Experiment 2;Orientation;2
16;39;44;5;2.37937249999959;1;5;6;Houborg et al. (2023);Experiment 2;Orientation;2
