obs;theta;delta;trial;block;rt;error;resp;study;experiment;stimulus;expnum
15;132;13;101;8;0.714742144336924;-21.502659451998;110.497340548002;Sadil et al. (2022);Experiment 1;Orientation;1
15;10;-58;1;9;0.780911916750483;-2.66562119858301;7.33437880141699;Sadil et al. (2022);Experiment 1;Orientation;1
15;18;-8;2;9;0.48416560573969;-10.133931627103;7.86606837289699;Sadil et al. (2022);Experiment 1;Orientation;1
15;145;53;3;9;0.593513449304737;-2.18470645323299;142.815293546767;Sadil et al. (2022);Experiment 1;Orientation;1
15;116;29;4;9;0.582894302438945;14.017580409624;130.017580409624;Sadil et al. (2022);Experiment 1;Orientation;1
15;142;-26;5;9;0.496024120948277;3.96338964633;145.96338964633;Sadil et al. (2022);Experiment 1;Orientation;1
15;166;-24;6;9;0.485384448664263;-1.811370930138;164.188629069862;Sadil et al. (2022);Experiment 1;Orientation;1
15;60;-74;7;9;0.642655339092016;-6.5449723228226;53.4550276771774;Sadil et al. (2022);Experiment 1;Orientation;1
15;157;83;8;9;0.486069330945611;-17.462227492093;139.537772507907;Sadil et al. (2022);Experiment 1;Orientation;1
15;51;-74;9;9;0.5933160437271;6.3807569288072;57.3807569288072;Sadil et al. (2022);Experiment 1;Orientation;1
15;90;-39;10;9;0.514606797834858;33.840056134967;123.840056134967;Sadil et al. (2022);Experiment 1;Orientation;1
15;129;-39;11;9;0.55401454528328;15.257549028747;144.257549028747;Sadil et al. (2022);Experiment 1;Orientation;1
15;16;-67;12;9;0.619356965180486;30.974934010882;46.974934010882;Sadil et al. (2022);Experiment 1;Orientation;1
15;165;31;13;9;0.628511266899295;-21.869897645844;143.130102354156;Sadil et al. (2022);Experiment 1;Orientation;1
15;28;-43;14;9;0.569722165470012;30.877529803208;58.877529803208;Sadil et al. (2022);Experiment 1;Orientation;1
15;81;-53;15;9;0.617148680146784;-23.5039889555625;57.4960110444375;Sadil et al. (2022);Experiment 1;Orientation;1
15;34;47;16;9;0.528481927700341;18.7500364229193;52.7500364229193;Sadil et al. (2022);Experiment 1;Orientation;1
15;159;55;17;9;0.481724599376321;-20.63353933657;138.36646066343;Sadil et al. (2022);Experiment 1;Orientation;1
15;59;-80;18;9;0.649104823474772;18.1712171285446;77.1712171285446;Sadil et al. (2022);Experiment 1;Orientation;1
15;134;-75;19;9;0.560381928342395;-3.03771062097701;130.962289379023;Sadil et al. (2022);Experiment 1;Orientation;1
15;155;-21;20;9;0.599810502724722;-13.765519904459;141.234480095541;Sadil et al. (2022);Experiment 1;Orientation;1
15;52;-77;21;9;0.619026446947828;29.5966289094392;81.5966289094392;Sadil et al. (2022);Experiment 1;Orientation;1
15;110;-58;22;9;0.540296071907505;6.972843433644;116.972843433644;Sadil et al. (2022);Experiment 1;Orientation;1
15;139;-29;23;9;0.477689257240854;-10.196413429104;128.803586570896;Sadil et al. (2022);Experiment 1;Orientation;1
15;90;49;24;9;0.619048783322796;13.585991207889;103.585991207889;Sadil et al. (2022);Experiment 1;Orientation;1
15;137;-47;25;9;0.472400661790743;5.77642919491001;142.77642919491;Sadil et al. (2022);Experiment 1;Orientation;1
15;145;-8;26;9;0.557736875955015;-7.137594773888;137.862405226112;Sadil et al. (2022);Experiment 1;Orientation;1
15;99;46;27;9;0.497084496193565;12.889556769905;111.889556769905;Sadil et al. (2022);Experiment 1;Orientation;1
15;123;-24;28;9;0.560385550372303;-9.50143432404801;113.498565675952;Sadil et al. (2022);Experiment 1;Orientation;1
15;74;49;29;9;0.605707614216954;-12.3304580855401;61.6695419144599;Sadil et al. (2022);Experiment 1;Orientation;1
15;169;85;30;9;0.642986763035879;-28.749727270267;140.250272729733;Sadil et al. (2022);Experiment 1;Orientation;1
15;171;-2;31;9;0.482295083114877;-17.565051177078;153.434948822922;Sadil et al. (2022);Experiment 1;Orientation;1
15;133;38;32;9;0.547748581506312;-10.094757077012;122.905242922988;Sadil et al. (2022);Experiment 1;Orientation;1
15;14;-61;33;9;1.86697647848632;18.06739160326;32.06739160326;Sadil et al. (2022);Experiment 1;Orientation;1
15;34;-20;34;9;0.421403945423663;-6.00285263875699;27.997147361243;Sadil et al. (2022);Experiment 1;Orientation;1
15;110;-76;35;9;0.772801690851338;2.912828396772;112.912828396772;Sadil et al. (2022);Experiment 1;Orientation;1
15;40;70;36;9;0.539405332645401;11.188615963242;51.188615963242;Sadil et al. (2022);Experiment 1;Orientation;1
15;11;29;37;9;0.678716550464742;-5.80557109226501;5.19442890773499;Sadil et al. (2022);Experiment 1;Orientation;1
15;47;-36;38;9;0.604007934802212;9.1291892896112;56.1291892896112;Sadil et al. (2022);Experiment 1;Orientation;1
15;146;81;39;9;0.577306278515607;-0.902495615925005;145.097504384075;Sadil et al. (2022);Experiment 1;Orientation;1
15;35;-69;40;9;0.620543812867254;9.3097228021349;44.3097228021349;Sadil et al. (2022);Experiment 1;Orientation;1
15;9;26;41;9;0.639846084173769;-12.77228360938;176.22771639062;Sadil et al. (2022);Experiment 1;Orientation;1
15;27;-18;42;9;0.591013885452412;-14.171217128545;12.828782871455;Sadil et al. (2022);Experiment 1;Orientation;1
15;46;-19;43;9;0.544213393470272;22.9624889745782;68.9624889745782;Sadil et al. (2022);Experiment 1;Orientation;1
15;18;28;44;9;0.573566440842114;-8.614481739957;9.385518260043;Sadil et al. (2022);Experiment 1;Orientation;1
15;109;89;45;9;0.570837476174347;14.331225999631;123.331225999631;Sadil et al. (2022);Experiment 1;Orientation;1
15;134;-25;46;9;0.484204543405212;-4.74415832376701;129.255841676233;Sadil et al. (2022);Experiment 1;Orientation;1
15;150;-16;47;9;0.45157196931541;-1.37300514010801;148.626994859892;Sadil et al. (2022);Experiment 1;Orientation;1
15;17;-47;48;9;0.717012910987251;-7.80334410837099;9.19665589162901;Sadil et al. (2022);Experiment 1;Orientation;1
15;88;-71;49;9;0.66025219601579;22.246620075588;110.246620075588;Sadil et al. (2022);Experiment 1;Orientation;1
15;159;-71;50;9;0.559589891578071;-0.345786649090002;158.65421335091;Sadil et al. (2022);Experiment 1;Orientation;1
15;92;67;51;9;0.692857000627555;10.528807709152;102.528807709152;Sadil et al. (2022);Experiment 1;Orientation;1
15;156;-64;52;9;0.516090357443318;-8.50398895556199;147.496011044438;Sadil et al. (2022);Experiment 1;Orientation;1
15;51;-75;53;9;0.463426258880645;5.6502994375377;56.6502994375377;Sadil et al. (2022);Experiment 1;Orientation;1
15;143;88;54;9;0.520828692591749;8.151940714631;151.151940714631;Sadil et al. (2022);Experiment 1;Orientation;1
15;129;14;55;9;0.579514865530655;14.022403647328;143.022403647328;Sadil et al. (2022);Experiment 1;Orientation;1
15;77;52;56;9;0.654696469428018;-2.8593662666057;74.1406337333943;Sadil et al. (2022);Experiment 1;Orientation;1
15;168;89;57;9;0.587937197298743;-19.949971446333;148.050028553667;Sadil et al. (2022);Experiment 1;Orientation;1
15;113;55;58;9;0.543280094279908;15.491043559497;128.491043559497;Sadil et al. (2022);Experiment 1;Orientation;1
15;136;-23;59;9;0.454539088415913;-5.99374398582299;130.006256014177;Sadil et al. (2022);Experiment 1;Orientation;1
15;3;-47;60;9;0.655971757136285;5.93956500315099;8.93956500315099;Sadil et al. (2022);Experiment 1;Orientation;1
15;142;41;61;9;0.49118678108789;1.69550287742501;143.695502877425;Sadil et al. (2022);Experiment 1;Orientation;1
15;71;71;62;9;0.584588246536441;-26.3390243244514;44.6609756755486;Sadil et al. (2022);Experiment 1;Orientation;1
15;140;-69;63;9;0.473771935678087;-1.32550047916999;138.67449952083;Sadil et al. (2022);Experiment 1;Orientation;1
15;112;28;64;9;0.513272650772706;-5.244251070801;106.755748929199;Sadil et al. (2022);Experiment 1;Orientation;1
15;163;-51;65;9;0.63260426116176;-15.092591328734;147.907408671266;Sadil et al. (2022);Experiment 1;Orientation;1
15;2;-19;66;9;1.53979229566175;8.59152774797101;10.591527747971;Sadil et al. (2022);Experiment 1;Orientation;1
15;128;54;67;9;0.668434260645881;12.042451069171;140.042451069171;Sadil et al. (2022);Experiment 1;Orientation;1
15;144;-16;68;9;0.485681462450884;-1.746805387275;142.253194612725;Sadil et al. (2022);Experiment 1;Orientation;1
15;77;67;69;9;0.594611554872245;-13.3544058779226;63.6455941220774;Sadil et al. (2022);Experiment 1;Orientation;1
15;120;-43;70;9;0.5239337538369;-4.953799220357;115.046200779643;Sadil et al. (2022);Experiment 1;Orientation;1
15;53;67;71;9;0.591156657203101;10.2128732702285;63.2128732702285;Sadil et al. (2022);Experiment 1;Orientation;1
15;130;-77;72;9;0.518496349803172;5;135;Sadil et al. (2022);Experiment 1;Orientation;1
15;87;43;73;9;0.579670314793475;3;90;Sadil et al. (2022);Experiment 1;Orientation;1
15;44;43;74;9;0.57700715190731;4.239700296102;48.239700296102;Sadil et al. (2022);Experiment 1;Orientation;1
15;117;-73;75;9;0.572307754540816;0.0126653479390058;117.012665347939;Sadil et al. (2022);Experiment 1;Orientation;1
15;99;18;76;9;0.601796027622186;5.86535750774;104.86535750774;Sadil et al. (2022);Experiment 1;Orientation;1
15;126;-27;77;9;0.420871192007326;-6.73613540145899;119.263864598541;Sadil et al. (2022);Experiment 1;Orientation;1
15;110;16;78;9;0.425819006399252;7.030860259843;117.030860259843;Sadil et al. (2022);Experiment 1;Orientation;1
15;135;-25;79;9;0.437015277566388;-12.528807709152;122.471192290848;Sadil et al. (2022);Experiment 1;Orientation;1
15;44;-89;80;9;0.660478578531183;-5.1060938472843;38.8939061527157;Sadil et al. (2022);Experiment 1;Orientation;1
15;51;-7;81;9;0.499637486180291;-8.4681179138285;42.5318820861715;Sadil et al. (2022);Experiment 1;Orientation;1
15;95;-44;82;9;0.483075649710372;8.70696100408;103.70696100408;Sadil et al. (2022);Experiment 1;Orientation;1
15;132;-37;83;9;0.542442781152204;-3.39895662736899;128.601043372631;Sadil et al. (2022);Experiment 1;Orientation;1
15;176;-44;84;9;0.827655058354139;-15.418470742061;160.581529257939;Sadil et al. (2022);Experiment 1;Orientation;1
15;93;83;85;9;0.54004946607165;-8.1104175610312;84.8895824389688;Sadil et al. (2022);Experiment 1;Orientation;1
15;130;-37;86;9;-0.0610677161021158;21.189206257027;151.189206257027;Sadil et al. (2022);Experiment 1;Orientation;1
15;119;11;87;9;0.498119516647421;2.19509758787601;121.195097587876;Sadil et al. (2022);Experiment 1;Orientation;1
15;90;29;88;9;0.835415749810636;-6.2824920881614;83.7175079118386;Sadil et al. (2022);Experiment 1;Orientation;1
15;111;-21;89;9;0.570244551519863;-3.12130340415899;107.878696595841;Sadil et al. (2022);Experiment 1;Orientation;1
15;79;32;90;9;0.83306137251202;-4.2551187030578;74.7448812969422;Sadil et al. (2022);Experiment 1;Orientation;1
15;178;81;91;9;1.02218034653924;-19.637941229429;158.362058770571;Sadil et al. (2022);Experiment 1;Orientation;1
15;144;34;92;9;0.58724929660093;-6.99746686817301;137.002533131827;Sadil et al. (2022);Experiment 1;Orientation;1
15;165;-21;93;9;0.690586233860813;-14.517518285952;150.482481714048;Sadil et al. (2022);Experiment 1;Orientation;1
15;43;-58;94;9;1.31782825000118;3.7149301955265;46.7149301955265;Sadil et al. (2022);Experiment 1;Orientation;1
15;164;59;95;9;0.590562931611203;-19.668589474706;144.331410525294;Sadil et al. (2022);Experiment 1;Orientation;1
15;48;-64;96;9;0.659912622417323;23.565051177078;71.565051177078;Sadil et al. (2022);Experiment 1;Orientation;1
15;75;-27;97;9;0.759244099957868;9.99416744704889;84.9941674470489;Sadil et al. (2022);Experiment 1;Orientation;1
15;54;21;98;9;0.562407900113612;-3.2622653299436;50.7377346700564;Sadil et al. (2022);Experiment 1;Orientation;1
15;179;55;99;9;0.919613109435886;-1.082565279731;177.917434720269;Sadil et al. (2022);Experiment 1;Orientation;1
15;38;-39;100;9;0.76280494465027;14.0379407631847;52.0379407631847;Sadil et al. (2022);Experiment 1;Orientation;1
15;160;58;101;9;0.545630849315785;-6.35820810630099;153.641791893699;Sadil et al. (2022);Experiment 1;Orientation;1
15;35;-55;1;10;1.74870101758279;-1.3099324740202;33.6900675259798;Sadil et al. (2022);Experiment 1;Orientation;1
15;3;32;2;10;0.67913339601364;-10.907162702958;172.092837297042;Sadil et al. (2022);Experiment 1;Orientation;1
15;60;-57;3;10;0.949872290133499;-16.5343414997008;43.4656585002992;Sadil et al. (2022);Experiment 1;Orientation;1
15;12;48;4;10;0.556932162027806;26.9623174785771;38.9623174785771;Sadil et al. (2022);Experiment 1;Orientation;1
15;155;37;5;10;0.524169191601686;-12.842186986384;142.157813013616;Sadil et al. (2022);Experiment 1;Orientation;1
15;29;-54;6;10;0.811547194141895;-12.009176708014;16.990823291986;Sadil et al. (2022);Experiment 1;Orientation;1
15;83;-54;7;10;0.883755642222241;-3.64921965924491;79.3507803407551;Sadil et al. (2022);Experiment 1;Orientation;1
15;74;9;8;10;0.508358341059648;-15.711345865238;58.288654134762;Sadil et al. (2022);Experiment 1;Orientation;1
15;2;72;9;10;1.19553827401251;-22.291767667994;159.708232332006;Sadil et al. (2022);Experiment 1;Orientation;1
15;84;-82;10;10;0.630464494461194;-3.3891475613312;80.6108524386688;Sadil et al. (2022);Experiment 1;Orientation;1
15;87;-3;11;10;0.527763238991611;-6.13715101413869;80.8628489858613;Sadil et al. (2022);Experiment 1;Orientation;1
15;127;-40;12;10;0.623127590864897;-5.63669778604999;121.36330221395;Sadil et al. (2022);Experiment 1;Orientation;1
15;125;2;13;10;0.428368676220998;-16.565051177078;108.434948822922;Sadil et al. (2022);Experiment 1;Orientation;1
15;106;19;14;10;0.519355093827471;14.018367427609;120.018367427609;Sadil et al. (2022);Experiment 1;Orientation;1
15;120;-14;15;10;0.554687353782356;0.0499136209869988;120.049913620987;Sadil et al. (2022);Experiment 1;Orientation;1
15;8;-68;16;10;1.35586261062417;-10.147585428298;177.852414571702;Sadil et al. (2022);Experiment 1;Orientation;1
15;113;75;17;10;0.600782438064925;34.458246440005;147.458246440005;Sadil et al. (2022);Experiment 1;Orientation;1
15;110;3;18;10;0.582148749614134;4.17144420979299;114.171444209793;Sadil et al. (2022);Experiment 1;Orientation;1
15;147;-37;19;10;0.65134570770897;-16.304468960508;130.695531039492;Sadil et al. (2022);Experiment 1;Orientation;1
15;63;84;20;10;0.832553068525158;-8.8529196151248;54.1470803848752;Sadil et al. (2022);Experiment 1;Orientation;1
15;86;-23;21;10;0.549745878204703;2.2952716809927;88.2952716809927;Sadil et al. (2022);Experiment 1;Orientation;1
15;63;23;22;10;0.541102597140707;-3.0896862387767;59.9103137612233;Sadil et al. (2022);Experiment 1;Orientation;1
15;91;-28;23;10;0.538523346651345;-13.9670839831213;77.0329160168787;Sadil et al. (2022);Experiment 1;Orientation;1
15;40;51;24;10;0.59991101664491;15.1915018500277;55.1915018500277;Sadil et al. (2022);Experiment 1;Orientation;1
15;60;-20;25;10;0.677176848170348;-26.093723011558;33.906276988442;Sadil et al. (2022);Experiment 1;Orientation;1
15;79;-19;26;10;0.586369121680036;4.917663306718;83.917663306718;Sadil et al. (2022);Experiment 1;Orientation;1
15;96;-17;27;10;0.547639314318076;-5.13847426543271;90.8615257345673;Sadil et al. (2022);Experiment 1;Orientation;1
15;93;3;28;10;0.482375675230287;-5.5830206686351;87.4169793313649;Sadil et al. (2022);Experiment 1;Orientation;1
15;111;-18;29;10;0.695294082863256;10.492161124727;121.492161124727;Sadil et al. (2022);Experiment 1;Orientation;1
15;106;5;30;10;0.48640498064924;20.317476118732;126.317476118732;Sadil et al. (2022);Experiment 1;Orientation;1
15;6;-80;31;10;0.631801056326367;46.6185464875689;52.6185464875689;Sadil et al. (2022);Experiment 1;Orientation;1
15;9;-3;32;10;0.451112262206152;-6.336999233933;2.663000766067;Sadil et al. (2022);Experiment 1;Orientation;1
15;174;15;33;10;0.808412250247784;6.830315486258;0.830315486258011;Sadil et al. (2022);Experiment 1;Orientation;1
15;82;-88;34;10;0.65517549472861;-1.2557277445522;80.7442722554478;Sadil et al. (2022);Experiment 1;Orientation;1
15;12;70;35;10;0.59657172486186;11.272904064082;23.272904064082;Sadil et al. (2022);Experiment 1;Orientation;1
15;18;-6;36;10;0.389810617547482;-1.6350818301191;16.3649181698809;Sadil et al. (2022);Experiment 1;Orientation;1
15;149;49;37;10;0.743263311800547;-21.457055140235;127.542944859765;Sadil et al. (2022);Experiment 1;Orientation;1
15;82;67;38;10;0.684429537388496;-24.9492151165905;57.0507848834095;Sadil et al. (2022);Experiment 1;Orientation;1
15;45;37;39;10;0.677756387158297;4.1538530869512;49.1538530869512;Sadil et al. (2022);Experiment 1;Orientation;1
15;64;-19;40;10;0.49302983598318;-28.9720576873311;35.0279423126689;Sadil et al. (2022);Experiment 1;Orientation;1
15;28;36;41;10;0.640405701473355;12.4519575908746;40.4519575908746;Sadil et al. (2022);Experiment 1;Orientation;1
15;177;31;42;10;0.63171382364817;-2.582605756531;174.417394243469;Sadil et al. (2022);Experiment 1;Orientation;1
15;58;-61;43;10;0.648798452573828;-11.6251652194306;46.3748347805694;Sadil et al. (2022);Experiment 1;Orientation;1
15;158;80;44;10;0.787947278819047;-5.39236955189301;152.607630448107;Sadil et al. (2022);Experiment 1;Orientation;1
15;124;34;45;10;0.607094885664992;-4.57254359680999;119.42745640319;Sadil et al. (2022);Experiment 1;Orientation;1
15;42;82;46;10;0.866310310550034;13.8564133480623;55.8564133480623;Sadil et al. (2022);Experiment 1;Orientation;1
15;141;81;47;10;0.641377334832214;-20.65675111576;120.34324888424;Sadil et al. (2022);Experiment 1;Orientation;1
15;127;14;48;10;0.582750323112123;4.18592516570999;131.18592516571;Sadil et al. (2022);Experiment 1;Orientation;1
15;165;-38;49;10;0.793954261112958;7.43160297841101;172.431602978411;Sadil et al. (2022);Experiment 1;Orientation;1
15;83;82;50;10;0.673119471292011;17.653902599938;100.653902599938;Sadil et al. (2022);Experiment 1;Orientation;1
15;145;-62;51;10;0.590441288775764;-8.24659513992799;136.753404860072;Sadil et al. (2022);Experiment 1;Orientation;1
15;151;-6;52;10;0.513665952486917;-5.448190493808;145.551809506192;Sadil et al. (2022);Experiment 1;Orientation;1
15;131;20;53;10;0.466989518259652;7.012787504183;138.012787504183;Sadil et al. (2022);Experiment 1;Orientation;1
15;95;36;54;10;0.850309600587934;-2.4831243430605;92.5168756569395;Sadil et al. (2022);Experiment 1;Orientation;1
15;18;77;55;10;0.573570364736952;17.7199543122903;35.7199543122903;Sadil et al. (2022);Experiment 1;Orientation;1
15;61;-43;56;10;0.810759383253753;-27.6459742484832;33.3540257515168;Sadil et al. (2022);Experiment 1;Orientation;1
15;163;78;57;10;0.627909995266236;-9.916554616951;153.083445383049;Sadil et al. (2022);Experiment 1;Orientation;1
15;160;3;58;10;0.44722995441407;-23.484592099978;136.515407900022;Sadil et al. (2022);Experiment 1;Orientation;1
15;163;-3;59;10;0.460524639813229;-10.897271030948;152.102728969052;Sadil et al. (2022);Experiment 1;Orientation;1
15;165;-2;60;10;0.375890814932063;-2.85622325731401;162.143776742686;Sadil et al. (2022);Experiment 1;Orientation;1
15;70;-85;61;10;0.689425042946823;20.520856374502;90.520856374502;Sadil et al. (2022);Experiment 1;Orientation;1
15;174;76;62;10;0.626555926399305;17.7330841564122;11.7330841564122;Sadil et al. (2022);Experiment 1;Orientation;1
15;156;18;63;10;0.765437017660588;-23.465758994998;132.534241005002;Sadil et al. (2022);Experiment 1;Orientation;1
15;3;-27;64;10;0.770587670733221;-3.43405063213899;179.565949367861;Sadil et al. (2022);Experiment 1;Orientation;1
15;119;64;65;10;0.655726358527318;10.913778290365;129.913778290365;Sadil et al. (2022);Experiment 1;Orientation;1
15;80;39;66;10;0.593022652086802;-4.5344550805401;75.4655449194599;Sadil et al. (2022);Experiment 1;Orientation;1
15;149;-69;67;10;0.5263343132101;-32.877378480961;116.122621519039;Sadil et al. (2022);Experiment 1;Orientation;1
15;65;84;68;10;0.639642339898273;-8.1901170429717;56.8098829570283;Sadil et al. (2022);Experiment 1;Orientation;1
15;5;60;69;10;0.688896515406668;12.8786965958413;17.8786965958413;Sadil et al. (2022);Experiment 1;Orientation;1
15;84;-79;70;10;1.02809345547576;-14.5108592829632;69.4891407170368;Sadil et al. (2022);Experiment 1;Orientation;1
15;178;86;71;10;0.977125112200156;-12.6887867733184;165.311213226682;Sadil et al. (2022);Experiment 1;Orientation;1
15;117;61;72;10;0.621662443969399;-16.303489264222;100.696510735778;Sadil et al. (2022);Experiment 1;Orientation;1
15;42;75;73;10;0.762905458570458;29.565051177078;71.565051177078;Sadil et al. (2022);Experiment 1;Orientation;1
15;38;4;74;10;0.654281736817211;-11.434948822922;26.565051177078;Sadil et al. (2022);Experiment 1;Orientation;1
15;135;83;75;10;0.65740671986714;2.65419551340699;137.654195513407;Sadil et al. (2022);Experiment 1;Orientation;1
15;42;-87;76;10;0.698659031302668;3.76389846093;45.76389846093;Sadil et al. (2022);Experiment 1;Orientation;1
15;14;28;77;10;1.24385220790282;4.98321705922601;18.983217059226;Sadil et al. (2022);Experiment 1;Orientation;1
15;22;-8;78;10;0.690677994163707;-0.552263672895009;21.447736327105;Sadil et al. (2022);Experiment 1;Orientation;1
15;64;-42;79;10;0.727886511711404;27.3169124057933;91.3169124057933;Sadil et al. (2022);Experiment 1;Orientation;1
15;51;13;80;10;0.73312922695186;-19.877529803208;31.122470196792;Sadil et al. (2022);Experiment 1;Orientation;1
15;162;69;81;10;0.912239682860672;-5.28606491822401;156.713935081776;Sadil et al. (2022);Experiment 1;Orientation;1
15;6;-24;82;10;0.821336875786074;4.17551084304301;10.175510843043;Sadil et al. (2022);Experiment 1;Orientation;1
15;158;28;83;10;0.592491106246598;2.44800482675899;160.448004826759;Sadil et al. (2022);Experiment 1;Orientation;1
15;173;-15;84;10;0.519822347094305;-8.69492414342;164.30507585658;Sadil et al. (2022);Experiment 1;Orientation;1
15;139;34;85;10;0.625128207844682;4.24632081446899;143.246320814469;Sadil et al. (2022);Experiment 1;Orientation;1
15;33;-74;86;10;1.27639422903303;-10.051062719077;22.948937280923;Sadil et al. (2022);Experiment 1;Orientation;1
15;111;-78;87;10;0.820675839087926;4.641005824305;115.641005824305;Sadil et al. (2022);Experiment 1;Orientation;1
15;51;60;88;10;0.629376953351311;9.1644608997385;60.1644608997385;Sadil et al. (2022);Experiment 1;Orientation;1
15;81;-30;89;10;1.52251297770999;-7.260204708312;73.739795291688;Sadil et al. (2022);Experiment 1;Orientation;1
15;42;39;90;10;0.569227746105753;3;45;Sadil et al. (2022);Experiment 1;Orientation;1
15;59;-17;91;10;0.648486648569815;8.7509763427876;67.7509763427876;Sadil et al. (2022);Experiment 1;Orientation;1
15;51;8;92;10;0.569638856686652;-11.954107431165;39.045892568835;Sadil et al. (2022);Experiment 1;Orientation;1
15;125;-74;93;10;0.574970011832193;17.733598099023;142.733598099023;Sadil et al. (2022);Experiment 1;Orientation;1
15;15;-70;94;10;0.834216828458011;0.461217740442009;15.461217740442;Sadil et al. (2022);Experiment 1;Orientation;1
15;149;46;95;10;0.6453323867172;12.927677851041;161.927677851041;Sadil et al. (2022);Experiment 1;Orientation;1
15;134;15;96;10;0.666650065337308;-0.974934010882009;133.025065989118;Sadil et al. (2022);Experiment 1;Orientation;1
15;177;-43;97;10;0.901795906829648;-3.34019174591;173.65980825409;Sadil et al. (2022);Experiment 1;Orientation;1
15;10;-13;98;10;0.598999751848169;-6.95522155580599;3.04477844419401;Sadil et al. (2022);Experiment 1;Orientation;1
15;159;31;99;10;0.632154212915339;-5.122621519039;153.877378480961;Sadil et al. (2022);Experiment 1;Orientation;1
15;15;-36;100;10;0.741490586427972;1.63095370672099;16.630953706721;Sadil et al. (2022);Experiment 1;Orientation;1
15;21;-6;101;10;0.638662858633325;-4.827840984217;16.172159015783;Sadil et al. (2022);Experiment 1;Orientation;1
15;64;-43;1;11;0.785378894768655;-1.0720802379928;62.9279197620072;Sadil et al. (2022);Experiment 1;Orientation;1
15;152;-88;2;11;0.544521877309307;-3.22840028291799;148.771599717082;Sadil et al. (2022);Experiment 1;Orientation;1
15;124;28;3;11;0.5671106177615;10.610238804682;134.610238804682;Sadil et al. (2022);Experiment 1;Orientation;1
15;32;-88;4;11;0.718551405938342;20.2669544058117;52.2669544058117;Sadil et al. (2022);Experiment 1;Orientation;1
15;99;-67;5;11;0.581821853411384;-12.4893249057964;86.5106750942036;Sadil et al. (2022);Experiment 1;Orientation;1
15;76;23;6;11;0.544989130692557;-2.0040404858816;73.9959595141184;Sadil et al. (2022);Experiment 1;Orientation;1
15;138;-62;7;11;1.0163303228328;-4.591140271195;133.408859728805;Sadil et al. (2022);Experiment 1;Orientation;1
15;37;-79;8;11;0.635333527694456;17.1416402235249;54.1416402235249;Sadil et al. (2022);Experiment 1;Orientation;1
15;10;27;9;11;0.540558373788372;4.8369087615607;14.8369087615607;Sadil et al. (2022);Experiment 1;Orientation;1
15;2;8;10;11;0.567383483983576;-8.80131482398201;173.198685176018;Sadil et al. (2022);Experiment 1;Orientation;1
15;174;8;11;11;0.790684695239179;-11.50716304846;162.49283695154;Sadil et al. (2022);Experiment 1;Orientation;1
15;6;-12;12;11;0.729777559638023;3.16234704572199;9.16234704572199;Sadil et al. (2022);Experiment 1;Orientation;1
15;132;54;13;11;0.625076290918514;10.792078078218;142.792078078218;Sadil et al. (2022);Experiment 1;Orientation;1
15;159;-27;14;11;0.554333291715011;-12.906276988442;146.093723011558;Sadil et al. (2022);Experiment 1;Orientation;1
15;69;90;15;11;0.63371715717949;2.25024236968891;71.2502423696889;Sadil et al. (2022);Experiment 1;Orientation;1
15;98;-29;16;11;0.963015450164676;14.68652667423;112.68652667423;Sadil et al. (2022);Experiment 1;Orientation;1
15;46;52;17;11;0.616027332493104;-14.523160650416;31.476839349584;Sadil et al. (2022);Experiment 1;Orientation;1
15;156;70;18;11;0.567337000160478;0.0375110254219919;156.037511025422;Sadil et al. (2022);Experiment 1;Orientation;1
15;58;-82;19;11;0.586756386444904;2.851928154287;60.851928154287;Sadil et al. (2022);Experiment 1;Orientation;1
15;6;52;20;11;0.664109148900025;-14.070232177918;171.929767822082;Sadil et al. (2022);Experiment 1;Orientation;1
15;175;11;21;11;0.627277633640915;-2.12501634890199;172.874983651098;Sadil et al. (2022);Experiment 1;Orientation;1
15;11;-16;22;11;0.85051575943362;7.58692666148599;18.586926661486;Sadil et al. (2022);Experiment 1;Orientation;1
15;165;26;23;11;0.597634816775098;-2.41797079220299;162.582029207797;Sadil et al. (2022);Experiment 1;Orientation;1
15;56;-71;24;11;0.738782147062011;8.8670450070867;64.8670450070867;Sadil et al. (2022);Experiment 1;Orientation;1
15;69;-13;25;11;0.630102584371343;2.0123759121298;71.0123759121298;Sadil et al. (2022);Experiment 1;Orientation;1
15;96;-27;26;11;0.595361937303096;10.699244233994;106.699244233994;Sadil et al. (2022);Experiment 1;Orientation;1
15;94;2;27;11;0.542644110624678;-9.33923680373761;84.6607631962624;Sadil et al. (2022);Experiment 1;Orientation;1
15;91;3;28;11;0.550031120073982;-3.7524854002687;87.2475145997313;Sadil et al. (2022);Experiment 1;Orientation;1
15;151;-60;29;11;0.789266937412322;10.404559217243;161.404559217243;Sadil et al. (2022);Experiment 1;Orientation;1
15;20;-49;30;11;0.868315153406002;15.3112134396332;35.3112134396332;Sadil et al. (2022);Experiment 1;Orientation;1
15;137;63;31;11;0.561592621495947;-10.923988443631;126.076011556369;Sadil et al. (2022);Experiment 1;Orientation;1
15;103;34;32;11;0.612802741234191;15.651828452649;118.651828452649;Sadil et al. (2022);Experiment 1;Orientation;1
15;122;-19;33;11;0.432338518323377;7.74972727026699;129.749727270267;Sadil et al. (2022);Experiment 1;Orientation;1
15;122;0;34;11;0.465562101453543;7.80557109226501;129.805571092265;Sadil et al. (2022);Experiment 1;Orientation;1
