obs;theta;resp;error;rt;block;delta;trial;study;experiment;stimulus;expnum
16;146;127;-19;2.8572557516577;6;-36;585;Houborg et al. (2023b);Experiment 2;Orientation;2
16;48;56;8;2.46808344865713;6;-82;586;Houborg et al. (2023b);Experiment 2;Orientation;2
16;60;73;13;0.703977464559102;6;-12;587;Houborg et al. (2023b);Experiment 2;Orientation;2
16;167;167;0;2.49525162844611;6;73;588;Houborg et al. (2023b);Experiment 2;Orientation;2
16;13;23;10;1.40302166850324;6;-26;589;Houborg et al. (2023b);Experiment 2;Orientation;2
16;175;167;-8;5.02786847029347;6;18;590;Houborg et al. (2023b);Experiment 2;Orientation;2
16;110;100;-10;2.13227173621362;6;65;591;Houborg et al. (2023b);Experiment 2;Orientation;2
16;115;99;-16;3.24657460551816;6;-5;592;Houborg et al. (2023b);Experiment 2;Orientation;2
16;93;92;-1;4.06625211942219;6;22;593;Houborg et al. (2023b);Experiment 2;Orientation;2
16;3;2;-1;3.03110341049205;6;90;594;Houborg et al. (2023b);Experiment 2;Orientation;2
16;117;101;-16;1.9274885511004;6;66;595;Houborg et al. (2023b);Experiment 2;Orientation;2
16;157;150;-7;1.84545871656064;6;-40;596;Houborg et al. (2023b);Experiment 2;Orientation;2
16;161;165;4;1.55360824296031;6;-4;597;Houborg et al. (2023b);Experiment 2;Orientation;2
16;97;97;0;2.32298047348922;6;64;598;Houborg et al. (2023b);Experiment 2;Orientation;2
16;16;24;8;1.45718550618176;6;81;599;Houborg et al. (2023b);Experiment 2;Orientation;2
16;140;138;-2;3.01491015875717;6;56;600;Houborg et al. (2023b);Experiment 2;Orientation;2
18;18;26;8;1.84191740024835;1;NaN;1;Houborg et al. (2023b);Experiment 2;Orientation;2
18;65;75;10;0.972271800041199;1;-47;2;Houborg et al. (2023b);Experiment 2;Orientation;2
18;71;70;-1;1.99241039995104;1;-6;3;Houborg et al. (2023b);Experiment 2;Orientation;2
18;101;105;4;2.15925699984655;1;-30;4;Houborg et al. (2023b);Experiment 2;Orientation;2
18;6;9;3;0.574569400399923;1;-85;5;Houborg et al. (2023b);Experiment 2;Orientation;2
18;136;129;-7;1.50865799980238;1;50;6;Houborg et al. (2023b);Experiment 2;Orientation;2
18;28;33;5;0.688774999696761;1;-72;7;Houborg et al. (2023b);Experiment 2;Orientation;2
18;49;54;5;0.841451100073755;1;-21;8;Houborg et al. (2023b);Experiment 2;Orientation;2
18;4;179;-5;2.25957220001146;1;45;9;Houborg et al. (2023b);Experiment 2;Orientation;2
18;10;11;1;1.25838810019195;1;-6;10;Houborg et al. (2023b);Experiment 2;Orientation;2
18;106;121;15;1.92581939976662;1;84;11;Houborg et al. (2023b);Experiment 2;Orientation;2
18;164;156;-8;1.5753942001611;1;-58;12;Houborg et al. (2023b);Experiment 2;Orientation;2
18;17;25;8;2.02573959995061;1;-33;13;Houborg et al. (2023b);Experiment 2;Orientation;2
18;118;123;5;1.39204759988934;1;79;14;Houborg et al. (2023b);Experiment 2;Orientation;2
18;151;132;-19;2.65844580018893;1;-33;15;Houborg et al. (2023b);Experiment 2;Orientation;2
18;148;146;-2;0.941533799748868;1;3;16;Houborg et al. (2023b);Experiment 2;Orientation;2
18;129;124;-5;1.00821160012856;1;19;17;Houborg et al. (2023b);Experiment 2;Orientation;2
18;71;63;-8;1.32536299992353;1;58;18;Houborg et al. (2023b);Experiment 2;Orientation;2
18;162;40;58;1.75802299985662;1;89;19;Houborg et al. (2023b);Experiment 2;Orientation;2
18;56;71;15;1.8749116002582;1;-74;20;Houborg et al. (2023b);Experiment 2;Orientation;2
18;130;123;-7;0.574620299972594;1;-74;21;Houborg et al. (2023b);Experiment 2;Orientation;2
18;88;88;0;2.04257859988138;1;42;22;Houborg et al. (2023b);Experiment 2;Orientation;2
18;6;9;3;0.991024299990386;1;82;23;Houborg et al. (2023b);Experiment 2;Orientation;2
18;2;56;54;3.09336790023372;1;4;24;Houborg et al. (2023b);Experiment 2;Orientation;2
18;132;126;-6;1.40869490010664;1;50;25;Houborg et al. (2023b);Experiment 2;Orientation;2
18;71;84;13;1.74223770014942;1;61;26;Houborg et al. (2023b);Experiment 2;Orientation;2
18;99;97;-2;1.80884520011023;1;-28;27;Houborg et al. (2023b);Experiment 2;Orientation;2
18;99;106;7;1.20845420006663;1;0;28;Houborg et al. (2023b);Experiment 2;Orientation;2
18;49;64;15;2.07585430005565;1;50;29;Houborg et al. (2023b);Experiment 2;Orientation;2
18;35;22;-13;1.82566960016266;1;14;30;Houborg et al. (2023b);Experiment 2;Orientation;2
18;138;127;-11;1.75894200010225;1;77;31;Houborg et al. (2023b);Experiment 2;Orientation;2
18;125;119;-6;2.87647219980136;1;13;32;Houborg et al. (2023b);Experiment 2;Orientation;2
18;74;80;6;0.707154999952763;1;51;33;Houborg et al. (2023b);Experiment 2;Orientation;2
18;48;29;-19;2.09259220026433;1;26;34;Houborg et al. (2023b);Experiment 2;Orientation;2
18;102;106;4;1.19173819990829;1;-54;35;Houborg et al. (2023b);Experiment 2;Orientation;2
18;89;93;4;1.29183120001107;1;13;36;Houborg et al. (2023b);Experiment 2;Orientation;2
18;79;77;-2;1.70877899974585;1;10;37;Houborg et al. (2023b);Experiment 2;Orientation;2
18;45;47;2;1.4086032002233;1;34;38;Houborg et al. (2023b);Experiment 2;Orientation;2
18;43;45;2;2.29255479993299;1;2;39;Houborg et al. (2023b);Experiment 2;Orientation;2
18;115;122;7;1.40861470019445;1;-72;40;Houborg et al. (2023b);Experiment 2;Orientation;2
18;169;169;0;2.55955039989203;1;-54;41;Houborg et al. (2023b);Experiment 2;Orientation;2
18;116;114;-2;1.3086313996464;1;53;42;Houborg et al. (2023b);Experiment 2;Orientation;2
18;147;148;1;1.82567539997399;1;-31;43;Houborg et al. (2023b);Experiment 2;Orientation;2
18;85;81;-4;2.5763686997816;1;62;44;Houborg et al. (2023b);Experiment 2;Orientation;2
18;118;136;18;2.09255169983953;1;-33;45;Houborg et al. (2023b);Experiment 2;Orientation;2
18;114;122;8;2.29266360029578;1;4;46;Houborg et al. (2023b);Experiment 2;Orientation;2
18;138;132;-6;1.40876000002027;1;-24;47;Houborg et al. (2023b);Experiment 2;Orientation;2
18;165;155;-10;1.34081789990887;1;-27;48;Houborg et al. (2023b);Experiment 2;Orientation;2
18;166;162;-4;3.10999300004914;1;-1;49;Houborg et al. (2023b);Experiment 2;Orientation;2
18;112;116;4;1.75889839977026;1;54;50;Houborg et al. (2023b);Experiment 2;Orientation;2
18;101;102;1;1.40858620032668;1;11;51;Houborg et al. (2023b);Experiment 2;Orientation;2
18;70;61;-9;1.10837680008262;1;31;52;Houborg et al. (2023b);Experiment 2;Orientation;2
18;99;105;6;1.69208869989961;1;-29;53;Houborg et al. (2023b);Experiment 2;Orientation;2
18;68;63;-5;0.741399600170553;1;31;54;Houborg et al. (2023b);Experiment 2;Orientation;2
18;110;104;-6;1.82561169983819;1;-42;55;Houborg et al. (2023b);Experiment 2;Orientation;2
18;18;25;7;0.854931199923158;1;-88;56;Houborg et al. (2023b);Experiment 2;Orientation;2
18;115;122;7;1.50866310019046;1;83;57;Houborg et al. (2023b);Experiment 2;Orientation;2
18;83;65;-18;2.20927170012146;1;32;58;Houborg et al. (2023b);Experiment 2;Orientation;2
18;35;26;-9;1.30856079980731;1;48;59;Houborg et al. (2023b);Experiment 2;Orientation;2
18;6;5;-1;1.02485230006278;1;29;60;Houborg et al. (2023b);Experiment 2;Orientation;2
18;86;95;9;3.07666189968586;1;-80;61;Houborg et al. (2023b);Experiment 2;Orientation;2
18;13;6;-7;1.20841640001163;1;73;62;Houborg et al. (2023b);Experiment 2;Orientation;2
18;120;118;-2;0.67212160024792;1;73;63;Houborg et al. (2023b);Experiment 2;Orientation;2
18;89;92;3;0.939108300022781;1;31;64;Houborg et al. (2023b);Experiment 2;Orientation;2
18;68;78;10;2.50952039984986;1;21;65;Houborg et al. (2023b);Experiment 2;Orientation;2
18;174;156;-18;2.47619049996138;1;74;66;Houborg et al. (2023b);Experiment 2;Orientation;2
18;130;128;-2;2.33972309995443;1;44;67;Houborg et al. (2023b);Experiment 2;Orientation;2
18;85;74;-11;1.27519890014082;1;45;68;Houborg et al. (2023b);Experiment 2;Orientation;2
18;76;78;2;1.49198590032756;1;9;69;Houborg et al. (2023b);Experiment 2;Orientation;2
18;145;142;-3;1.00818439992145;1;-69;70;Houborg et al. (2023b);Experiment 2;Orientation;2
18;105;94;-11;1.9424275001511;1;40;71;Houborg et al. (2023b);Experiment 2;Orientation;2
18;14;26;12;1.60874429997057;1;-89;72;Houborg et al. (2023b);Experiment 2;Orientation;2
18;115;96;-19;2.07582290004939;1;79;73;Houborg et al. (2023b);Experiment 2;Orientation;2
18;18;29;11;2.4594197999686;1;-83;74;Houborg et al. (2023b);Experiment 2;Orientation;2
18;87;89;2;0.740134600084275;1;-69;75;Houborg et al. (2023b);Experiment 2;Orientation;2
18;26;23;-3;1.02493970002979;1;61;76;Houborg et al. (2023b);Experiment 2;Orientation;2
18;175;165;-10;2.10915629984811;1;31;77;Houborg et al. (2023b);Experiment 2;Orientation;2
18;85;65;-20;1.64213629998267;1;90;78;Houborg et al. (2023b);Experiment 2;Orientation;2
18;21;11;-10;2.42624399997294;1;64;79;Houborg et al. (2023b);Experiment 2;Orientation;2
18;115;115;0;1.64156379969791;1;86;80;Houborg et al. (2023b);Experiment 2;Orientation;2
18;88;88;0;0.991628100164235;1;27;81;Houborg et al. (2023b);Experiment 2;Orientation;2
18;80;75;-5;1.07206410029903;1;8;82;Houborg et al. (2023b);Experiment 2;Orientation;2
18;53;41;-12;2.58977910038084;1;27;83;Houborg et al. (2023b);Experiment 2;Orientation;2
18;39;34;-5;2.99328819988295;1;14;84;Houborg et al. (2023b);Experiment 2;Orientation;2
18;177;160;-17;0.958398299757391;1;42;85;Houborg et al. (2023b);Experiment 2;Orientation;2
18;40;39;-1;2.29263370018452;1;-43;86;Houborg et al. (2023b);Experiment 2;Orientation;2
18;162;157;-5;0.974928099662066;1;58;87;Houborg et al. (2023b);Experiment 2;Orientation;2
18;135;143;8;1.59203660022467;1;27;88;Houborg et al. (2023b);Experiment 2;Orientation;2
18;67;65;-2;1.22522060014307;1;68;89;Houborg et al. (2023b);Experiment 2;Orientation;2
18;96;92;-4;0.75516640022397;1;-29;90;Houborg et al. (2023b);Experiment 2;Orientation;2
18;33;43;10;1.90908110002056;1;63;91;Houborg et al. (2023b);Experiment 2;Orientation;2
18;153;93;-60;1.80887169996276;1;60;92;Houborg et al. (2023b);Experiment 2;Orientation;2
18;17;35;18;4.91165150003508;1;-44;93;Houborg et al. (2023b);Experiment 2;Orientation;2
18;14;11;-3;1.27514869999141;1;3;94;Houborg et al. (2023b);Experiment 2;Orientation;2
18;93;160;67;4.96099129971117;1;-79;95;Houborg et al. (2023b);Experiment 2;Orientation;2
18;18;8;-10;2.60989429987967;1;75;96;Houborg et al. (2023b);Experiment 2;Orientation;2
18;23;36;13;1.09156280010939;1;-5;97;Houborg et al. (2023b);Experiment 2;Orientation;2
18;74;85;11;2.64296979969367;1;-51;98;Houborg et al. (2023b);Experiment 2;Orientation;2
18;79;66;-13;1.7063116999343;1;-5;99;Houborg et al. (2023b);Experiment 2;Orientation;2
18;12;24;12;1.97578010009602;1;67;100;Houborg et al. (2023b);Experiment 2;Orientation;2
18;25;21;-4;1.77549439994618;2;-13;101;Houborg et al. (2023b);Experiment 2;Orientation;2
18;83;155;72;1.55879210028797;2;-58;102;Houborg et al. (2023b);Experiment 2;Orientation;2
18;122;124;2;0.691264699678868;2;-39;103;Houborg et al. (2023b);Experiment 2;Orientation;2
18;95;112;17;1.77492189966142;2;27;104;Houborg et al. (2023b);Experiment 2;Orientation;2
18;95;96;1;2.37606359971687;2;0;105;Houborg et al. (2023b);Experiment 2;Orientation;2
18;136;145;9;3.20767240040004;2;-41;106;Houborg et al. (2023b);Experiment 2;Orientation;2
18;110;115;5;1.82562570041046;2;26;107;Houborg et al. (2023b);Experiment 2;Orientation;2
18;29;32;3;2.14249100023881;2;81;108;Houborg et al. (2023b);Experiment 2;Orientation;2
18;134;124;-10;0.69138259999454;2;75;109;Houborg et al. (2023b);Experiment 2;Orientation;2
18;2;15;13;2.09248809982091;2;-48;110;Houborg et al. (2023b);Experiment 2;Orientation;2
18;92;111;19;1.24179110024124;2;-90;111;Houborg et al. (2023b);Experiment 2;Orientation;2
18;8;20;12;0.691354500129819;2;84;112;Houborg et al. (2023b);Experiment 2;Orientation;2
18;111;106;-5;1.87583289993927;2;77;113;Houborg et al. (2023b);Experiment 2;Orientation;2
18;26;18;-8;0.672130099963397;2;85;114;Houborg et al. (2023b);Experiment 2;Orientation;2
18;31;34;3;2.67634300002828;2;-5;115;Houborg et al. (2023b);Experiment 2;Orientation;2
18;14;15;1;1.50877440022305;2;17;116;Houborg et al. (2023b);Experiment 2;Orientation;2
18;15;26;11;2.05917279981077;2;-1;117;Houborg et al. (2023b);Experiment 2;Orientation;2
18;127;118;-9;0.707998299971223;2;68;118;Houborg et al. (2023b);Experiment 2;Orientation;2
18;162;153;-9;1.74216060014442;2;-35;119;Houborg et al. (2023b);Experiment 2;Orientation;2
18;171;162;-9;1.87573059974238;2;-9;120;Houborg et al. (2023b);Experiment 2;Orientation;2
18;75;64;-11;1.10729750012979;2;-84;121;Houborg et al. (2023b);Experiment 2;Orientation;2
18;52;68;16;1.77558670006692;2;23;122;Houborg et al. (2023b);Experiment 2;Orientation;2
18;65;68;3;1.60876080021262;2;-13;123;Houborg et al. (2023b);Experiment 2;Orientation;2
18;107;115;8;0.891727900132537;2;-42;124;Houborg et al. (2023b);Experiment 2;Orientation;2
18;71;70;-1;2.32600650005043;2;36;125;Houborg et al. (2023b);Experiment 2;Orientation;2
18;70;78;8;1.80886889994144;2;1;126;Houborg et al. (2023b);Experiment 2;Orientation;2
18;164;160;-4;0.924892699811608;2;86;127;Houborg et al. (2023b);Experiment 2;Orientation;2
18;100;104;4;1.57530840020627;2;64;128;Houborg et al. (2023b);Experiment 2;Orientation;2
18;109;109;0;0.924886100459844;2;-9;129;Houborg et al. (2023b);Experiment 2;Orientation;2
18;135;128;-7;1.10838539991528;2;-26;130;Houborg et al. (2023b);Experiment 2;Orientation;2
18;153;149;-4;0.874615500215441;2;-18;131;Houborg et al. (2023b);Experiment 2;Orientation;2
18;20;32;12;1.70871349982917;2;-47;132;Houborg et al. (2023b);Experiment 2;Orientation;2
18;93;98;5;0.774170100223273;2;-73;133;Houborg et al. (2023b);Experiment 2;Orientation;2
18;130;137;7;2.74303909996524;2;-37;134;Houborg et al. (2023b);Experiment 2;Orientation;2
18;132;137;5;1.05751860002056;2;-2;135;Houborg et al. (2023b);Experiment 2;Orientation;2
18;119;103;-16;2.35937200020999;2;13;136;Houborg et al. (2023b);Experiment 2;Orientation;2
18;18;30;12;1.52543410006911;2;-79;137;Houborg et al. (2023b);Experiment 2;Orientation;2
18;130;117;-13;1.10828110016882;2;68;138;Houborg et al. (2023b);Experiment 2;Orientation;2
18;58;52;-6;1.29160639969632;2;72;139;Houborg et al. (2023b);Experiment 2;Orientation;2
18;106;116;10;1.0415968997404;2;-48;140;Houborg et al. (2023b);Experiment 2;Orientation;2
18;86;76;-10;1.19176489999518;2;20;141;Houborg et al. (2023b);Experiment 2;Orientation;2
18;32;34;2;1.32520230021328;2;54;142;Houborg et al. (2023b);Experiment 2;Orientation;2
18;115;118;3;1.32523309998214;2;-83;143;Houborg et al. (2023b);Experiment 2;Orientation;2
18;65;61;-4;0.891533099580556;2;50;144;Houborg et al. (2023b);Experiment 2;Orientation;2
18;90;84;-6;1.12523060012609;2;-25;145;Houborg et al. (2023b);Experiment 2;Orientation;2
18;174;166;-8;2.27282689977437;2;-84;146;Houborg et al. (2023b);Experiment 2;Orientation;2
18;171;154;-17;1.35857390007004;2;3;147;Houborg et al. (2023b);Experiment 2;Orientation;2
18;105;97;-8;2.35943280020729;2;66;148;Houborg et al. (2023b);Experiment 2;Orientation;2
18;71;63;-8;0.707932599820197;2;34;149;Houborg et al. (2023b);Experiment 2;Orientation;2
18;25;19;-6;1.34193249978125;2;46;150;Houborg et al. (2023b);Experiment 2;Orientation;2
18;154;144;-10;1.10836029984057;2;51;151;Houborg et al. (2023b);Experiment 2;Orientation;2
18;10;20;10;1.24070230033249;2;-36;152;Houborg et al. (2023b);Experiment 2;Orientation;2
18;92;100;8;2.55955019965768;2;-82;153;Houborg et al. (2023b);Experiment 2;Orientation;2
18;15;7;-8;1.57544529996812;2;77;154;Houborg et al. (2023b);Experiment 2;Orientation;2
18;98;101;3;2.27597500011325;2;-83;155;Houborg et al. (2023b);Experiment 2;Orientation;2
18;136;129;-7;0.591257200110704;2;-38;156;Houborg et al. (2023b);Experiment 2;Orientation;2
18;175;171;-4;0.723616699688137;2;-39;157;Houborg et al. (2023b);Experiment 2;Orientation;2
18;65;57;-8;1.07243390008807;2;-70;158;Houborg et al. (2023b);Experiment 2;Orientation;2
18;60;37;-23;2.64297629985958;2;5;159;Houborg et al. (2023b);Experiment 2;Orientation;2
18;50;38;-12;2.32596939988434;2;10;160;Houborg et al. (2023b);Experiment 2;Orientation;2
18;111;106;-5;1.35853749979287;2;-61;161;Houborg et al. (2023b);Experiment 2;Orientation;2
18;15;27;12;1.2751821000129;2;-84;162;Houborg et al. (2023b);Experiment 2;Orientation;2
18;168;171;3;1.12207339983433;2;27;163;Houborg et al. (2023b);Experiment 2;Orientation;2
18;45;43;-2;0.924903099890798;2;-57;164;Houborg et al. (2023b);Experiment 2;Orientation;2
18;108;119;11;1.38944990001619;2;-63;165;Houborg et al. (2023b);Experiment 2;Orientation;2
18;160;163;3;2.32606579968706;2;-52;166;Houborg et al. (2023b);Experiment 2;Orientation;2
18;50;38;-12;0.957138600293547;2;-70;167;Houborg et al. (2023b);Experiment 2;Orientation;2
18;7;3;-4;1.62564750015736;2;43;168;Houborg et al. (2023b);Experiment 2;Orientation;2
18;115;119;4;2.224891200196;2;72;169;Houborg et al. (2023b);Experiment 2;Orientation;2
18;77;72;-5;1.15833360003307;2;38;170;Houborg et al. (2023b);Experiment 2;Orientation;2
18;105;110;5;0.858140599913895;2;-28;171;Houborg et al. (2023b);Experiment 2;Orientation;2
18;133;134;1;0.708019299898297;2;-28;172;Houborg et al. (2023b);Experiment 2;Orientation;2
18;100;106;6;1.04168839985505;2;33;173;Houborg et al. (2023b);Experiment 2;Orientation;2
18;136;149;13;2.374992699828;2;-36;174;Houborg et al. (2023b);Experiment 2;Orientation;2
18;95;98;3;1.29194359993562;2;41;175;Houborg et al. (2023b);Experiment 2;Orientation;2
18;85;82;-3;1.03915760014206;2;10;176;Houborg et al. (2023b);Experiment 2;Orientation;2
18;125;140;15;1.68964830040932;2;-40;177;Houborg et al. (2023b);Experiment 2;Orientation;2
18;18;19;1;2.42601400008425;2;-73;178;Houborg et al. (2023b);Experiment 2;Orientation;2
18;113;113;0;1.55867150006816;2;85;179;Houborg et al. (2023b);Experiment 2;Orientation;2
18;179;6;7;1.04169810004532;2;-66;180;Houborg et al. (2023b);Experiment 2;Orientation;2
18;78;79;1;1.79164069984108;2;-79;181;Houborg et al. (2023b);Experiment 2;Orientation;2
18;25;19;-6;0.991575700230896;2;53;182;Houborg et al. (2023b);Experiment 2;Orientation;2
18;46;40;-6;1.35855410015211;2;-21;183;Houborg et al. (2023b);Experiment 2;Orientation;2
18;133;132;-1;1.70595600036904;2;-87;184;Houborg et al. (2023b);Experiment 2;Orientation;2
18;74;67;-7;0.824752100277692;2;59;185;Houborg et al. (2023b);Experiment 2;Orientation;2
18;4;5;1;1.57551110023633;2;70;186;Houborg et al. (2023b);Experiment 2;Orientation;2
18;70;62;-8;2.02578369993716;2;-66;187;Houborg et al. (2023b);Experiment 2;Orientation;2
18;172;154;-18;1.09165650000796;2;78;188;Houborg et al. (2023b);Experiment 2;Orientation;2
18;145;154;9;0.724774200003594;2;27;189;Houborg et al. (2023b);Experiment 2;Orientation;2
18;24;23;-1;2.89314310019836;2;-59;190;Houborg et al. (2023b);Experiment 2;Orientation;2
18;128;130;2;0.958151999861002;2;76;191;Houborg et al. (2023b);Experiment 2;Orientation;2
18;46;45;-1;2.84050070028752;2;82;192;Houborg et al. (2023b);Experiment 2;Orientation;2
18;146;141;-5;0.924910400062799;2;80;193;Houborg et al. (2023b);Experiment 2;Orientation;2
18;177;163;-14;0.791351700201631;2;-31;194;Houborg et al. (2023b);Experiment 2;Orientation;2
18;76;60;-16;0.808098400011659;2;-79;195;Houborg et al. (2023b);Experiment 2;Orientation;2
18;151;141;-10;1.67429939983413;2;-75;196;Houborg et al. (2023b);Experiment 2;Orientation;2
18;49;31;-18;0.70730090001598;2;-78;197;Houborg et al. (2023b);Experiment 2;Orientation;2
18;22;15;-7;2.00863139983267;2;27;198;Houborg et al. (2023b);Experiment 2;Orientation;2
18;150;142;-8;1.70902599999681;2;52;199;Houborg et al. (2023b);Experiment 2;Orientation;2
18;149;142;-7;4.11096139997244;2;1;200;Houborg et al. (2023b);Experiment 2;Orientation;2
18;174;166;-8;2.12588290031999;3;-25;201;Houborg et al. (2023b);Experiment 2;Orientation;2
18;114;142;28;1.87560450006276;3;60;202;Houborg et al. (2023b);Experiment 2;Orientation;2
18;173;162;-11;0.957104399800301;3;-59;203;Houborg et al. (2023b);Experiment 2;Orientation;2
18;113;123;10;0.774739400018007;3;60;204;Houborg et al. (2023b);Experiment 2;Orientation;2
18;149;137;-12;2.12580330017954;3;-36;205;Houborg et al. (2023b);Experiment 2;Orientation;2
18;45;31;-14;2.04250079998747;3;-76;206;Houborg et al. (2023b);Experiment 2;Orientation;2
18;117;131;14;1.02496549999341;3;-72;207;Houborg et al. (2023b);Experiment 2;Orientation;2
18;142;130;-12;1.34190710028633;3;-25;208;Houborg et al. (2023b);Experiment 2;Orientation;2
18;93;91;-2;0.774782099761069;3;49;209;Houborg et al. (2023b);Experiment 2;Orientation;2
18;58;53;-5;1.00817889999598;3;35;210;Houborg et al. (2023b);Experiment 2;Orientation;2
18;30;18;-12;1.90901080006734;3;28;211;Houborg et al. (2023b);Experiment 2;Orientation;2
18;86;72;-14;0.94153350032866;3;-56;212;Houborg et al. (2023b);Experiment 2;Orientation;2
18;151;149;-2;2.04174340004101;3;-65;213;Houborg et al. (2023b);Experiment 2;Orientation;2
18;51;51;0;0.974888499826193;3;-80;214;Houborg et al. (2023b);Experiment 2;Orientation;2
18;50;48;-2;1.74222639994696;3;1;215;Houborg et al. (2023b);Experiment 2;Orientation;2
18;165;161;-4;2.37612169981003;3;65;216;Houborg et al. (2023b);Experiment 2;Orientation;2
18;158;151;-7;1.82464140001684;3;7;217;Houborg et al. (2023b);Experiment 2;Orientation;2
18;161;153;-8;0.974896100349724;3;-3;218;Houborg et al. (2023b);Experiment 2;Orientation;2
18;175;161;-14;1.07498859986663;3;-14;219;Houborg et al. (2023b);Experiment 2;Orientation;2
18;9;15;6;0.841487300116569;3;-14;220;Houborg et al. (2023b);Experiment 2;Orientation;2
18;153;147;-6;1.54215380037203;3;36;221;Houborg et al. (2023b);Experiment 2;Orientation;2
18;63;57;-6;1.62544149998575;3;90;222;Houborg et al. (2023b);Experiment 2;Orientation;2
18;151;150;-1;1.59212390007451;3;-88;223;Houborg et al. (2023b);Experiment 2;Orientation;2
18;118;130;12;1.49207009980455;3;33;224;Houborg et al. (2023b);Experiment 2;Orientation;2
18;132;135;3;0.791473899967968;3;-14;225;Houborg et al. (2023b);Experiment 2;Orientation;2
18;0;173;-7;0.924955899827182;3;-48;226;Houborg et al. (2023b);Experiment 2;Orientation;2
18;120;119;-1;1.04161040019244;3;60;227;Houborg et al. (2023b);Experiment 2;Orientation;2
18;31;17;-14;1.07493129977956;3;89;228;Houborg et al. (2023b);Experiment 2;Orientation;2
18;127;116;-11;2.24250590009615;3;84;229;Houborg et al. (2023b);Experiment 2;Orientation;2
18;4;9;5;1.79220869997516;3;-57;230;Houborg et al. (2023b);Experiment 2;Orientation;2
18;96;106;10;0.624619100242853;3;88;231;Houborg et al. (2023b);Experiment 2;Orientation;2
18;31;15;-16;1.3919299999252;3;65;232;Houborg et al. (2023b);Experiment 2;Orientation;2
18;91;101;10;1.64217149978504;3;-60;233;Houborg et al. (2023b);Experiment 2;Orientation;2
18;76;60;-16;1.70888199983165;3;15;234;Houborg et al. (2023b);Experiment 2;Orientation;2
18;65;56;-9;2.10917969979346;3;11;235;Houborg et al. (2023b);Experiment 2;Orientation;2
18;162;172;10;1.89236029982567;3;83;236;Houborg et al. (2023b);Experiment 2;Orientation;2
18;127;114;-13;0.758069299627095;3;35;237;Houborg et al. (2023b);Experiment 2;Orientation;2
18;62;54;-8;2.39273560000584;3;65;238;Houborg et al. (2023b);Experiment 2;Orientation;2
18;107;104;-3;1.67548430012539;3;-45;239;Houborg et al. (2023b);Experiment 2;Orientation;2
18;95;94;-1;2.42596560018137;3;12;240;Houborg et al. (2023b);Experiment 2;Orientation;2
18;176;167;-9;0.707836600020528;3;-81;241;Houborg et al. (2023b);Experiment 2;Orientation;2
18;156;155;-1;1.12500370014459;3;20;242;Houborg et al. (2023b);Experiment 2;Orientation;2
18;21;21;0;0.941548299975693;3;-45;243;Houborg et al. (2023b);Experiment 2;Orientation;2
18;144;133;-11;2.42505910014734;3;57;244;Houborg et al. (2023b);Experiment 2;Orientation;2
18;1;6;5;3.00995140010491;3;-37;245;Houborg et al. (2023b);Experiment 2;Orientation;2
18;125;120;-5;1.52232259977609;3;56;246;Houborg et al. (2023b);Experiment 2;Orientation;2
18;177;1;4;0.607991400174797;3;-52;247;Houborg et al. (2023b);Experiment 2;Orientation;2
18;69;65;-4;0.69086670037359;3;-72;248;Houborg et al. (2023b);Experiment 2;Orientation;2
18;75;64;-11;0.741397199686617;3;-6;249;Houborg et al. (2023b);Experiment 2;Orientation;2
18;168;165;-3;0.991668000351638;3;87;250;Houborg et al. (2023b);Experiment 2;Orientation;2
18;27;21;-6;0.991635499987751;3;-39;251;Houborg et al. (2023b);Experiment 2;Orientation;2
18;30;18;-12;1.15847789961845;3;-3;252;Houborg et al. (2023b);Experiment 2;Orientation;2
18;130;135;5;2.40955859981477;3;80;253;Houborg et al. (2023b);Experiment 2;Orientation;2
18;141;147;6;0.908338299952447;3;-11;254;Houborg et al. (2023b);Experiment 2;Orientation;2
18;51;39;-12;1.85901489993557;3;90;255;Houborg et al. (2023b);Experiment 2;Orientation;2
18;91;109;18;1.10837810020894;3;-40;256;Houborg et al. (2023b);Experiment 2;Orientation;2
18;70;70;0;0.791432400234044;3;21;257;Houborg et al. (2023b);Experiment 2;Orientation;2
18;124;125;1;1.34187379991636;3;-54;258;Houborg et al. (2023b);Experiment 2;Orientation;2
18;64;55;-9;1.67543660011142;3;60;259;Houborg et al. (2023b);Experiment 2;Orientation;2
18;26;21;-5;1.49194839969277;3;38;260;Houborg et al. (2023b);Experiment 2;Orientation;2
18;122;119;-3;1.57534989994019;3;84;261;Houborg et al. (2023b);Experiment 2;Orientation;2
18;9;13;4;0.841468600090593;3;-67;262;Houborg et al. (2023b);Experiment 2;Orientation;2
18;145;150;5;2.30949430027977;3;44;263;Houborg et al. (2023b);Experiment 2;Orientation;2
18;140;144;4;1.05841290019453;3;5;264;Houborg et al. (2023b);Experiment 2;Orientation;2
18;86;74;-12;1.27269069990143;3;54;265;Houborg et al. (2023b);Experiment 2;Orientation;2
18;78;71;-7;2.35929010016844;3;8;266;Houborg et al. (2023b);Experiment 2;Orientation;2
18;14;23;9;0.972568099852651;3;64;267;Houborg et al. (2023b);Experiment 2;Orientation;2
18;100;110;10;0.758089399896562;3;-86;268;Houborg et al. (2023b);Experiment 2;Orientation;2
18;106;120;14;1.05833210004494;3;-6;269;Houborg et al. (2023b);Experiment 2;Orientation;2
