obs;theta;resp;delta;error;cond;block;rt;study;experiment;stimulus
19;75;61;-27;-14;1;9;1.11136846698355;Kondo et al. (2022);Experiment 2;Orientation
19;16;26;59;10;1;9;0.61620704602683;Kondo et al. (2022);Experiment 2;Orientation
19;128;137;68;9;1;9;1.04096247599227;Kondo et al. (2022);Experiment 2;Orientation
19;150;137;-22;-13;1;9;0.757855903008021;Kondo et al. (2022);Experiment 2;Orientation
19;13;11;-43;-2;1;9;0.769592680037022;Kondo et al. (2022);Experiment 2;Orientation
19;100;107;-87;7;1;9;2.13981945696287;Kondo et al. (2022);Experiment 2;Orientation
19;168;176;-68;8;1;9;2.15518775198143;Kondo et al. (2022);Experiment 2;Orientation
19;53;64;-65;11;1;9;1.9383310090052;Kondo et al. (2022);Experiment 2;Orientation
19;102;110;-49;8;1;9;1.13813512003981;Kondo et al. (2022);Experiment 2;Orientation
19;163;157;-61;-6;1;9;0.976833609049208;Kondo et al. (2022);Experiment 2;Orientation
19;5;9;-22;4;1;9;1.14572419103933;Kondo et al. (2022);Experiment 2;Orientation
19;22;29;-17;7;1;9;0.633666615001857;Kondo et al. (2022);Experiment 2;Orientation
19;62;66;-40;4;1;9;1.48095350601943;Kondo et al. (2022);Experiment 2;Orientation
19;154;156;88;2;1;9;1.00152441498358;Kondo et al. (2022);Experiment 2;Orientation
19;135;151;19;16;1;9;1.24118128500413;Kondo et al. (2022);Experiment 2;Orientation
19;85;101;50;16;1;9;0.500673005997669;Kondo et al. (2022);Experiment 2;Orientation
19;32;33;53;1;1;9;1.31166230299277;Kondo et al. (2022);Experiment 2;Orientation
19;160;1;52;21;1;9;1.88139811198926;Kondo et al. (2022);Experiment 2;Orientation
19;59;55;-79;-4;1;9;1.6723420789931;Kondo et al. (2022);Experiment 2;Orientation
19;34;33;25;-1;1;9;1.04143373703118;Kondo et al. (2022);Experiment 2;Orientation
19;17;34;17;17;1;9;1.28236079000635;Kondo et al. (2022);Experiment 2;Orientation
19;96;99;-79;3;1;9;1.51129120698897;Kondo et al. (2022);Experiment 2;Orientation
19;4;28;-88;24;1;9;1.38610318198334;Kondo et al. (2022);Experiment 2;Orientation
19;11;11;-7;0;1;9;1.12092219101032;Kondo et al. (2022);Experiment 2;Orientation
19;0;0;11;0;1;9;1.04542818199843;Kondo et al. (2022);Experiment 2;Orientation
19;8;9;-8;1;1;9;1.26573128800374;Kondo et al. (2022);Experiment 2;Orientation
19;146;154;42;8;1;9;0.825453764002305;Kondo et al. (2022);Experiment 2;Orientation
19;101;108;45;7;1;9;0.96079976297915;Kondo et al. (2022);Experiment 2;Orientation
19;149;160;-48;11;1;9;0.7817759620375;Kondo et al. (2022);Experiment 2;Orientation
19;111;116;38;5;1;9;0.677792078990024;Kondo et al. (2022);Experiment 2;Orientation
19;148;160;-37;12;1;9;1.90535874699708;Kondo et al. (2022);Experiment 2;Orientation
19;109;99;39;-10;1;9;0.785263883008156;Kondo et al. (2022);Experiment 2;Orientation
19;92;106;17;14;1;9;0.817676701000892;Kondo et al. (2022);Experiment 2;Orientation
19;97;86;-5;-11;1;9;1.68997232598485;Kondo et al. (2022);Experiment 2;Orientation
19;120;107;-23;-13;1;9;0.86704667104641;Kondo et al. (2022);Experiment 2;Orientation
19;60;58;60;-2;1;9;1.28165917500155;Kondo et al. (2022);Experiment 2;Orientation
19;97;83;-37;-14;1;9;1.389595294022;Kondo et al. (2022);Experiment 2;Orientation
19;32;28;65;-4;1;9;1.13129304599715;Kondo et al. (2022);Experiment 2;Orientation
19;139;142;73;3;1;10;1.45267607900314;Kondo et al. (2022);Experiment 2;Orientation
19;153;172;-14;19;1;10;0.887705421017017;Kondo et al. (2022);Experiment 2;Orientation
19;59;34;-86;-25;1;10;0.641225548984949;Kondo et al. (2022);Experiment 2;Orientation
19;10;14;49;4;1;10;0.564863732026424;Kondo et al. (2022);Experiment 2;Orientation
19;102;101;88;-1;1;10;1.28868163301377;Kondo et al. (2022);Experiment 2;Orientation
19;168;18;-66;30;1;10;1.36240000097314;Kondo et al. (2022);Experiment 2;Orientation
19;87;86;81;-1;1;10;0.990561162994709;Kondo et al. (2022);Experiment 2;Orientation
19;72;72;15;0;1;10;1.75653519504704;Kondo et al. (2022);Experiment 2;Orientation
19;44;49;28;5;1;10;1.42431103897979;Kondo et al. (2022);Experiment 2;Orientation
19;100;91;-56;-9;1;10;1.32057286700001;Kondo et al. (2022);Experiment 2;Orientation
19;103;89;-3;-14;1;10;1.38082396500977;Kondo et al. (2022);Experiment 2;Orientation
19;140;159;-37;19;1;10;1.54873904201668;Kondo et al. (2022);Experiment 2;Orientation
19;172;152;-32;-20;1;10;1.11137138202321;Kondo et al. (2022);Experiment 2;Orientation
19;166;153;6;-13;1;10;0.672386954014655;Kondo et al. (2022);Experiment 2;Orientation
19;4;7;-18;3;1;10;1.67901512200478;Kondo et al. (2022);Experiment 2;Orientation
19;42;28;-38;-14;1;10;1.2827191259712;Kondo et al. (2022);Experiment 2;Orientation
19;66;57;-24;-9;1;10;0.838947676005773;Kondo et al. (2022);Experiment 2;Orientation
19;56;53;10;-3;1;10;0.818976676033344;Kondo et al. (2022);Experiment 2;Orientation
19;38;43;18;5;1;10;1.88254428398795;Kondo et al. (2022);Experiment 2;Orientation
19;169;148;49;-21;1;10;0.998602690000553;Kondo et al. (2022);Experiment 2;Orientation
19;6;25;-17;19;1;10;1.1138797349995;Kondo et al. (2022);Experiment 2;Orientation
19;81;76;-75;-5;1;10;1.82546697801445;Kondo et al. (2022);Experiment 2;Orientation
19;48;56;33;8;1;10;1.624153990997;Kondo et al. (2022);Experiment 2;Orientation
19;92;103;-44;11;1;10;1.40884512197226;Kondo et al. (2022);Experiment 2;Orientation
19;36;28;56;-8;1;10;0.571462195017375;Kondo et al. (2022);Experiment 2;Orientation
19;12;6;24;-6;1;10;1.70791714999359;Kondo et al. (2022);Experiment 2;Orientation
19;99;107;-87;8;1;10;1.18628848402295;Kondo et al. (2022);Experiment 2;Orientation
19;62;64;37;2;1;10;0.810644537035841;Kondo et al. (2022);Experiment 2;Orientation
19;170;167;72;-3;1;10;1.16097551200073;Kondo et al. (2022);Experiment 2;Orientation
19;35;47;-45;12;1;10;1.1120104920119;Kondo et al. (2022);Experiment 2;Orientation
19;55;61;-20;6;1;10;0.79205995000666;Kondo et al. (2022);Experiment 2;Orientation
19;60;37;-5;-23;1;10;0.804498393030372;Kondo et al. (2022);Experiment 2;Orientation
19;176;3;64;7;1;10;1.03299859899562;Kondo et al. (2022);Experiment 2;Orientation
19;35;28;-39;-7;1;10;1.03817620599875;Kondo et al. (2022);Experiment 2;Orientation
19;36;33;-1;-3;1;10;3.04447235603584;Kondo et al. (2022);Experiment 2;Orientation
19;89;44;-53;-45;1;10;1.5662192790187;Kondo et al. (2022);Experiment 2;Orientation
19;81;97;8;16;1;10;1.29031981097069;Kondo et al. (2022);Experiment 2;Orientation
19;62;58;19;-4;1;10;1.06008190504508;Kondo et al. (2022);Experiment 2;Orientation
19;153;173;89;20;1;10;1.31679959595203;Kondo et al. (2022);Experiment 2;Orientation
19;26;134;-53;-72;1;10;1.43144280900015;Kondo et al. (2022);Experiment 2;Orientation
19;90;83;-64;-7;1;10;1.25400907098083;Kondo et al. (2022);Experiment 2;Orientation
19;129;153;-39;24;1;10;0.919635415019002;Kondo et al. (2022);Experiment 2;Orientation
19;2;9;-53;7;1;10;1.62821087200427;Kondo et al. (2022);Experiment 2;Orientation
19;41;21;-39;-20;1;10;1.08222953299992;Kondo et al. (2022);Experiment 2;Orientation
19;88;101;-47;13;1;10;0.766724052024074;Kondo et al. (2022);Experiment 2;Orientation
19;146;155;-58;9;1;10;1.25598855002318;Kondo et al. (2022);Experiment 2;Orientation
19;32;37;-66;5;1;10;0.946397512045223;Kondo et al. (2022);Experiment 2;Orientation
19;101;117;-69;16;1;10;1.40206420997856;Kondo et al. (2022);Experiment 2;Orientation
19;174;156;-73;-18;1;10;0.814069669984747;Kondo et al. (2022);Experiment 2;Orientation
19;165;172;9;7;1;10;0.976371916010976;Kondo et al. (2022);Experiment 2;Orientation
20;166;155;NaN;-11;1;1;1.74775788298575;Kondo et al. (2022);Experiment 2;Orientation
20;85;60;81;-25;1;1;5.71298542298609;Kondo et al. (2022);Experiment 2;Orientation
20;18;30;67;12;1;1;1.92776566901011;Kondo et al. (2022);Experiment 2;Orientation
20;33;27;-15;-6;1;1;1.53767704003258;Kondo et al. (2022);Experiment 2;Orientation
20;121;125;-88;4;1;1;1.51266058802139;Kondo et al. (2022);Experiment 2;Orientation
20;170;165;-49;-5;1;1;1.76677056896733;Kondo et al. (2022);Experiment 2;Orientation
20;64;49;-74;-15;1;1;1.26537822600221;Kondo et al. (2022);Experiment 2;Orientation
20;29;37;35;8;1;1;2.07343137398129;Kondo et al. (2022);Experiment 2;Orientation
20;147;162;62;15;1;1;1.39883536397247;Kondo et al. (2022);Experiment 2;Orientation
20;43;41;-76;-2;1;1;1.37062397896079;Kondo et al. (2022);Experiment 2;Orientation
20;19;20;24;1;1;1;1.40494925505482;Kondo et al. (2022);Experiment 2;Orientation
20;33;21;-14;-12;1;1;0.936443378974218;Kondo et al. (2022);Experiment 2;Orientation
20;50;46;-17;-4;1;1;1.16082534700399;Kondo et al. (2022);Experiment 2;Orientation
20;85;53;-35;-32;1;1;0.788679627003148;Kondo et al. (2022);Experiment 2;Orientation
20;15;37;70;22;1;1;1.05063368199626;Kondo et al. (2022);Experiment 2;Orientation
20;143;149;52;6;1;1;1.60492510802578;Kondo et al. (2022);Experiment 2;Orientation
20;66;57;77;-9;1;1;0.936991063004825;Kondo et al. (2022);Experiment 2;Orientation
20;161;156;85;-5;1;1;0.9605580100324;Kondo et al. (2022);Experiment 2;Orientation
20;0;5;-19;5;1;1;2.43644342297921;Kondo et al. (2022);Experiment 2;Orientation
20;144;154;36;10;1;1;1.60146990802605;Kondo et al. (2022);Experiment 2;Orientation
20;78;71;66;-7;1;1;1.33191462105606;Kondo et al. (2022);Experiment 2;Orientation
20;152;161;-74;9;1;1;0.974168590037152;Kondo et al. (2022);Experiment 2;Orientation
20;60;50;-88;-10;1;1;1.57659659598721;Kondo et al. (2022);Experiment 2;Orientation
20;94;112;-34;18;1;1;1.50506845698692;Kondo et al. (2022);Experiment 2;Orientation
20;17;19;77;2;1;1;1.66437722404953;Kondo et al. (2022);Experiment 2;Orientation
20;159;162;38;3;1;1;1.26497020199895;Kondo et al. (2022);Experiment 2;Orientation
20;82;71;77;-11;1;1;0.769012867996935;Kondo et al. (2022);Experiment 2;Orientation
20;90;84;-8;-6;1;1;0.546799256990198;Kondo et al. (2022);Experiment 2;Orientation
20;3;11;87;8;1;1;0.738824197964277;Kondo et al. (2022);Experiment 2;Orientation
20;16;25;-13;9;1;1;1.17071230895817;Kondo et al. (2022);Experiment 2;Orientation
20;20;25;-4;5;1;1;0.996076692012139;Kondo et al. (2022);Experiment 2;Orientation
20;15;18;5;3;1;1;1.72904922399903;Kondo et al. (2022);Experiment 2;Orientation
20;132;145;63;13;1;1;1.25837422098266;Kondo et al. (2022);Experiment 2;Orientation
20;117;135;15;18;1;1;0.882517073012423;Kondo et al. (2022);Experiment 2;Orientation
20;23;46;-86;23;1;1;1.46286516502732;Kondo et al. (2022);Experiment 2;Orientation
20;61;65;-38;4;1;1;1.18225841398817;Kondo et al. (2022);Experiment 2;Orientation
20;0;172;61;-8;1;1;0.926551979035139;Kondo et al. (2022);Experiment 2;Orientation
20;171;174;9;3;1;1;0.946234031987842;Kondo et al. (2022);Experiment 2;Orientation
20;20;26;-29;6;1;1;1.01820027903887;Kondo et al. (2022);Experiment 2;Orientation
20;107;121;-87;14;1;1;1.13018078298774;Kondo et al. (2022);Experiment 2;Orientation
20;82;63;25;-19;1;1;0.948091640020721;Kondo et al. (2022);Experiment 2;Orientation
20;166;161;-84;-5;1;1;1.08973367500585;Kondo et al. (2022);Experiment 2;Orientation
20;0;3;-14;3;1;1;0.956292724004015;Kondo et al. (2022);Experiment 2;Orientation
20;23;18;-23;-5;1;1;1.02573703596136;Kondo et al. (2022);Experiment 2;Orientation
20;29;24;-6;-5;1;1;0.697964500985108;Kondo et al. (2022);Experiment 2;Orientation
20;131;128;78;-3;1;1;1.33098538900958;Kondo et al. (2022);Experiment 2;Orientation
20;32;46;-81;14;1;1;0.796562301984522;Kondo et al. (2022);Experiment 2;Orientation
20;20;14;12;-6;1;1;0.689601157035213;Kondo et al. (2022);Experiment 2;Orientation
20;26;8;-6;-18;1;1;0.908227237989195;Kondo et al. (2022);Experiment 2;Orientation
20;134;137;72;3;1;1;0.761643995996565;Kondo et al. (2022);Experiment 2;Orientation
20;77;68;57;-9;1;2;1.03066199697787;Kondo et al. (2022);Experiment 2;Orientation
20;78;70;-1;-8;1;2;1.53962595603662;Kondo et al. (2022);Experiment 2;Orientation
20;157;149;-79;-8;1;2;1.05239361000713;Kondo et al. (2022);Experiment 2;Orientation
20;74;71;83;-3;1;2;0.598045205988456;Kondo et al. (2022);Experiment 2;Orientation
20;32;46;42;14;1;2;1.22525355499238;Kondo et al. (2022);Experiment 2;Orientation
20;48;49;-16;1;1;2;1.61042568198172;Kondo et al. (2022);Experiment 2;Orientation
20;123;128;-75;5;1;2;0.507703772978857;Kondo et al. (2022);Experiment 2;Orientation
20;8;30;-65;22;1;2;0.514045979012735;Kondo et al. (2022);Experiment 2;Orientation
20;142;150;46;8;1;2;0.872364873997867;Kondo et al. (2022);Experiment 2;Orientation
20;3;4;-41;1;1;2;1.09349758300232;Kondo et al. (2022);Experiment 2;Orientation
20;20;21;-17;1;1;2;1.3592172699864;Kondo et al. (2022);Experiment 2;Orientation
20;83;52;-63;-31;1;2;1.86726534500485;Kondo et al. (2022);Experiment 2;Orientation
20;151;143;-68;-8;1;2;0.993519476964138;Kondo et al. (2022);Experiment 2;Orientation
20;7;7;-36;0;1;2;0.560304493992589;Kondo et al. (2022);Experiment 2;Orientation
20;78;43;-71;-35;1;2;1.41208864800865;Kondo et al. (2022);Experiment 2;Orientation
20;65;66;13;1;1;2;0.733953876013402;Kondo et al. (2022);Experiment 2;Orientation
20;120;132;-55;12;1;2;0.703172100009397;Kondo et al. (2022);Experiment 2;Orientation
20;38;25;82;-13;1;2;1.07230315095512;Kondo et al. (2022);Experiment 2;Orientation
20;52;40;-14;-12;1;2;0.798191434994806;Kondo et al. (2022);Experiment 2;Orientation
20;13;30;39;17;1;2;1.3782775690197;Kondo et al. (2022);Experiment 2;Orientation
20;74;57;-61;-17;1;2;1.07406032999279;Kondo et al. (2022);Experiment 2;Orientation
20;103;122;-29;19;1;2;1.39163452602224;Kondo et al. (2022);Experiment 2;Orientation
20;115;105;-12;-10;1;2;0.982501383987255;Kondo et al. (2022);Experiment 2;Orientation
20;65;59;50;-6;1;2;1.15799817000516;Kondo et al. (2022);Experiment 2;Orientation
20;166;146;79;-20;1;2;0.960795276972931;Kondo et al. (2022);Experiment 2;Orientation
20;154;144;12;-10;1;2;1.58235299296211;Kondo et al. (2022);Experiment 2;Orientation
20;132;122;22;-10;1;2;0.853523798985407;Kondo et al. (2022);Experiment 2;Orientation
20;159;137;-27;-22;1;2;1.03967435000231;Kondo et al. (2022);Experiment 2;Orientation
20;156;138;3;-18;1;2;2.03465613903245;Kondo et al. (2022);Experiment 2;Orientation
20;40;45;-64;5;1;2;1.29711752099684;Kondo et al. (2022);Experiment 2;Orientation
20;96;111;-56;15;1;2;0.842101005022414;Kondo et al. (2022);Experiment 2;Orientation
20;39;37;57;-2;1;2;1.90881229803199;Kondo et al. (2022);Experiment 2;Orientation
20;54;56;-15;2;1;2;1.4677117310348;Kondo et al. (2022);Experiment 2;Orientation
20;129;154;-75;25;1;2;1.41739859600784;Kondo et al. (2022);Experiment 2;Orientation
20;98;107;31;9;1;2;0.873270248004701;Kondo et al. (2022);Experiment 2;Orientation
20;165;145;-67;-20;1;2;1.29568818601547;Kondo et al. (2022);Experiment 2;Orientation
20;131;149;34;18;1;2;0.880937736015767;Kondo et al. (2022);Experiment 2;Orientation
20;167;159;-36;-8;1;2;1.70192093297374;Kondo et al. (2022);Experiment 2;Orientation
20;28;28;-41;0;1;2;1.09376197203528;Kondo et al. (2022);Experiment 2;Orientation
20;154;159;54;5;1;2;0.959138478967361;Kondo et al. (2022);Experiment 2;Orientation
20;174;170;-20;-4;1;2;1.33832716499455;Kondo et al. (2022);Experiment 2;Orientation
20;132;131;42;-1;1;2;1.41128690802725;Kondo et al. (2022);Experiment 2;Orientation
20;118;114;14;-4;1;2;2.01297249598429;Kondo et al. (2022);Experiment 2;Orientation
20;100;105;18;5;1;2;0.894963086990174;Kondo et al. (2022);Experiment 2;Orientation
20;93;101;7;8;1;2;0.778185422008391;Kondo et al. (2022);Experiment 2;Orientation
20;56;76;37;20;1;2;1.29755322297569;Kondo et al. (2022);Experiment 2;Orientation
20;123;122;-67;-1;1;2;1.68037640996045;Kondo et al. (2022);Experiment 2;Orientation
20;47;49;76;2;1;2;1.11126323696226;Kondo et al. (2022);Experiment 2;Orientation
20;169;158;58;-11;1;2;0.555160994990729;Kondo et al. (2022);Experiment 2;Orientation
20;112;111;57;-1;1;2;1.23284438601695;Kondo et al. (2022);Experiment 2;Orientation
20;35;46;77;11;1;3;0.809593643993139;Kondo et al. (2022);Experiment 2;Orientation
20;139;142;76;3;1;3;1.26817534602014;Kondo et al. (2022);Experiment 2;Orientation
20;26;29;-67;3;1;3;0.856904782995116;Kondo et al. (2022);Experiment 2;Orientation
20;4;25;22;21;1;3;0.793741961999331;Kondo et al. (2022);Experiment 2;Orientation
20;179;10;5;11;1;3;1.11859050596831;Kondo et al. (2022);Experiment 2;Orientation
20;153;136;26;-17;1;3;2.63517793704523;Kondo et al. (2022);Experiment 2;Orientation
20;109;112;44;3;1;3;1.12940420600353;Kondo et al. (2022);Experiment 2;Orientation
20;82;75;27;-7;1;3;1.04374955099775;Kondo et al. (2022);Experiment 2;Orientation
20;134;120;-52;-14;1;3;1.44648771599168;Kondo et al. (2022);Experiment 2;Orientation
20;59;57;75;-2;1;3;0.841349811991677;Kondo et al. (2022);Experiment 2;Orientation
20;126;118;-67;-8;1;3;1.07717309700092;Kondo et al. (2022);Experiment 2;Orientation
20;164;145;-38;-19;1;3;1.305934050004;Kondo et al. (2022);Experiment 2;Orientation
20;2;15;-18;13;1;3;0.657896544027608;Kondo et al. (2022);Experiment 2;Orientation
20;160;165;22;5;1;3;1.24883069499629;Kondo et al. (2022);Experiment 2;Orientation
20;105;108;55;3;1;3;0.923189452965744;Kondo et al. (2022);Experiment 2;Orientation
20;174;172;-69;-2;1;3;0.879402915947139;Kondo et al. (2022);Experiment 2;Orientation
20;53;62;-59;9;1;3;0.931218223995529;Kondo et al. (2022);Experiment 2;Orientation
20;68;61;-15;-7;1;3;0.508526585996151;Kondo et al. (2022);Experiment 2;Orientation
20;15;27;53;12;1;3;3.77880311204353;Kondo et al. (2022);Experiment 2;Orientation
20;32;47;-17;15;1;3;1.44195280101849;Kondo et al. (2022);Experiment 2;Orientation
20;78;67;-46;-11;1;3;0.837910244998056;Kondo et al. (2022);Experiment 2;Orientation
20;19;15;59;-4;1;3;1.4666072789696;Kondo et al. (2022);Experiment 2;Orientation
20;19;34;0;15;1;3;0.560198816994671;Kondo et al. (2022);Experiment 2;Orientation
20;43;21;-24;-22;1;3;0.540670098969713;Kondo et al. (2022);Experiment 2;Orientation
20;138;137;85;-1;1;3;1.44465914799366;Kondo et al. (2022);Experiment 2;Orientation
20;104;119;34;15;1;3;0.872256539005321;Kondo et al. (2022);Experiment 2;Orientation
20;120;121;-16;1;1;3;2.26295668300008;Kondo et al. (2022);Experiment 2;Orientation
20;124;123;-4;-1;1;3;1.27804453199496;Kondo et al. (2022);Experiment 2;Orientation
20;125;112;-1;-13;1;3;0.595517667999957;Kondo et al. (2022);Experiment 2;Orientation
20;98;100;27;2;1;3;0.872949687007349;Kondo et al. (2022);Experiment 2;Orientation
20;18;35;80;17;1;3;1.05555443803314;Kondo et al. (2022);Experiment 2;Orientation
20;53;51;-35;-2;1;3;1.15309888799675;Kondo et al. (2022);Experiment 2;Orientation
20;20;24;33;4;1;3;0.574480593029875;Kondo et al. (2022);Experiment 2;Orientation
20;145;141;55;-4;1;3;1.8957964250003;Kondo et al. (2022);Experiment 2;Orientation
20;131;125;14;-6;1;3;1.22688753402326;Kondo et al. (2022);Experiment 2;Orientation
20;80;80;51;0;1;3;0.466983064019587;Kondo et al. (2022);Experiment 2;Orientation
20;150;134;-70;-16;1;3;1.30663924501278;Kondo et al. (2022);Experiment 2;Orientation
20;121;111;29;-10;1;3;1.10464421403594;Kondo et al. (2022);Experiment 2;Orientation
20;81;65;40;-16;1;3;0.824493544001598;Kondo et al. (2022);Experiment 2;Orientation
20;150;128;-69;-22;1;3;1.09579514904181;Kondo et al. (2022);Experiment 2;Orientation
20;90;88;60;-2;1;3;1.01882245898014;Kondo et al. (2022);Experiment 2;Orientation
20;141;138;-51;-3;1;3;0.827087379992008;Kondo et al. (2022);Experiment 2;Orientation
20;107;116;34;9;1;3;0.642778281006031;Kondo et al. (2022);Experiment 2;Orientation
20;128;114;-21;-14;1;3;0.695315671968274;Kondo et al. (2022);Experiment 2;Orientation
20;44;52;84;8;1;3;0.784078141034115;Kondo et al. (2022);Experiment 2;Orientation
20;91;95;-47;4;1;3;1.32815471902722;Kondo et al. (2022);Experiment 2;Orientation
20;129;104;-38;-25;1;3;1.36254852003185;Kondo et al. (2022);Experiment 2;Orientation
20;68;57;61;-11;1;3;0.743233321991283;Kondo et al. (2022);Experiment 2;Orientation
20;127;107;-59;-20;1;3;1.12614776496775;Kondo et al. (2022);Experiment 2;Orientation
20;175;154;-48;-21;1;3;1.00308930798201;Kondo et al. (2022);Experiment 2;Orientation
20;11;32;-16;21;1;4;1.01402914494975;Kondo et al. (2022);Experiment 2;Orientation
20;100;115;-89;15;1;4;1.33591496304143;Kondo et al. (2022);Experiment 2;Orientation
20;79;63;21;-16;1;4;1.28245696699014;Kondo et al. (2022);Experiment 2;Orientation
20;27;64;52;37;1;4;1.34201482101344;Kondo et al. (2022);Experiment 2;Orientation
20;100;103;-73;3;1;4;1.23131515400019;Kondo et al. (2022);Experiment 2;Orientation
20;63;49;37;-14;1;4;0.971564847975969;Kondo et al. (2022);Experiment 2;Orientation
20;39;44;24;5;1;4;1.80560929595958;Kondo et al. (2022);Experiment 2;Orientation
20;134;118;85;-16;1;4;0.70628288097214;Kondo et al. (2022);Experiment 2;Orientation
20;45;53;89;8;1;4;1.52224429702619;Kondo et al. (2022);Experiment 2;Orientation
20;129;119;-84;-10;1;4;1.50986933999229;Kondo et al. (2022);Experiment 2;Orientation
20;119;115;10;-4;1;4;0.803975806978997;Kondo et al. (2022);Experiment 2;Orientation
20;71;72;48;1;1;4;1.88087133405497;Kondo et al. (2022);Experiment 2;Orientation
20;21;25;50;4;1;4;0.716772166022565;Kondo et al. (2022);Experiment 2;Orientation
20;169;143;32;-26;1;4;3.12973801902262;Kondo et al. (2022);Experiment 2;Orientation
20;69;61;-80;-8;1;4;1.04320678202203;Kondo et al. (2022);Experiment 2;Orientation
20;24;28;45;4;1;4;1.15970336302416;Kondo et al. (2022);Experiment 2;Orientation
20;92;115;-68;23;1;4;1.5799634080031;Kondo et al. (2022);Experiment 2;Orientation
20;36;42;56;6;1;4;1.08399136300432;Kondo et al. (2022);Experiment 2;Orientation
20;131;131;85;0;1;4;0.751682133006398;Kondo et al. (2022);Experiment 2;Orientation
20;129;127;2;-2;1;4;1.47851374396123;Kondo et al. (2022);Experiment 2;Orientation
20;104;124;25;20;1;4;0.898635049001314;Kondo et al. (2022);Experiment 2;Orientation
20;112;101;-8;-11;1;4;0.930136857030448;Kondo et al. (2022);Experiment 2;Orientation
20;136;128;-24;-8;1;4;0.828221071045846;Kondo et al. (2022);Experiment 2;Orientation
20;40;56;-84;16;1;4;1.05795667902566;Kondo et al. (2022);Experiment 2;Orientation
20;28;30;12;2;1;4;1.27436289301841;Kondo et al. (2022);Experiment 2;Orientation
20;79;67;-51;-12;1;4;0.791374645021278;Kondo et al. (2022);Experiment 2;Orientation
20;8;12;71;4;1;4;0.669288722972851;Kondo et al. (2022);Experiment 2;Orientation
20;42;40;-34;-2;1;4;0.7480928710429;Kondo et al. (2022);Experiment 2;Orientation
20;127;131;-85;4;1;4;1.13049768004566;Kondo et al. (2022);Experiment 2;Orientation
20;49;49;78;0;1;4;1.53211342100985;Kondo et al. (2022);Experiment 2;Orientation
20;86;67;-37;-19;1;4;1.07851988496259;Kondo et al. (2022);Experiment 2;Orientation
20;61;69;25;8;1;4;1.25758271402447;Kondo et al. (2022);Experiment 2;Orientation
20;37;46;24;9;1;4;1.04233806300908;Kondo et al. (2022);Experiment 2;Orientation
20;21;37;16;16;1;4;1.88506933901226;Kondo et al. (2022);Experiment 2;Orientation
20;126;136;75;10;1;4;0.481459744973108;Kondo et al. (2022);Experiment 2;Orientation
20;13;14;-67;1;1;4;1.52568707999308;Kondo et al. (2022);Experiment 2;Orientation
20;12;30;1;18;1;4;1.25749014300527;Kondo et al. (2022);Experiment 2;Orientation
20;71;46;-59;-25;1;4;0.729763209004886;Kondo et al. (2022);Experiment 2;Orientation
20;22;16;49;-6;1;4;1.42121702100849;Kondo et al. (2022);Experiment 2;Orientation
20;36;29;-14;-7;1;4;0.931620893010404;Kondo et al. (2022);Experiment 2;Orientation
20;143;131;73;-12;1;4;1.51775187201565;Kondo et al. (2022);Experiment 2;Orientation
20;125;148;18;23;1;4;1.24160927301273;Kondo et al. (2022);Experiment 2;Orientation
20;68;58;57;-10;1;4;1.10159427096369;Kondo et al. (2022);Experiment 2;Orientation
20;48;51;20;3;1;4;1.27806014002999;Kondo et al. (2022);Experiment 2;Orientation
20;17;26;31;9;1;4;1.43348160898313;Kondo et al. (2022);Experiment 2;Orientation
20;60;53;-43;-7;1;4;0.975319148972631;Kondo et al. (2022);Experiment 2;Orientation
20;125;123;-65;-2;1;4;1.63348675298039;Kondo et al. (2022);Experiment 2;Orientation
20;145;143;-20;-2;1;4;1.35973551101051;Kondo et al. (2022);Experiment 2;Orientation
20;7;22;-42;15;1;4;1.03540221595904;Kondo et al. (2022);Experiment 2;Orientation
20;12;20;-5;8;1;4;1.60122671403224;Kondo et al. (2022);Experiment 2;Orientation
20;81;165;-69;84;1;5;0.74944313702872;Kondo et al. (2022);Experiment 2;Orientation
20;143;150;-62;7;1;5;0.628185910987668;Kondo et al. (2022);Experiment 2;Orientation
20;175;164;-32;-11;1;5;1.47210322297178;Kondo et al. (2022);Experiment 2;Orientation
20;61;56;-66;-5;1;5;0.607744701032061;Kondo et al. (2022);Experiment 2;Orientation
20;3;18;58;15;1;5;0.96169516100781;Kondo et al. (2022);Experiment 2;Orientation
20;81;67;-78;-14;1;5;0.796874041028786;Kondo et al. (2022);Experiment 2;Orientation
20;94;110;-13;16;1;5;0.92160868801875;Kondo et al. (2022);Experiment 2;Orientation
20;134;128;-40;-6;1;5;1.07708180404734;Kondo et al. (2022);Experiment 2;Orientation
20;104;132;30;28;1;5;0.833930752996821;Kondo et al. (2022);Experiment 2;Orientation
20;102;117;2;15;1;5;0.911224048992153;Kondo et al. (2022);Experiment 2;Orientation
20;150;128;-48;-22;1;5;0.644612265983596;Kondo et al. (2022);Experiment 2;Orientation
20;33;43;-63;10;1;5;2.20974042103626;Kondo et al. (2022);Experiment 2;Orientation
20;101;125;-68;24;1;5;1.45816933101742;Kondo et al. (2022);Experiment 2;Orientation
20;89;98;12;9;1;5;1.73862912500044;Kondo et al. (2022);Experiment 2;Orientation
20;163;146;-74;-17;1;5;0.515540297026746;Kondo et al. (2022);Experiment 2;Orientation
