obs;theta;resp;delta;error;cond;block;rt;study;experiment;stimulus
14;146;151;-48;5;1;7;0.80137485000887;Kondo et al. (2022);Experiment 1;Orientation
14;73;63;73;-10;1;7;2.17769367700384;Kondo et al. (2022);Experiment 1;Orientation
14;65;49;8;-16;1;7;1.34589082399907;Kondo et al. (2022);Experiment 1;Orientation
14;7;5;58;-2;1;7;0.942264975004946;Kondo et al. (2022);Experiment 1;Orientation
14;148;110;39;-38;1;7;1.11384505899332;Kondo et al. (2022);Experiment 1;Orientation
14;139;137;9;-2;1;7;1.04842382500647;Kondo et al. (2022);Experiment 1;Orientation
14;17;32;-58;15;1;7;1.50209626699507;Kondo et al. (2022);Experiment 1;Orientation
14;173;37;24;44;1;7;1.73842253099428;Kondo et al. (2022);Experiment 1;Orientation
14;75;42;-82;-33;1;7;0.978149513990502;Kondo et al. (2022);Experiment 1;Orientation
14;121;32;-46;-89;1;7;1.06535944799543;Kondo et al. (2022);Experiment 1;Orientation
14;93;38;28;-55;1;7;1.05018017800467;Kondo et al. (2022);Experiment 1;Orientation
14;1;23;-88;22;1;7;1.33209770600661;Kondo et al. (2022);Experiment 1;Orientation
14;27;27;-26;0;1;7;1.84530351299327;Kondo et al. (2022);Experiment 1;Orientation
14;117;79;-90;-38;1;7;1.61804807500448;Kondo et al. (2022);Experiment 1;Orientation
14;160;53;-43;73;1;7;2.57808786699024;Kondo et al. (2022);Experiment 1;Orientation
14;6;26;-26;20;1;7;1.32892876100959;Kondo et al. (2022);Experiment 1;Orientation
14;173;173;13;0;1;7;0.962669022992486;Kondo et al. (2022);Experiment 1;Orientation
14;53;45;-60;-8;1;7;1.23186803299177;Kondo et al. (2022);Experiment 1;Orientation
14;15;31;38;16;1;7;1.17399532000127;Kondo et al. (2022);Experiment 1;Orientation
14;143;41;52;78;1;7;0.950817389006261;Kondo et al. (2022);Experiment 1;Orientation
14;85;93;58;8;1;7;1.14954828900227;Kondo et al. (2022);Experiment 1;Orientation
14;50;42;35;-8;1;7;0.756775325993658;Kondo et al. (2022);Experiment 1;Orientation
14;111;49;-61;-62;1;7;0.977472822007257;Kondo et al. (2022);Experiment 1;Orientation
14;47;22;64;-25;1;7;1.77718585600087;Kondo et al. (2022);Experiment 1;Orientation
14;26;25;21;-1;1;8;0.750740557996323;Kondo et al. (2022);Experiment 1;Orientation
14;165;135;41;-30;1;8;1.32651878699835;Kondo et al. (2022);Experiment 1;Orientation
14;107;114;58;7;1;8;0.832986353998422;Kondo et al. (2022);Experiment 1;Orientation
14;163;148;-56;-15;1;8;1.44669033399259;Kondo et al. (2022);Experiment 1;Orientation
14;65;136;-82;71;1;8;2.93092534699827;Kondo et al. (2022);Experiment 1;Orientation
14;142;158;-77;16;1;8;0.801157803987735;Kondo et al. (2022);Experiment 1;Orientation
14;69;64;73;-5;1;8;1.04758069899981;Kondo et al. (2022);Experiment 1;Orientation
14;13;34;56;21;1;8;2.12964875600301;Kondo et al. (2022);Experiment 1;Orientation
14;85;71;-72;-14;1;8;0.77185987199482;Kondo et al. (2022);Experiment 1;Orientation
14;78;65;7;-13;1;8;1.24227130498912;Kondo et al. (2022);Experiment 1;Orientation
14;43;113;35;70;1;8;0.00114476300950628;Kondo et al. (2022);Experiment 1;Orientation
14;37;32;6;-5;1;8;1.38106649499969;Kondo et al. (2022);Experiment 1;Orientation
14;85;65;-48;-20;1;8;0.861853929003701;Kondo et al. (2022);Experiment 1;Orientation
14;51;45;34;-6;1;8;1.62073365499964;Kondo et al. (2022);Experiment 1;Orientation
14;101;122;-50;21;1;8;0.761598078999668;Kondo et al. (2022);Experiment 1;Orientation
14;79;133;22;54;1;8;1.08194234299299;Kondo et al. (2022);Experiment 1;Orientation
14;136;134;-57;-2;1;8;0.91169607899792;Kondo et al. (2022);Experiment 1;Orientation
14;107;139;29;32;1;8;1.24332241000957;Kondo et al. (2022);Experiment 1;Orientation
14;171;166;-64;-5;1;8;1.47089735099871;Kondo et al. (2022);Experiment 1;Orientation
14;50;46;-59;-4;1;8;0.881220606999705;Kondo et al. (2022);Experiment 1;Orientation
14;148;48;82;80;1;8;1.72007219000079;Kondo et al. (2022);Experiment 1;Orientation
14;173;169;-25;-4;1;8;0.701863929993124;Kondo et al. (2022);Experiment 1;Orientation
14;38;45;-45;7;1;8;1.11081636000017;Kondo et al. (2022);Experiment 1;Orientation
14;60;52;-22;-8;1;8;0.801879096004996;Kondo et al. (2022);Experiment 1;Orientation
14;1;175;59;-6;1;8;1.33474755099451;Kondo et al. (2022);Experiment 1;Orientation
14;56;79;-55;23;1;8;0.592667992998031;Kondo et al. (2022);Experiment 1;Orientation
14;26;46;30;20;1;8;1.16190716200799;Kondo et al. (2022);Experiment 1;Orientation
14;79;106;-53;27;1;8;1.93058856700372;Kondo et al. (2022);Experiment 1;Orientation
14;146;136;-67;-10;1;8;1.94109296100214;Kondo et al. (2022);Experiment 1;Orientation
14;94;77;52;-17;1;8;1.10163977699995;Kondo et al. (2022);Experiment 1;Orientation
14;62;39;32;-23;1;8;1.0206271650095;Kondo et al. (2022);Experiment 1;Orientation
14;66;50;-4;-16;1;8;1.06127308199939;Kondo et al. (2022);Experiment 1;Orientation
14;63;63;3;0;1;8;1.52108727899031;Kondo et al. (2022);Experiment 1;Orientation
14;94;58;-31;-36;1;8;0.912680480003473;Kondo et al. (2022);Experiment 1;Orientation
14;44;44;50;0;1;8;0.942341203000979;Kondo et al. (2022);Experiment 1;Orientation
14;18;29;26;11;1;8;1.01220110199938;Kondo et al. (2022);Experiment 1;Orientation
14;110;130;88;20;1;8;1.35196933399129;Kondo et al. (2022);Experiment 1;Orientation
14;130;122;-20;-8;1;8;1.43896686499647;Kondo et al. (2022);Experiment 1;Orientation
14;117;121;13;4;1;8;1.10153020400321;Kondo et al. (2022);Experiment 1;Orientation
14;155;159;-38;4;1;8;0.706174410006497;Kondo et al. (2022);Experiment 1;Orientation
14;51;141;-76;90;1;8;1.12266664700292;Kondo et al. (2022);Experiment 1;Orientation
14;107;94;-56;-13;1;8;1.13373659799981;Kondo et al. (2022);Experiment 1;Orientation
14;47;43;60;-4;1;8;0.695879860999412;Kondo et al. (2022);Experiment 1;Orientation
14;115;140;-68;25;1;8;0.859270797998761;Kondo et al. (2022);Experiment 1;Orientation
14;76;50;39;-26;1;8;1.53148498799419;Kondo et al. (2022);Experiment 1;Orientation
14;123;133;-47;10;1;8;1.40127472901077;Kondo et al. (2022);Experiment 1;Orientation
14;177;139;-54;-38;1;8;1.58165523099888;Kondo et al. (2022);Experiment 1;Orientation
14;105;106;72;1;1;8;0.790813757994329;Kondo et al. (2022);Experiment 1;Orientation
14;79;69;26;-10;1;8;1.68665698300174;Kondo et al. (2022);Experiment 1;Orientation
14;121;150;-42;29;1;8;1.61651317701035;Kondo et al. (2022);Experiment 1;Orientation
14;43;32;78;-11;1;9;1.19832254300127;Kondo et al. (2022);Experiment 1;Orientation
14;88;98;-45;10;1;9;0.662803932005772;Kondo et al. (2022);Experiment 1;Orientation
14;41;57;47;16;1;9;1.28297475299041;Kondo et al. (2022);Experiment 1;Orientation
14;127;145;-86;18;1;9;0.801807223004289;Kondo et al. (2022);Experiment 1;Orientation
14;157;142;-30;-15;1;9;1.25770999000815;Kondo et al. (2022);Experiment 1;Orientation
14;29;49;-52;20;1;9;1.01034604400047;Kondo et al. (2022);Experiment 1;Orientation
14;67;73;-38;6;1;9;0.995507528001326;Kondo et al. (2022);Experiment 1;Orientation
14;62;50;5;-12;1;9;1.01788331299031;Kondo et al. (2022);Experiment 1;Orientation
14;53;49;9;-4;1;9;1.87420275399927;Kondo et al. (2022);Experiment 1;Orientation
14;71;72;-18;1;1;9;1.02363183400303;Kondo et al. (2022);Experiment 1;Orientation
14;129;144;-58;15;1;9;1.21556038399285;Kondo et al. (2022);Experiment 1;Orientation
14;22;38;-73;16;1;9;1.84181789499416;Kondo et al. (2022);Experiment 1;Orientation
14;24;38;-2;14;1;9;1.14114429900656;Kondo et al. (2022);Experiment 1;Orientation
14;145;140;59;-5;1;9;0.973071036991314;Kondo et al. (2022);Experiment 1;Orientation
14;59;52;86;-7;1;9;1.04066436600988;Kondo et al. (2022);Experiment 1;Orientation
14;127;124;-68;-3;1;9;1.03588534500159;Kondo et al. (2022);Experiment 1;Orientation
14;179;171;-52;-8;1;9;1.44156579500122;Kondo et al. (2022);Experiment 1;Orientation
14;120;112;59;-8;1;9;1.16608008700132;Kondo et al. (2022);Experiment 1;Orientation
14;35;48;85;13;1;9;1.34492249799951;Kondo et al. (2022);Experiment 1;Orientation
14;32;43;3;11;1;9;0.810855773001094;Kondo et al. (2022);Experiment 1;Orientation
14;73;67;-41;-6;1;9;0.971428851000383;Kondo et al. (2022);Experiment 1;Orientation
14;137;52;-64;-85;1;9;0.930724969002767;Kondo et al. (2022);Experiment 1;Orientation
14;115;139;22;24;1;9;1.30420750599296;Kondo et al. (2022);Experiment 1;Orientation
14;150;134;-35;-16;1;9;1.31221311299305;Kondo et al. (2022);Experiment 1;Orientation
14;23;179;-53;-24;1;9;1.67193783000403;Kondo et al. (2022);Experiment 1;Orientation
14;2;0;21;-2;1;9;0.87228167700232;Kondo et al. (2022);Experiment 1;Orientation
14;179;173;3;-6;1;9;1.4004044910107;Kondo et al. (2022);Experiment 1;Orientation
14;172;173;7;1;1;9;1.74178895200021;Kondo et al. (2022);Experiment 1;Orientation
14;106;113;66;7;1;9;0.701896690996364;Kondo et al. (2022);Experiment 1;Orientation
14;53;53;53;0;1;9;0.853247000995907;Kondo et al. (2022);Experiment 1;Orientation
14;177;153;56;-24;1;9;1.15219233800599;Kondo et al. (2022);Experiment 1;Orientation
14;114;113;63;-1;1;9;1.30189013600466;Kondo et al. (2022);Experiment 1;Orientation
14;10;160;-76;-30;1;9;1.38193266700546;Kondo et al. (2022);Experiment 1;Orientation
14;129;131;61;2;1;9;1.00584110399359;Kondo et al. (2022);Experiment 1;Orientation
14;173;171;-44;-2;1;9;2.70552616700297;Kondo et al. (2022);Experiment 1;Orientation
14;144;137;29;-7;1;9;1.76995378900028;Kondo et al. (2022);Experiment 1;Orientation
14;164;161;-20;-3;1;9;0.739038964005886;Kondo et al. (2022);Experiment 1;Orientation
14;112;131;52;19;1;9;1.39029522500641;Kondo et al. (2022);Experiment 1;Orientation
14;78;61;34;-17;1;9;0.891418227998656;Kondo et al. (2022);Experiment 1;Orientation
14;10;37;68;27;1;9;1.39561667200178;Kondo et al. (2022);Experiment 1;Orientation
14;123;56;67;-67;1;9;1.25208720899536;Kondo et al. (2022);Experiment 1;Orientation
14;98;146;25;48;1;9;0.922963485994842;Kondo et al. (2022);Experiment 1;Orientation
14;143;146;-45;3;1;9;1.71899957100686;Kondo et al. (2022);Experiment 1;Orientation
14;122;136;21;14;1;9;1.20343419299752;Kondo et al. (2022);Experiment 1;Orientation
14;30;50;-88;20;1;9;0.910853637004038;Kondo et al. (2022);Experiment 1;Orientation
14;59;51;-29;-8;1;9;1.5654191270005;Kondo et al. (2022);Experiment 1;Orientation
14;134;132;-75;-2;1;9;1.34598969800572;Kondo et al. (2022);Experiment 1;Orientation
14;61;48;73;-13;1;9;1.1527683519962;Kondo et al. (2022);Experiment 1;Orientation
14;119;125;-58;6;1;9;3.09547541099892;Kondo et al. (2022);Experiment 1;Orientation
14;65;57;54;-8;1;9;1.49652350999531;Kondo et al. (2022);Experiment 1;Orientation
14;157;137;88;-20;1;10;1.23279234200891;Kondo et al. (2022);Experiment 1;Orientation
14;102;123;55;21;1;10;0.971004816005006;Kondo et al. (2022);Experiment 1;Orientation
14;74;81;28;7;1;10;0.856826568997349;Kondo et al. (2022);Experiment 1;Orientation
14;67;56;7;-11;1;10;1.02169222800876;Kondo et al. (2022);Experiment 1;Orientation
14;131;153;-64;22;1;10;1.46489748000749;Kondo et al. (2022);Experiment 1;Orientation
14;112;112;19;0;1;10;0.881085539003834;Kondo et al. (2022);Experiment 1;Orientation
14;70;45;42;-25;1;10;0.83652569098922;Kondo et al. (2022);Experiment 1;Orientation
14;136;147;-66;11;1;10;1.44159195099201;Kondo et al. (2022);Experiment 1;Orientation
14;128;136;8;8;1;10;0.901283127997885;Kondo et al. (2022);Experiment 1;Orientation
14;65;44;63;-21;1;10;1.70884189099888;Kondo et al. (2022);Experiment 1;Orientation
14;172;149;73;-23;1;10;1.24301684201055;Kondo et al. (2022);Experiment 1;Orientation
14;79;78;-87;-1;1;10;0.990281860998948;Kondo et al. (2022);Experiment 1;Orientation
14;110;132;-31;22;1;10;0.860904480010504;Kondo et al. (2022);Experiment 1;Orientation
14;170;154;-60;-16;1;10;1.58175605499127;Kondo et al. (2022);Experiment 1;Orientation
14;129;145;41;16;1;10;0.852408083999762;Kondo et al. (2022);Experiment 1;Orientation
14;151;127;-22;-24;1;10;1.43087851999735;Kondo et al. (2022);Experiment 1;Orientation
14;179;161;-28;-18;1;10;0.821386390001862;Kondo et al. (2022);Experiment 1;Orientation
14;153;160;26;7;1;10;1.14123126200866;Kondo et al. (2022);Experiment 1;Orientation
14;54;47;-81;-7;1;10;1.20506726199528;Kondo et al. (2022);Experiment 1;Orientation
14;164;158;70;-6;1;10;0.737099657009821;Kondo et al. (2022);Experiment 1;Orientation
14;33;44;-49;11;1;10;0.889322160001029;Kondo et al. (2022);Experiment 1;Orientation
14;167;149;46;-18;1;10;0.779028716002358;Kondo et al. (2022);Experiment 1;Orientation
14;23;44;-36;21;1;10;0.741372643999057;Kondo et al. (2022);Experiment 1;Orientation
14;109;44;-86;-65;1;10;1.45103295099398;Kondo et al. (2022);Experiment 1;Orientation
14;65;48;44;-17;1;10;0.932025661997613;Kondo et al. (2022);Experiment 1;Orientation
14;136;126;-71;-10;1;10;1.12664404200041;Kondo et al. (2022);Experiment 1;Orientation
14;65;48;71;-17;1;10;1.51022129500052;Kondo et al. (2022);Experiment 1;Orientation
14;77;58;-12;-19;1;10;0.911483664996922;Kondo et al. (2022);Experiment 1;Orientation
14;127;132;-50;5;1;10;0.860717392992228;Kondo et al. (2022);Experiment 1;Orientation
14;157;152;-30;-5;1;10;1.48167758899217;Kondo et al. (2022);Experiment 1;Orientation
14;55;54;-78;-1;1;10;0.808900380987325;Kondo et al. (2022);Experiment 1;Orientation
14;144;155;-89;11;1;10;0.834420248997048;Kondo et al. (2022);Experiment 1;Orientation
14;70;159;74;89;1;10;1.5052577680035;Kondo et al. (2022);Experiment 1;Orientation
14;110;117;-40;7;1;10;1.74462690200016;Kondo et al. (2022);Experiment 1;Orientation
14;42;36;68;-6;1;10;1.71988620700722;Kondo et al. (2022);Experiment 1;Orientation
14;50;28;-8;-22;1;10;0.940670568001224;Kondo et al. (2022);Experiment 1;Orientation
14;29;26;21;-3;1;10;0.770971302001271;Kondo et al. (2022);Experiment 1;Orientation
14;26;48;3;22;1;10;1.34251492199837;Kondo et al. (2022);Experiment 1;Orientation
14;157;31;49;54;1;10;1.19133838498965;Kondo et al. (2022);Experiment 1;Orientation
14;119;119;38;0;1;10;0.701276382998913;Kondo et al. (2022);Experiment 1;Orientation
14;128;112;-9;-16;1;10;1.6683867029933;Kondo et al. (2022);Experiment 1;Orientation
14;5;26;-57;21;1;10;1.48168066200742;Kondo et al. (2022);Experiment 1;Orientation
14;71;68;-66;-3;1;10;0.559008727010223;Kondo et al. (2022);Experiment 1;Orientation
14;7;2;64;-5;1;10;1.83124847798899;Kondo et al. (2022);Experiment 1;Orientation
14;56;44;-49;-12;1;10;1.09599252699991;Kondo et al. (2022);Experiment 1;Orientation
14;60;45;-4;-15;1;10;1.01081854900985;Kondo et al. (2022);Experiment 1;Orientation
14;136;137;-76;1;1;10;0.832095108999056;Kondo et al. (2022);Experiment 1;Orientation
14;85;60;51;-25;1;10;0.862136676994851;Kondo et al. (2022);Experiment 1;Orientation
14;4;29;81;25;1;10;1.19416791399999;Kondo et al. (2022);Experiment 1;Orientation
14;157;8;27;31;1;10;0.791552009002771;Kondo et al. (2022);Experiment 1;Orientation
15;143;115;NaN;-28;1;1;1.89799373800633;Kondo et al. (2022);Experiment 1;Orientation
15;139;138;4;-1;1;1;2.71238398800779;Kondo et al. (2022);Experiment 1;Orientation
15;177;174;-38;-3;1;1;2.07824360798986;Kondo et al. (2022);Experiment 1;Orientation
15;66;47;-69;-19;1;1;1.51475319999736;Kondo et al. (2022);Experiment 1;Orientation
15;141;158;-75;17;1;1;1.25576530999388;Kondo et al. (2022);Experiment 1;Orientation
15;116;88;25;-28;1;1;1.81890100899909;Kondo et al. (2022);Experiment 1;Orientation
15;170;172;-54;2;1;1;2.01755543000763;Kondo et al. (2022);Experiment 1;Orientation
15;179;3;-9;4;1;1;2.33753780000552;Kondo et al. (2022);Experiment 1;Orientation
15;18;24;-19;6;1;1;1.52246313000796;Kondo et al. (2022);Experiment 1;Orientation
15;1;1;17;0;1;1;1.99733866799215;Kondo et al. (2022);Experiment 1;Orientation
15;170;171;11;1;1;1;2.1057833639934;Kondo et al. (2022);Experiment 1;Orientation
15;173;174;-3;1;1;1;1.22556726200855;Kondo et al. (2022);Experiment 1;Orientation
15;97;92;76;-5;1;1;1.41809365499648;Kondo et al. (2022);Experiment 1;Orientation
15;44;35;53;-9;1;1;2.20168616400042;Kondo et al. (2022);Experiment 1;Orientation
15;67;53;-23;-14;1;1;1.68597309899633;Kondo et al. (2022);Experiment 1;Orientation
15;59;47;8;-12;1;1;1.28242729599879;Kondo et al. (2022);Experiment 1;Orientation
15;145;144;-86;-1;1;1;1.61334398201143;Kondo et al. (2022);Experiment 1;Orientation
15;22;24;-57;2;1;1;1.11152857399429;Kondo et al. (2022);Experiment 1;Orientation
15;54;39;-32;-15;1;1;1.32520464099071;Kondo et al. (2022);Experiment 1;Orientation
15;62;50;-8;-12;1;1;1.26699447099236;Kondo et al. (2022);Experiment 1;Orientation
15;61;48;1;-13;1;1;2.09527250999236;Kondo et al. (2022);Experiment 1;Orientation
15;39;51;22;12;1;1;1.49007937000715;Kondo et al. (2022);Experiment 1;Orientation
15;145;151;74;6;1;1;1.46829559800972;Kondo et al. (2022);Experiment 1;Orientation
15;140;143;5;3;1;1;1.52909463099786;Kondo et al. (2022);Experiment 1;Orientation
15;30;38;-70;8;1;1;1.50844737299485;Kondo et al. (2022);Experiment 1;Orientation
15;162;156;48;-6;1;1;1.68967098201392;Kondo et al. (2022);Experiment 1;Orientation
15;108;95;54;-13;1;1;0.580252929008566;Kondo et al. (2022);Experiment 1;Orientation
15;28;28;80;0;1;1;1.82838773999538;Kondo et al. (2022);Experiment 1;Orientation
15;97;84;-69;-13;1;1;1.40932534000603;Kondo et al. (2022);Experiment 1;Orientation
15;123;119;-26;-4;1;1;1.69891678100976;Kondo et al. (2022);Experiment 1;Orientation
15;28;25;-85;-3;1;1;1.10055462800665;Kondo et al. (2022);Experiment 1;Orientation
15;116;109;-88;-7;1;1;1.39544349598873;Kondo et al. (2022);Experiment 1;Orientation
15;81;80;35;-1;1;1;1.34535063400108;Kondo et al. (2022);Experiment 1;Orientation
15;165;175;-84;10;1;1;1.32174840501102;Kondo et al. (2022);Experiment 1;Orientation
15;80;79;85;-1;1;1;1.765532712001;Kondo et al. (2022);Experiment 1;Orientation
15;125;95;-45;-30;1;1;1.79358942899853;Kondo et al. (2022);Experiment 1;Orientation
15;138;128;-13;-10;1;1;1.26445180499286;Kondo et al. (2022);Experiment 1;Orientation
15;12;12;-54;0;1;1;1.13583667400235;Kondo et al. (2022);Experiment 1;Orientation
15;96;94;-84;-2;1;1;0.976848738006083;Kondo et al. (2022);Experiment 1;Orientation
15;94;90;2;-4;1;1;1.680604942012;Kondo et al. (2022);Experiment 1;Orientation
15;177;2;-83;5;1;1;1.11751806399843;Kondo et al. (2022);Experiment 1;Orientation
15;9;2;-12;-7;1;1;0.793641398006002;Kondo et al. (2022);Experiment 1;Orientation
15;58;27;-49;-31;1;1;1.38324028799252;Kondo et al. (2022);Experiment 1;Orientation
15;54;43;4;-11;1;1;1.09540348500013;Kondo et al. (2022);Experiment 1;Orientation
15;155;160;79;5;1;1;0.849148000997957;Kondo et al. (2022);Experiment 1;Orientation
15;3;174;-28;-9;1;1;1.90930945999571;Kondo et al. (2022);Experiment 1;Orientation
15;150;160;33;10;1;1;1.89060451299883;Kondo et al. (2022);Experiment 1;Orientation
15;61;47;89;-14;1;1;1.97281939699315;Kondo et al. (2022);Experiment 1;Orientation
15;116;146;-55;30;1;1;1.78319454299344;Kondo et al. (2022);Experiment 1;Orientation
15;38;22;78;-16;1;1;1.3358627330017;Kondo et al. (2022);Experiment 1;Orientation
15;145;141;73;-4;1;2;1.8888690629974;Kondo et al. (2022);Experiment 1;Orientation
15;156;145;-11;-11;1;2;1.61892975599039;Kondo et al. (2022);Experiment 1;Orientation
15;0;177;-24;-3;1;2;1.27593744201295;Kondo et al. (2022);Experiment 1;Orientation
15;172;160;8;-12;1;2;1.81742068199674;Kondo et al. (2022);Experiment 1;Orientation
15;117;119;55;2;1;2;1.59240640299686;Kondo et al. (2022);Experiment 1;Orientation
15;134;117;-17;-17;1;2;1.63125660500373;Kondo et al. (2022);Experiment 1;Orientation
15;170;162;-36;-8;1;2;1.43677982200461;Kondo et al. (2022);Experiment 1;Orientation
15;1;179;-11;-2;1;2;0.664702574998955;Kondo et al. (2022);Experiment 1;Orientation
15;72;57;-71;-15;1;2;1.79376231599599;Kondo et al. (2022);Experiment 1;Orientation
15;134;139;-62;5;1;2;1.5836106959905;Kondo et al. (2022);Experiment 1;Orientation
15;136;142;-2;6;1;2;0.854890497997985;Kondo et al. (2022);Experiment 1;Orientation
15;82;72;54;-10;1;2;1.00942119699903;Kondo et al. (2022);Experiment 1;Orientation
15;178;1;84;3;1;2;1.46697122900514;Kondo et al. (2022);Experiment 1;Orientation
15;119;131;59;12;1;2;1.52858776799985;Kondo et al. (2022);Experiment 1;Orientation
15;98;92;21;-6;1;2;1.163401873986;Kondo et al. (2022);Experiment 1;Orientation
15;60;60;38;0;1;2;1.46255821900559;Kondo et al. (2022);Experiment 1;Orientation
15;18;16;42;-2;1;2;2.13532326700806;Kondo et al. (2022);Experiment 1;Orientation
15;45;16;-27;-29;1;2;1.37688319099834;Kondo et al. (2022);Experiment 1;Orientation
15;127;139;-82;12;1;2;1.63290234100714;Kondo et al. (2022);Experiment 1;Orientation
15;115;120;12;5;1;2;1.85572686701198;Kondo et al. (2022);Experiment 1;Orientation
15;101;93;14;-8;1;2;3.53726908500539;Kondo et al. (2022);Experiment 1;Orientation
15;172;165;-71;-7;1;2;1.52931977200205;Kondo et al. (2022);Experiment 1;Orientation
15;14;5;-22;-9;1;2;1.25890938800876;Kondo et al. (2022);Experiment 1;Orientation
15;53;50;-39;-3;1;2;1.32304074699641;Kondo et al. (2022);Experiment 1;Orientation
15;102;89;-49;-13;1;2;1.44652892400336;Kondo et al. (2022);Experiment 1;Orientation
15;128;138;-26;10;1;2;0.690254930988885;Kondo et al. (2022);Experiment 1;Orientation
15;147;118;-19;-29;1;2;0.835800162996748;Kondo et al. (2022);Experiment 1;Orientation
15;118;92;29;-26;1;2;1.21061923100206;Kondo et al. (2022);Experiment 1;Orientation
15;177;167;-59;-10;1;2;1.12476138200145;Kondo et al. (2022);Experiment 1;Orientation
15;68;59;-71;-9;1;2;1.23275692600873;Kondo et al. (2022);Experiment 1;Orientation
15;175;168;73;-7;1;2;1.23065194499213;Kondo et al. (2022);Experiment 1;Orientation
15;75;53;-80;-22;1;2;1.27575837999757;Kondo et al. (2022);Experiment 1;Orientation
15;30;60;45;30;1;2;1.33057650600676;Kondo et al. (2022);Experiment 1;Orientation
15;135;145;75;10;1;2;0.908432623007684;Kondo et al. (2022);Experiment 1;Orientation
15;132;139;3;7;1;2;1.86626081100258;Kondo et al. (2022);Experiment 1;Orientation
15;118;125;14;7;1;2;2.04200313599722;Kondo et al. (2022);Experiment 1;Orientation
15;111;113;7;2;1;2;2.02232121799898;Kondo et al. (2022);Experiment 1;Orientation
15;48;67;63;19;1;2;0.925878597001429;Kondo et al. (2022);Experiment 1;Orientation
15;110;87;-62;-23;1;2;2.2906723269989;Kondo et al. (2022);Experiment 1;Orientation
15;91;91;19;0;1;2;1.06846993300132;Kondo et al. (2022);Experiment 1;Orientation
15;85;88;6;3;1;2;1.45861564599909;Kondo et al. (2022);Experiment 1;Orientation
15;90;89;-5;-1;1;2;0.930712906003464;Kondo et al. (2022);Experiment 1;Orientation
15;62;80;28;18;1;2;1.30881623900495;Kondo et al. (2022);Experiment 1;Orientation
15;58;51;4;-7;1;2;1.0103363669914;Kondo et al. (2022);Experiment 1;Orientation
15;22;32;36;10;1;2;1.25220229399565;Kondo et al. (2022);Experiment 1;Orientation
15;104;104;-82;0;1;2;1.02181647499674;Kondo et al. (2022);Experiment 1;Orientation
15;28;27;76;-1;1;2;1.27828674500051;Kondo et al. (2022);Experiment 1;Orientation
15;34;30;-6;-4;1;2;1.31453467300162;Kondo et al. (2022);Experiment 1;Orientation
15;27;28;7;1;1;2;1.27252569400298;Kondo et al. (2022);Experiment 1;Orientation
15;124;128;83;4;1;2;1.9259505020018;Kondo et al. (2022);Experiment 1;Orientation
15;161;170;-37;9;1;3;1.79821505800646;Kondo et al. (2022);Experiment 1;Orientation
15;0;6;-19;6;1;3;0.786443821998546;Kondo et al. (2022);Experiment 1;Orientation
15;59;55;-59;-4;1;3;1.67420199299522;Kondo et al. (2022);Experiment 1;Orientation
15;130;128;-71;-2;1;3;0.920207874005428;Kondo et al. (2022);Experiment 1;Orientation
15;132;133;-2;1;1;3;1.44373181299306;Kondo et al. (2022);Experiment 1;Orientation
15;73;45;59;-28;1;3;1.06428467998921;Kondo et al. (2022);Experiment 1;Orientation
15;81;54;-8;-27;1;3;0.896367719004047;Kondo et al. (2022);Experiment 1;Orientation
15;166;178;-85;12;1;3;1.20920705399476;Kondo et al. (2022);Experiment 1;Orientation
15;25;30;-39;5;1;3;1.07638652800233;Kondo et al. (2022);Experiment 1;Orientation
15;17;8;8;-9;1;3;3.23344077100046;Kondo et al. (2022);Experiment 1;Orientation
15;141;154;56;13;1;3;0.967988728996716;Kondo et al. (2022);Experiment 1;Orientation
15;36;30;-75;-6;1;3;1.24232291099906;Kondo et al. (2022);Experiment 1;Orientation
15;5;175;31;-10;1;3;1.0866963659937;Kondo et al. (2022);Experiment 1;Orientation
15;121;148;64;27;1;3;1.14579200200387;Kondo et al. (2022);Experiment 1;Orientation
15;51;53;70;2;1;3;1.07453825400444;Kondo et al. (2022);Experiment 1;Orientation
15;158;179;73;21;1;3;1.03211578099581;Kondo et al. (2022);Experiment 1;Orientation
15;44;11;-66;-33;1;3;1.24508370499825;Kondo et al. (2022);Experiment 1;Orientation
15;95;32;-51;-63;1;3;0.929962420006632;Kondo et al. (2022);Experiment 1;Orientation
15;124;119;-29;-5;1;3;1.85977380099939;Kondo et al. (2022);Experiment 1;Orientation
15;92;88;32;-4;1;3;1.20397932600463;Kondo et al. (2022);Experiment 1;Orientation
15;135;130;-43;-5;1;3;1.75970508700993;Kondo et al. (2022);Experiment 1;Orientation
15;154;142;-19;-12;1;3;1.01128525400418;Kondo et al. (2022);Experiment 1;Orientation
15;144;164;10;20;1;3;5.86977664100414;Kondo et al. (2022);Experiment 1;Orientation
15;57;36;87;-21;1;3;1.3722891859943;Kondo et al. (2022);Experiment 1;Orientation
15;136;136;-79;0;1;3;1.19731247398886;Kondo et al. (2022);Experiment 1;Orientation
15;9;3;-53;-6;1;3;1.6900195509952;Kondo et al. (2022);Experiment 1;Orientation
15;71;82;-62;11;1;3;1.38052092600265;Kondo et al. (2022);Experiment 1;Orientation
15;175;179;76;4;1;3;0.868264117001672;Kondo et al. (2022);Experiment 1;Orientation
15;87;81;88;-6;1;3;1.20179138898675;Kondo et al. (2022);Experiment 1;Orientation
