obs;theta;resp;delta;error;cond;block;rt;study;experiment;stimulus
18;166;152;40;-14;1;5;0.782103170000482;Kondo et al. (2022);Experiment 3;Orientation
18;167;171;-1;4;1;5;1.43866695003817;Kondo et al. (2022);Experiment 3;Orientation
18;164;168;3;4;1;5;0.602412617998198;Kondo et al. (2022);Experiment 3;Orientation
18;49;41;-65;-8;1;5;1.33451280900044;Kondo et al. (2022);Experiment 3;Orientation
18;56;47;-7;-9;1;5;1.04130623303354;Kondo et al. (2022);Experiment 3;Orientation
18;74;73;-18;-1;1;5;0.420072810025886;Kondo et al. (2022);Experiment 3;Orientation
18;173;162;81;-11;1;5;0.676575355988462;Kondo et al. (2022);Experiment 3;Orientation
18;61;68;-68;7;1;5;0.569344616029412;Kondo et al. (2022);Experiment 3;Orientation
18;172;165;69;-7;1;5;0.747643020004034;Kondo et al. (2022);Experiment 3;Orientation
18;174;166;-2;-8;1;5;1.18630241404753;Kondo et al. (2022);Experiment 3;Orientation
18;103;93;71;-10;1;5;0.946736357000191;Kondo et al. (2022);Experiment 3;Orientation
18;101;89;2;-12;1;6;0.850140226015355;Kondo et al. (2022);Experiment 3;Orientation
18;61;56;40;-5;1;6;0.947489971003961;Kondo et al. (2022);Experiment 3;Orientation
18;59;63;2;4;1;6;0.578485193022061;Kondo et al. (2022);Experiment 3;Orientation
18;11;173;48;-18;1;6;0.866292137012351;Kondo et al. (2022);Experiment 3;Orientation
18;73;76;-62;3;1;6;1.01077521999832;Kondo et al. (2022);Experiment 3;Orientation
18;47;41;26;-6;1;6;0.972535524982959;Kondo et al. (2022);Experiment 3;Orientation
18;92;93;-45;1;1;6;1.24551094899653;Kondo et al. (2022);Experiment 3;Orientation
18;69;56;23;-13;1;6;1.02627859497443;Kondo et al. (2022);Experiment 3;Orientation
18;63;76;6;13;1;6;1.6267903369735;Kondo et al. (2022);Experiment 3;Orientation
18;52;45;11;-7;1;6;1.0974677989725;Kondo et al. (2022);Experiment 3;Orientation
18;61;60;-9;-1;1;6;0.713953283964656;Kondo et al. (2022);Experiment 3;Orientation
18;90;89;-29;-1;1;6;1.22438072104705;Kondo et al. (2022);Experiment 3;Orientation
18;126;140;-36;14;1;6;1.76008247199934;Kondo et al. (2022);Experiment 3;Orientation
18;154;146;-28;-8;1;6;0.731800767011009;Kondo et al. (2022);Experiment 3;Orientation
18;146;151;8;5;1;6;0.926077272044495;Kondo et al. (2022);Experiment 3;Orientation
18;173;170;-27;-3;1;6;0.858113381022122;Kondo et al. (2022);Experiment 3;Orientation
18;85;73;88;-12;1;6;1.81074394396273;Kondo et al. (2022);Experiment 3;Orientation
18;24;24;61;0;1;6;0.756106226006523;Kondo et al. (2022);Experiment 3;Orientation
18;94;92;-70;-2;1;6;1.55222768400563;Kondo et al. (2022);Experiment 3;Orientation
18;118;134;-24;16;1;6;1.00560267997207;Kondo et al. (2022);Experiment 3;Orientation
18;16;23;-78;7;1;6;0.665584072994534;Kondo et al. (2022);Experiment 3;Orientation
18;19;29;-3;10;1;6;0.442334923951421;Kondo et al. (2022);Experiment 3;Orientation
18;19;35;0;16;1;6;1.11808647203725;Kondo et al. (2022);Experiment 3;Orientation
18;155;151;44;-4;1;6;0.953722067002673;Kondo et al. (2022);Experiment 3;Orientation
18;72;60;83;-12;1;6;1.07127026194939;Kondo et al. (2022);Experiment 3;Orientation
18;157;163;-85;6;1;6;0.51767434697831;Kondo et al. (2022);Experiment 3;Orientation
18;175;0;-18;5;1;6;0.809753376001026;Kondo et al. (2022);Experiment 3;Orientation
18;124;105;51;-19;1;6;0.563995115982834;Kondo et al. (2022);Experiment 3;Orientation
18;102;113;22;11;1;6;0.85563370998716;Kondo et al. (2022);Experiment 3;Orientation
18;108;23;-6;-85;1;6;0.665659068967216;Kondo et al. (2022);Experiment 3;Orientation
18;136;116;-28;-20;1;6;0.664884520985652;Kondo et al. (2022);Experiment 3;Orientation
18;140;129;-4;-11;1;6;0.521508598991204;Kondo et al. (2022);Experiment 3;Orientation
18;3;25;-43;22;1;6;1.34956603101455;Kondo et al. (2022);Experiment 3;Orientation
18;160;162;23;2;1;6;0.988105038995855;Kondo et al. (2022);Experiment 3;Orientation
18;71;70;89;-1;1;6;1.26641367701814;Kondo et al. (2022);Experiment 3;Orientation
18;20;24;51;4;1;6;0.713667264964897;Kondo et al. (2022);Experiment 3;Orientation
18;3;5;17;2;1;6;0.920876524003688;Kondo et al. (2022);Experiment 3;Orientation
18;149;154;34;5;1;6;0.699624056986067;Kondo et al. (2022);Experiment 3;Orientation
18;101;93;48;-8;1;6;0.875798433960881;Kondo et al. (2022);Experiment 3;Orientation
18;120;128;-19;8;1;6;0.655563496053219;Kondo et al. (2022);Experiment 3;Orientation
18;100;116;20;16;1;6;0.666405848984141;Kondo et al. (2022);Experiment 3;Orientation
18;92;89;8;-3;1;6;0.673893593018875;Kondo et al. (2022);Experiment 3;Orientation
18;166;162;-74;-4;1;6;0.807581964996643;Kondo et al. (2022);Experiment 3;Orientation
18;61;46;-75;-15;1;6;0.849374424025882;Kondo et al. (2022);Experiment 3;Orientation
18;142;141;-81;-1;1;6;1.12333324202336;Kondo et al. (2022);Experiment 3;Orientation
18;22;35;-60;13;1;6;0.711696657002904;Kondo et al. (2022);Experiment 3;Orientation
18;175;168;27;-7;1;6;0.620836899033748;Kondo et al. (2022);Experiment 3;Orientation
18;53;44;-58;-9;1;6;0.646052300988231;Kondo et al. (2022);Experiment 3;Orientation
18;173;158;60;-15;1;6;0.96910248300992;Kondo et al. (2022);Experiment 3;Orientation
18;33;27;-40;-6;1;6;1.55494658695534;Kondo et al. (2022);Experiment 3;Orientation
18;108;121;-75;13;1;7;0.966709206055384;Kondo et al. (2022);Experiment 3;Orientation
18;107;101;1;-6;1;7;0.77755131595768;Kondo et al. (2022);Experiment 3;Orientation
18;74;42;33;-32;1;7;1.2011820259504;Kondo et al. (2022);Experiment 3;Orientation
18;40;44;34;4;1;7;0.925565721991006;Kondo et al. (2022);Experiment 3;Orientation
18;151;154;69;3;1;7;1.3931028599618;Kondo et al. (2022);Experiment 3;Orientation
18;9;39;-38;30;1;7;0.807154693000484;Kondo et al. (2022);Experiment 3;Orientation
18;161;137;28;-24;1;7;1.81724738399498;Kondo et al. (2022);Experiment 3;Orientation
18;117;121;44;4;1;7;1.25792412500596;Kondo et al. (2022);Experiment 3;Orientation
18;73;61;44;-12;1;7;0.584938777028583;Kondo et al. (2022);Experiment 3;Orientation
18;86;53;-13;-33;1;7;0.800796345982235;Kondo et al. (2022);Experiment 3;Orientation
18;159;138;-73;-21;1;7;0.877787533972878;Kondo et al. (2022);Experiment 3;Orientation
18;101;84;58;-17;1;7;1.35350465402007;Kondo et al. (2022);Experiment 3;Orientation
18;124;124;-23;0;1;7;0.758805192948785;Kondo et al. (2022);Experiment 3;Orientation
18;179;7;-55;8;1;7;0.635587716998998;Kondo et al. (2022);Experiment 3;Orientation
18;28;30;-29;2;1;7;0.784560660016723;Kondo et al. (2022);Experiment 3;Orientation
18;159;140;49;-19;1;7;0.681107755983248;Kondo et al. (2022);Experiment 3;Orientation
18;112;123;47;11;1;7;0.636796925973613;Kondo et al. (2022);Experiment 3;Orientation
18;55;40;57;-15;1;7;1.96200137998676;Kondo et al. (2022);Experiment 3;Orientation
18;26;27;29;1;1;7;0.661059904959984;Kondo et al. (2022);Experiment 3;Orientation
18;144;142;62;-2;1;7;0.668313074973412;Kondo et al. (2022);Experiment 3;Orientation
18;73;48;71;-25;1;7;0.875026053050533;Kondo et al. (2022);Experiment 3;Orientation
18;21;12;52;-9;1;7;1.17621305497596;Kondo et al. (2022);Experiment 3;Orientation
18;114;108;87;-6;1;7;1.23261645302409;Kondo et al. (2022);Experiment 3;Orientation
18;74;55;40;-19;1;7;1.02265609102324;Kondo et al. (2022);Experiment 3;Orientation
18;174;6;80;12;1;7;1.39908078900771;Kondo et al. (2022);Experiment 3;Orientation
18;143;128;31;-15;1;7;0.970543603994884;Kondo et al. (2022);Experiment 3;Orientation
18;53;51;90;-2;1;7;1.83718791301362;Kondo et al. (2022);Experiment 3;Orientation
18;106;116;-53;10;1;7;0.920997125969734;Kondo et al. (2022);Experiment 3;Orientation
18;48;33;58;-15;1;7;1.22060829994734;Kondo et al. (2022);Experiment 3;Orientation
18;81;62;-33;-19;1;7;1.3961452160147;Kondo et al. (2022);Experiment 3;Orientation
18;13;5;68;-8;1;7;1.28146468498744;Kondo et al. (2022);Experiment 3;Orientation
18;36;22;-23;-14;1;7;1.1655400969903;Kondo et al. (2022);Experiment 3;Orientation
18;69;45;-33;-24;1;7;0.881438499025535;Kondo et al. (2022);Experiment 3;Orientation
18;123;148;-54;25;1;7;0.788992273970507;Kondo et al. (2022);Experiment 3;Orientation
18;35;39;88;4;1;7;1.05880416900618;Kondo et al. (2022);Experiment 3;Orientation
18;85;82;-50;-3;1;7;0.954248168040067;Kondo et al. (2022);Experiment 3;Orientation
18;145;147;-60;2;1;7;0.849098509992473;Kondo et al. (2022);Experiment 3;Orientation
18;61;45;84;-16;1;7;1.1948455790407;Kondo et al. (2022);Experiment 3;Orientation
18;125;120;-64;-5;1;7;0.544790939951781;Kondo et al. (2022);Experiment 3;Orientation
18;88;80;37;-8;1;7;1.25658734701574;Kondo et al. (2022);Experiment 3;Orientation
18;154;143;-66;-11;1;7;0.71356103598373;Kondo et al. (2022);Experiment 3;Orientation
18;159;137;-5;-22;1;7;0.495194651011843;Kondo et al. (2022);Experiment 3;Orientation
18;62;61;-83;-1;1;7;0.808182204025798;Kondo et al. (2022);Experiment 3;Orientation
18;135;133;-73;-2;1;7;1.56223032699199;Kondo et al. (2022);Experiment 3;Orientation
18;59;48;76;-11;1;7;0.92660732101649;Kondo et al. (2022);Experiment 3;Orientation
18;20;42;39;22;1;7;0.808658901019953;Kondo et al. (2022);Experiment 3;Orientation
18;38;31;-18;-7;1;7;0.634391684958246;Kondo et al. (2022);Experiment 3;Orientation
18;149;144;69;-5;1;7;1.38497918995563;Kondo et al. (2022);Experiment 3;Orientation
18;127;120;22;-7;1;7;0.681167607021052;Kondo et al. (2022);Experiment 3;Orientation
18;36;21;-89;-15;1;7;1.29334955400554;Kondo et al. (2022);Experiment 3;Orientation
18;101;97;-65;-4;1;8;1.26273709500674;Kondo et al. (2022);Experiment 3;Orientation
18;66;52;35;-14;1;8;0.621599548961967;Kondo et al. (2022);Experiment 3;Orientation
18;164;175;82;11;1;8;0.5349496040144;Kondo et al. (2022);Experiment 3;Orientation
18;28;43;-44;15;1;8;0.576176470029168;Kondo et al. (2022);Experiment 3;Orientation
18;144;140;64;-4;1;8;0.978746806038544;Kondo et al. (2022);Experiment 3;Orientation
18;26;36;-62;10;1;8;1.42620302899741;Kondo et al. (2022);Experiment 3;Orientation
18;130;133;76;3;1;8;1.25061410700437;Kondo et al. (2022);Experiment 3;Orientation
18;168;155;-38;-13;1;8;1.13978019397473;Kondo et al. (2022);Experiment 3;Orientation
18;157;150;11;-7;1;8;0.716513379011303;Kondo et al. (2022);Experiment 3;Orientation
18;43;30;-66;-13;1;8;1.0585084540071;Kondo et al. (2022);Experiment 3;Orientation
18;40;43;3;3;1;8;0.898717766045593;Kondo et al. (2022);Experiment 3;Orientation
18;31;35;9;4;1;8;0.889805241022259;Kondo et al. (2022);Experiment 3;Orientation
18;36;50;-5;14;1;8;1.83664833102375;Kondo et al. (2022);Experiment 3;Orientation
18;16;40;20;24;1;8;1.59457025903976;Kondo et al. (2022);Experiment 3;Orientation
18;163;149;33;-14;1;8;2.00850607798202;Kondo et al. (2022);Experiment 3;Orientation
18;9;4;-26;-5;1;8;0.770984306000173;Kondo et al. (2022);Experiment 3;Orientation
18;4;0;5;-4;1;8;1.13959681004053;Kondo et al. (2022);Experiment 3;Orientation
18;14;7;-10;-7;1;8;0.405072194989771;Kondo et al. (2022);Experiment 3;Orientation
18;60;60;-46;0;1;8;0.823622187017463;Kondo et al. (2022);Experiment 3;Orientation
18;154;156;86;2;1;8;0.527877396030817;Kondo et al. (2022);Experiment 3;Orientation
18;173;142;-19;-31;1;8;0.602652260044124;Kondo et al. (2022);Experiment 3;Orientation
18;70;43;-77;-27;1;8;0.934563971997704;Kondo et al. (2022);Experiment 3;Orientation
18;25;45;45;20;1;8;0.704441451001912;Kondo et al. (2022);Experiment 3;Orientation
18;155;134;50;-21;1;8;1.50401001697173;Kondo et al. (2022);Experiment 3;Orientation
18;33;29;-58;-4;1;8;0.736128507996909;Kondo et al. (2022);Experiment 3;Orientation
18;41;59;-8;18;1;8;0.425638196000364;Kondo et al. (2022);Experiment 3;Orientation
18;78;40;-37;-38;1;8;1.56184634799138;Kondo et al. (2022);Experiment 3;Orientation
18;55;35;23;-20;1;8;0.749188064946793;Kondo et al. (2022);Experiment 3;Orientation
18;152;121;83;-31;1;8;1.74817697197432;Kondo et al. (2022);Experiment 3;Orientation
18;137;144;15;7;1;8;1.28985960700084;Kondo et al. (2022);Experiment 3;Orientation
18;164;150;-27;-14;1;8;0.699508572986815;Kondo et al. (2022);Experiment 3;Orientation
18;48;37;-64;-11;1;8;0.98738129704725;Kondo et al. (2022);Experiment 3;Orientation
18;178;0;50;2;1;8;0.74623565498041;Kondo et al. (2022);Experiment 3;Orientation
18;26;22;-28;-4;1;8;1.88930126995547;Kondo et al. (2022);Experiment 3;Orientation
18;4;10;22;6;1;8;0.811877223022748;Kondo et al. (2022);Experiment 3;Orientation
18;57;64;-53;7;1;8;0.630583695019595;Kondo et al. (2022);Experiment 3;Orientation
18;48;55;9;7;1;8;1.66733306198148;Kondo et al. (2022);Experiment 3;Orientation
18;158;137;70;-21;1;8;1.2179583570105;Kondo et al. (2022);Experiment 3;Orientation
18;119;121;39;2;1;8;1.09856785897864;Kondo et al. (2022);Experiment 3;Orientation
18;4;16;-65;12;1;8;1.17797042801976;Kondo et al. (2022);Experiment 3;Orientation
18;36;54;-32;18;1;8;2.06513767596334;Kondo et al. (2022);Experiment 3;Orientation
18;43;51;-7;8;1;8;1.04122825496597;Kondo et al. (2022);Experiment 3;Orientation
18;14;25;29;11;1;8;2.1824841540074;Kondo et al. (2022);Experiment 3;Orientation
18;117;124;77;7;1;8;1.01310744904913;Kondo et al. (2022);Experiment 3;Orientation
18;75;72;42;-3;1;8;1.03120249597123;Kondo et al. (2022);Experiment 3;Orientation
18;134;142;-59;8;1;8;0.78252446098486;Kondo et al. (2022);Experiment 3;Orientation
18;113;110;21;-3;1;8;0.805197726993356;Kondo et al. (2022);Experiment 3;Orientation
18;103;121;10;18;1;8;3.03304251999361;Kondo et al. (2022);Experiment 3;Orientation
18;111;32;-8;-79;1;8;0.583970082981978;Kondo et al. (2022);Experiment 3;Orientation
18;71;63;40;-8;1;8;1.77511858701473;Kondo et al. (2022);Experiment 3;Orientation
18;129;127;-58;-2;1;9;0.773707680986263;Kondo et al. (2022);Experiment 3;Orientation
18;20;13;-71;-7;1;9;1.34150377596961;Kondo et al. (2022);Experiment 3;Orientation
18;95;104;-75;9;1;9;1.25118185795145;Kondo et al. (2022);Experiment 3;Orientation
18;158;2;-63;24;1;9;0.778446862008423;Kondo et al. (2022);Experiment 3;Orientation
18;117;116;41;-1;1;9;0.665146656974684;Kondo et al. (2022);Experiment 3;Orientation
18;61;57;56;-4;1;9;0.914125356997829;Kondo et al. (2022);Experiment 3;Orientation
18;120;117;-59;-3;1;9;1.61495816800743;Kondo et al. (2022);Experiment 3;Orientation
18;50;44;70;-6;1;9;0.658293436979875;Kondo et al. (2022);Experiment 3;Orientation
18;132;150;-82;18;1;9;0.881978576013353;Kondo et al. (2022);Experiment 3;Orientation
18;121;145;11;24;1;9;0.717182104999665;Kondo et al. (2022);Experiment 3;Orientation
18;175;176;-54;1;1;9;0.697836808976717;Kondo et al. (2022);Experiment 3;Orientation
18;148;136;27;-12;1;9;1.0661070169881;Kondo et al. (2022);Experiment 3;Orientation
18;83;77;65;-6;1;9;1.05021403101273;Kondo et al. (2022);Experiment 3;Orientation
18;144;170;-61;26;1;9;1.01098617794923;Kondo et al. (2022);Experiment 3;Orientation
18;177;174;-33;-3;1;9;0.613975098007359;Kondo et al. (2022);Experiment 3;Orientation
18;82;84;-85;2;1;9;1.75198073103093;Kondo et al. (2022);Experiment 3;Orientation
18;10;27;72;17;1;9;1.67790933797369;Kondo et al. (2022);Experiment 3;Orientation
18;131;138;59;7;1;9;1.00866090599447;Kondo et al. (2022);Experiment 3;Orientation
18;102;116;29;14;1;9;1.49115267000161;Kondo et al. (2022);Experiment 3;Orientation
18;88;80;14;-8;1;9;1.30156621197239;Kondo et al. (2022);Experiment 3;Orientation
18;61;71;27;10;1;9;1.55012650601566;Kondo et al. (2022);Experiment 3;Orientation
18;85;73;-24;-12;1;9;1.70744401699631;Kondo et al. (2022);Experiment 3;Orientation
18;95;87;-10;-8;1;9;0.873611082031857;Kondo et al. (2022);Experiment 3;Orientation
18;97;79;-2;-18;1;9;1.72778641700279;Kondo et al. (2022);Experiment 3;Orientation
18;54;33;43;-21;1;9;1.72146029100986;Kondo et al. (2022);Experiment 3;Orientation
18;107;133;-53;26;1;9;1.04472473502392;Kondo et al. (2022);Experiment 3;Orientation
18;131;158;-24;27;1;9;0.442042180045974;Kondo et al. (2022);Experiment 3;Orientation
18;141;142;-10;1;1;9;1.51714297698345;Kondo et al. (2022);Experiment 3;Orientation
18;121;116;20;-5;1;9;0.625170726969372;Kondo et al. (2022);Experiment 3;Orientation
18;27;29;-86;2;1;9;1.11318834597478;Kondo et al. (2022);Experiment 3;Orientation
18;36;31;-9;-5;1;9;1.39870756102027;Kondo et al. (2022);Experiment 3;Orientation
18;143;143;73;0;1;9;0.756092136027291;Kondo et al. (2022);Experiment 3;Orientation
18;93;85;50;-8;1;9;0.593210550025105;Kondo et al. (2022);Experiment 3;Orientation
18;69;58;24;-11;1;9;0.607618996989913;Kondo et al. (2022);Experiment 3;Orientation
18;33;38;36;5;1;9;0.816435632004868;Kondo et al. (2022);Experiment 3;Orientation
18;133;130;80;-3;1;9;1.14657030097442;Kondo et al. (2022);Experiment 3;Orientation
18;67;57;66;-10;1;9;1.27392088097986;Kondo et al. (2022);Experiment 3;Orientation
18;162;174;85;12;1;9;2.28686596098123;Kondo et al. (2022);Experiment 3;Orientation
18;69;63;-87;-6;1;9;0.689192372024991;Kondo et al. (2022);Experiment 3;Orientation
18;67;91;2;24;1;9;0.86130177899031;Kondo et al. (2022);Experiment 3;Orientation
18;54;62;13;8;1;9;1.06655568402493;Kondo et al. (2022);Experiment 3;Orientation
18;78;60;-24;-18;1;9;1.06425681902329;Kondo et al. (2022);Experiment 3;Orientation
18;91;82;-13;-9;1;9;0.625380863959435;Kondo et al. (2022);Experiment 3;Orientation
18;93;90;-2;-3;1;9;0.632570057990961;Kondo et al. (2022);Experiment 3;Orientation
18;88;90;5;2;1;9;1.0313715430093;Kondo et al. (2022);Experiment 3;Orientation
18;6;28;82;22;1;9;0.901273898023646;Kondo et al. (2022);Experiment 3;Orientation
18;142;150;44;8;1;9;1.38907946302788;Kondo et al. (2022);Experiment 3;Orientation
18;40;41;-78;1;1;9;0.610570935998112;Kondo et al. (2022);Experiment 3;Orientation
18;103;122;-63;19;1;9;0.932987521984614;Kondo et al. (2022);Experiment 3;Orientation
18;67;58;36;-9;1;9;0.646354725002311;Kondo et al. (2022);Experiment 3;Orientation
18;14;27;53;13;1;10;0.511681312986184;Kondo et al. (2022);Experiment 3;Orientation
18;172;158;22;-14;1;10;0.878520559985191;Kondo et al. (2022);Experiment 3;Orientation
18;62;55;-70;-7;1;10;1.63430948602036;Kondo et al. (2022);Experiment 3;Orientation
18;17;23;45;6;1;10;0.936722761020064;Kondo et al. (2022);Experiment 3;Orientation
18;151;154;46;3;1;10;1.06480675400235;Kondo et al. (2022);Experiment 3;Orientation
18;128;147;23;19;1;10;1.04065211303532;Kondo et al. (2022);Experiment 3;Orientation
18;95;96;33;1;1;10;1.78882717702072;Kondo et al. (2022);Experiment 3;Orientation
18;171;7;-76;16;1;10;1.33075255696895;Kondo et al. (2022);Experiment 3;Orientation
18;9;22;-18;13;1;10;1.11696916498477;Kondo et al. (2022);Experiment 3;Orientation
18;112;111;77;-1;1;10;1.05662613100139;Kondo et al. (2022);Experiment 3;Orientation
18;84;84;28;0;1;10;1.13770677096909;Kondo et al. (2022);Experiment 3;Orientation
18;102;115;-18;13;1;10;0.68980129197007;Kondo et al. (2022);Experiment 3;Orientation
18;53;46;49;-7;1;10;1.06131003599148;Kondo et al. (2022);Experiment 3;Orientation
18;129;131;-76;2;1;10;0.621030982001685;Kondo et al. (2022);Experiment 3;Orientation
18;118;125;11;7;1;10;0.845278737950139;Kondo et al. (2022);Experiment 3;Orientation
18;62;62;56;0;1;10;0.768055196967907;Kondo et al. (2022);Experiment 3;Orientation
18;179;6;63;7;1;10;0.529700967017561;Kondo et al. (2022);Experiment 3;Orientation
18;102;133;77;31;1;10;0.525122954975814;Kondo et al. (2022);Experiment 3;Orientation
18;29;47;73;18;1;10;1.61649834399577;Kondo et al. (2022);Experiment 3;Orientation
18;78;83;-49;5;1;10;0.498819781991187;Kondo et al. (2022);Experiment 3;Orientation
18;105;121;-27;16;1;10;0.825869889988098;Kondo et al. (2022);Experiment 3;Orientation
18;173;9;-68;16;1;10;0.571344983996823;Kondo et al. (2022);Experiment 3;Orientation
18;137;128;36;-9;1;10;0.7484917989932;Kondo et al. (2022);Experiment 3;Orientation
18;128;126;9;-2;1;10;1.07474962301785;Kondo et al. (2022);Experiment 3;Orientation
18;114;113;14;-1;1;10;0.720840024005156;Kondo et al. (2022);Experiment 3;Orientation
18;146;154;-32;8;1;10;1.30006353300996;Kondo et al. (2022);Experiment 3;Orientation
18;43;56;-77;13;1;10;0.700379175017588;Kondo et al. (2022);Experiment 3;Orientation
18;22;28;21;6;1;10;1.3714279489941;Kondo et al. (2022);Experiment 3;Orientation
18;1;170;21;-11;1;10;0.510115618002601;Kondo et al. (2022);Experiment 3;Orientation
18;15;16;-14;1;1;10;1.2531689159805;Kondo et al. (2022);Experiment 3;Orientation
18;152;160;43;8;1;10;2.589402040001;Kondo et al. (2022);Experiment 3;Orientation
18;85;84;67;-1;1;10;1.94804494298296;Kondo et al. (2022);Experiment 3;Orientation
18;103;85;-18;-18;1;10;0.898484013974667;Kondo et al. (2022);Experiment 3;Orientation
18;37;56;66;19;1;10;0.858162223012187;Kondo et al. (2022);Experiment 3;Orientation
18;90;89;-53;-1;1;10;0.730005478020757;Kondo et al. (2022);Experiment 3;Orientation
18;37;42;53;5;1;10;1.68380610202439;Kondo et al. (2022);Experiment 3;Orientation
18;51;50;-14;-1;1;10;2.80079534702236;Kondo et al. (2022);Experiment 3;Orientation
18;1;16;50;15;1;10;2.22789347701473;Kondo et al. (2022);Experiment 3;Orientation
18;22;30;-21;8;1;10;10.7221204760135;Kondo et al. (2022);Experiment 3;Orientation
18;127;128;75;1;1;10;1.54994360101409;Kondo et al. (2022);Experiment 3;Orientation
18;152;163;-25;11;1;10;4.19617648603162;Kondo et al. (2022);Experiment 3;Orientation
18;83;78;69;-5;1;10;1.03315469902009;Kondo et al. (2022);Experiment 3;Orientation
18;159;141;-76;-18;1;10;3.89527584001189;Kondo et al. (2022);Experiment 3;Orientation
18;156;148;3;-8;1;10;0.601872127968818;Kondo et al. (2022);Experiment 3;Orientation
18;18;36;-42;18;1;10;1.02202051802306;Kondo et al. (2022);Experiment 3;Orientation
18;107;104;-89;-3;1;10;0.989609509997535;Kondo et al. (2022);Experiment 3;Orientation
18;103;123;4;20;1;10;0.668386592005845;Kondo et al. (2022);Experiment 3;Orientation
18;65;43;38;-22;1;10;0.992908064043149;Kondo et al. (2022);Experiment 3;Orientation
18;81;99;-16;18;1;10;0.551312746014446;Kondo et al. (2022);Experiment 3;Orientation
18;137;151;-56;14;1;10;0.709852177009452;Kondo et al. (2022);Experiment 3;Orientation
19;27;26;NaN;-1;1;1;1.53205009101657;Kondo et al. (2022);Experiment 3;Orientation
19;38;34;-11;-4;1;1;1.50092616502661;Kondo et al. (2022);Experiment 3;Orientation
19;29;15;9;-14;1;1;0.701684215047862;Kondo et al. (2022);Experiment 3;Orientation
19;22;23;7;1;1;1;0.645049351034686;Kondo et al. (2022);Experiment 3;Orientation
19;70;50;-48;-20;1;1;0.841739944997244;Kondo et al. (2022);Experiment 3;Orientation
19;42;34;28;-8;1;1;0.950741545995697;Kondo et al. (2022);Experiment 3;Orientation
19;92;101;-50;9;1;1;0.867250473995227;Kondo et al. (2022);Experiment 3;Orientation
19;106;129;-14;23;1;1;1.84168894100003;Kondo et al. (2022);Experiment 3;Orientation
19;159;126;-53;-33;1;1;2.9252412590431;Kondo et al. (2022);Experiment 3;Orientation
19;98;124;61;26;1;1;1.84253992099548;Kondo et al. (2022);Experiment 3;Orientation
19;38;40;60;2;1;1;1.56583521800349;Kondo et al. (2022);Experiment 3;Orientation
19;128;138;-90;10;1;1;1.11359443399124;Kondo et al. (2022);Experiment 3;Orientation
19;105;120;23;15;1;1;1.27049000497209;Kondo et al. (2022);Experiment 3;Orientation
19;27;22;78;-5;1;1;0.789419281005394;Kondo et al. (2022);Experiment 3;Orientation
19;95;80;-68;-15;1;1;0.940141472965479;Kondo et al. (2022);Experiment 3;Orientation
19;97;95;-2;-2;1;1;1.33966317604063;Kondo et al. (2022);Experiment 3;Orientation
19;44;44;53;0;1;1;1.69121564697707;Kondo et al. (2022);Experiment 3;Orientation
19;117;116;-73;-1;1;1;1.19747747201473;Kondo et al. (2022);Experiment 3;Orientation
19;110;109;7;-1;1;1;1.57764581101947;Kondo et al. (2022);Experiment 3;Orientation
19;16;13;-86;-3;1;1;2.00946520501748;Kondo et al. (2022);Experiment 3;Orientation
19;76;62;-60;-14;1;1;0.995166854991112;Kondo et al. (2022);Experiment 3;Orientation
19;31;12;45;-19;1;1;1.23352861101739;Kondo et al. (2022);Experiment 3;Orientation
19;8;175;23;-13;1;1;1.13570285699097;Kondo et al. (2022);Experiment 3;Orientation
19;137;131;51;-6;1;1;0.816878190031275;Kondo et al. (2022);Experiment 3;Orientation
19;108;112;29;4;1;1;0.680915921984706;Kondo et al. (2022);Experiment 3;Orientation
19;11;16;-83;5;1;1;1.03743703500368;Kondo et al. (2022);Experiment 3;Orientation
19;168;153;23;-15;1;1;1.47274552000454;Kondo et al. (2022);Experiment 3;Orientation
19;77;47;-89;-30;1;1;2.59951265598647;Kondo et al. (2022);Experiment 3;Orientation
19;113;113;-36;0;1;1;0.98014715895988;Kondo et al. (2022);Experiment 3;Orientation
19;161;141;-48;-20;1;1;2.0195218170411;Kondo et al. (2022);Experiment 3;Orientation
19;9;24;-28;15;1;1;1.39546453603543;Kondo et al. (2022);Experiment 3;Orientation
19;158;149;31;-9;1;1;1.31284139299532;Kondo et al. (2022);Experiment 3;Orientation
19;4;171;-26;-13;1;1;1.08680860802997;Kondo et al. (2022);Experiment 3;Orientation
19;26;22;-22;-4;1;1;1.20058174303267;Kondo et al. (2022);Experiment 3;Orientation
19;59;63;-33;4;1;1;0.844826738000847;Kondo et al. (2022);Experiment 3;Orientation
19;46;31;13;-15;1;1;1.30534742801683;Kondo et al. (2022);Experiment 3;Orientation
19;108;103;-62;-5;1;1;1.79253545799293;Kondo et al. (2022);Experiment 3;Orientation
19;124;114;-16;-10;1;1;1.92630226101028;Kondo et al. (2022);Experiment 3;Orientation
19;176;163;-52;-13;1;1;2.16316132299835;Kondo et al. (2022);Experiment 3;Orientation
19;94;89;82;-5;1;1;1.47048029000871;Kondo et al. (2022);Experiment 3;Orientation
19;12;13;82;1;1;1;1.1242650069762;Kondo et al. (2022);Experiment 3;Orientation
19;4;0;8;-4;1;1;0.904551954998169;Kondo et al. (2022);Experiment 3;Orientation
