obs;theta;resp;error;rt;block;delta;trial;study;experiment;stimulus
19;147;116;-31;2.09594459999062;4;-56;75;Houborg et al. (2023);Experiment 2;Orientation
19;175;126;-49;2.32922829999006;4;-28;76;Houborg et al. (2023);Experiment 2;Orientation
19;70;67;-3;2.49587109999266;4;-75;77;Houborg et al. (2023);Experiment 2;Orientation
19;57;50;-7;1.695372400005;4;13;78;Houborg et al. (2023);Experiment 2;Orientation
19;9;21;12;1.8957056000072;4;48;79;Houborg et al. (2023);Experiment 2;Orientation
19;138;138;0;4.64789680000104;4;51;80;Houborg et al. (2023);Experiment 2;Orientation
19;50;45;-5;1.82872289999796;5;88;81;Houborg et al. (2023);Experiment 2;Orientation
19;125;133;8;1.9291108000034;5;-75;82;Houborg et al. (2023);Experiment 2;Orientation
19;105;105;0;1.32863400000497;5;20;83;Houborg et al. (2023);Experiment 2;Orientation
19;85;79;-6;4.0305948999885;5;20;84;Houborg et al. (2023);Experiment 2;Orientation
19;19;29;10;2.6964910000097;5;66;85;Houborg et al. (2023);Experiment 2;Orientation
19;107;110;3;1.61214019999898;5;-88;86;Houborg et al. (2023);Experiment 2;Orientation
19;147;137;-10;3.34676050000417;5;-40;87;Houborg et al. (2023);Experiment 2;Orientation
19;109;115;6;3.14672670001164;5;38;88;Houborg et al. (2023);Experiment 2;Orientation
19;26;42;16;2.81307930000185;5;83;89;Houborg et al. (2023);Experiment 2;Orientation
19;84;71;-13;2.64637210000365;5;-58;90;Houborg et al. (2023);Experiment 2;Orientation
19;96;95;-1;2.779534900008;5;-12;91;Houborg et al. (2023);Experiment 2;Orientation
19;34;40;6;5.56529549999686;5;62;92;Houborg et al. (2023);Experiment 2;Orientation
19;109;122;13;4.51435329999367;5;-75;93;Houborg et al. (2023);Experiment 2;Orientation
19;58;66;8;3.89720059999672;5;51;94;Houborg et al. (2023);Experiment 2;Orientation
19;174;160;-14;2.67954610000015;5;64;95;Houborg et al. (2023);Experiment 2;Orientation
19;127;134;7;3.89701320001041;5;47;96;Houborg et al. (2023);Experiment 2;Orientation
19;47;49;2;1.44526760000736;5;80;97;Houborg et al. (2023);Experiment 2;Orientation
19;99;105;6;2.37936730000365;5;-52;98;Houborg et al. (2023);Experiment 2;Orientation
19;20;19;-1;7.85060370000429;5;79;99;Houborg et al. (2023);Experiment 2;Orientation
19;180;4;4;2.54616330000863;5;20;100;Houborg et al. (2023);Experiment 2;Orientation
19;1;171;-10;2.04568270000163;6;-1;101;Houborg et al. (2023);Experiment 2;Orientation
19;149;149;0;2.16237110001384;6;32;102;Houborg et al. (2023);Experiment 2;Orientation
19;106;120;14;4.39763359999051;6;43;103;Houborg et al. (2023);Experiment 2;Orientation
19;165;154;-11;3.49665450000612;6;-59;104;Houborg et al. (2023);Experiment 2;Orientation
19;17;22;5;1.62871330000053;6;-32;105;Houborg et al. (2023);Experiment 2;Orientation
19;14;22;8;2.9797763999959;6;3;106;Houborg et al. (2023);Experiment 2;Orientation
19;134;142;8;2.72967159999826;6;60;107;Houborg et al. (2023);Experiment 2;Orientation
19;123;129;6;1.92896479999763;6;11;108;Houborg et al. (2023);Experiment 2;Orientation
19;175;9;14;5.51528110000072;6;-52;109;Houborg et al. (2023);Experiment 2;Orientation
19;86;86;0;2.17918599999393;6;89;110;Houborg et al. (2023);Experiment 2;Orientation
19;38;48;10;2.16260179999517;6;48;111;Houborg et al. (2023);Experiment 2;Orientation
19;9;26;17;2.31262179999612;6;29;112;Houborg et al. (2023);Experiment 2;Orientation
19;72;71;-1;2.21263730000646;6;-63;113;Houborg et al. (2023);Experiment 2;Orientation
19;93;95;2;2.44607930000348;6;-21;114;Houborg et al. (2023);Experiment 2;Orientation
19;12;29;17;1.81223670000327;6;81;115;Houborg et al. (2023);Experiment 2;Orientation
19;74;64;-10;2.42957720000413;6;-62;116;Houborg et al. (2023);Experiment 2;Orientation
19;83;77;-6;1.8122885000048;6;-9;117;Houborg et al. (2023);Experiment 2;Orientation
19;14;33;19;1.42856520001078;6;69;118;Houborg et al. (2023);Experiment 2;Orientation
19;167;156;-11;2.49612280000292;6;27;119;Houborg et al. (2023);Experiment 2;Orientation
19;145;142;-3;1.49531399999978;6;22;120;Houborg et al. (2023);Experiment 2;Orientation
19;86;91;5;2.51277799998934;7;59;121;Houborg et al. (2023);Experiment 2;Orientation
19;154;138;-16;3.43030120000185;7;-68;122;Houborg et al. (2023);Experiment 2;Orientation
19;6;14;8;2.27922579999722;7;-32;123;Houborg et al. (2023);Experiment 2;Orientation
19;52;40;-12;1.86224049999146;7;-46;124;Houborg et al. (2023);Experiment 2;Orientation
19;4;15;11;2.51281839999137;7;48;125;Houborg et al. (2023);Experiment 2;Orientation
19;135;139;4;1.94556069999817;7;49;126;Houborg et al. (2023);Experiment 2;Orientation
19;113;114;1;2.14588080000249;7;22;127;Houborg et al. (2023);Experiment 2;Orientation
19;84;77;-7;1.54532839999592;7;29;128;Houborg et al. (2023);Experiment 2;Orientation
19;105;104;-1;2.61290769999323;7;-21;129;Houborg et al. (2023);Experiment 2;Orientation
19;104;110;6;2.51279619999696;7;1;130;Houborg et al. (2023);Experiment 2;Orientation
19;168;149;-19;2.6961381000001;7;-64;131;Houborg et al. (2023);Experiment 2;Orientation
19;126;129;3;2.49612409999827;7;42;132;Houborg et al. (2023);Experiment 2;Orientation
19;43;42;-1;8.03429730000789;7;83;133;Houborg et al. (2023);Experiment 2;Orientation
19;32;44;12;2.1124359999958;7;11;134;Houborg et al. (2023);Experiment 2;Orientation
19;86;66;-20;3.18001490000461;7;-54;135;Houborg et al. (2023);Experiment 2;Orientation
19;12;21;9;1.99569180000981;7;74;136;Houborg et al. (2023);Experiment 2;Orientation
19;123;118;-5;2.44616130000213;7;69;137;Houborg et al. (2023);Experiment 2;Orientation
19;5;13;8;3.07984289999877;7;-62;138;Houborg et al. (2023);Experiment 2;Orientation
19;45;32;-13;2.31243409999297;7;-40;139;Houborg et al. (2023);Experiment 2;Orientation
19;106;114;8;2.22928010000032;7;-61;140;Houborg et al. (2023);Experiment 2;Orientation
19;94;91;-3;1.97908079999615;8;12;141;Houborg et al. (2023);Experiment 2;Orientation
19;8;18;10;1.67880920000607;8;86;142;Houborg et al. (2023);Experiment 2;Orientation
19;122;127;5;5.24840229999973;8;66;143;Houborg et al. (2023);Experiment 2;Orientation
19;26;31;5;3.78047800000058;8;-84;144;Houborg et al. (2023);Experiment 2;Orientation
19;48;52;4;1.21181459999934;8;-22;145;Houborg et al. (2023);Experiment 2;Orientation
19;57;58;1;1.97902590000012;8;-9;146;Houborg et al. (2023);Experiment 2;Orientation
19;145;148;3;7.31672030000482;8;-88;147;Houborg et al. (2023);Experiment 2;Orientation
19;149;133;-16;2.29546950000804;8;-4;148;Houborg et al. (2023);Experiment 2;Orientation
19;38;35;-3;3.11334390001139;8;-69;149;Houborg et al. (2023);Experiment 2;Orientation
19;1;1;0;3.71369560000312;8;37;150;Houborg et al. (2023);Experiment 2;Orientation
19;47;39;-8;1.86226130000432;8;-46;151;Houborg et al. (2023);Experiment 2;Orientation
19;23;41;18;2.26261230000819;8;24;152;Houborg et al. (2023);Experiment 2;Orientation
19;42;43;1;1.64556039999297;8;-19;153;Houborg et al. (2023);Experiment 2;Orientation
19;115;120;5;2.44595909999043;8;-73;154;Houborg et al. (2023);Experiment 2;Orientation
19;177;160;-17;4.99830880000081;8;-62;155;Houborg et al. (2023);Experiment 2;Orientation
19;1;5;4;2.07912949999445;8;-4;156;Houborg et al. (2023);Experiment 2;Orientation
19;86;84;-2;2.1627060000028;8;-85;157;Houborg et al. (2023);Experiment 2;Orientation
19;3;15;12;4.83130209999217;8;83;158;Houborg et al. (2023);Experiment 2;Orientation
19;11;15;4;2.72974280000199;8;-8;159;Houborg et al. (2023);Experiment 2;Orientation
19;93;74;-19;2.3291806000052;8;-82;160;Houborg et al. (2023);Experiment 2;Orientation
19;83;59;-24;1.67877549999685;9;10;161;Houborg et al. (2023);Experiment 2;Orientation
19;38;42;4;1.51182099999278;9;45;162;Houborg et al. (2023);Experiment 2;Orientation
19;63;54;-9;3.09660949998943;9;-25;163;Houborg et al. (2023);Experiment 2;Orientation
19;68;57;-11;1.99572150000313;9;-5;164;Houborg et al. (2023);Experiment 2;Orientation
19;155;148;-7;3.42999430000782;9;-87;165;Houborg et al. (2023);Experiment 2;Orientation
19;1;179;-2;2.5629243000003;9;-26;166;Houborg et al. (2023);Experiment 2;Orientation
19;125;19;74;3.51359740000044;9;56;167;Houborg et al. (2023);Experiment 2;Orientation
19;17;19;2;2.79625379999925;9;-72;168;Houborg et al. (2023);Experiment 2;Orientation
19;17;21;4;1.71201790000487;9;0;169;Houborg et al. (2023);Experiment 2;Orientation
19;19;28;9;1.49526329999208;9;-2;170;Houborg et al. (2023);Experiment 2;Orientation
19;123;125;2;1.39522590000706;9;76;171;Houborg et al. (2023);Experiment 2;Orientation
19;117;118;1;3.36353859999508;9;6;172;Houborg et al. (2023);Experiment 2;Orientation
19;86;77;-9;2.02910059998976;9;31;173;Houborg et al. (2023);Experiment 2;Orientation
19;87;113;26;3.230343800009;9;-1;174;Houborg et al. (2023);Experiment 2;Orientation
19;61;62;1;1.89568550001422;9;26;175;Houborg et al. (2023);Experiment 2;Orientation
19;123;124;1;1.72881480000797;9;-62;176;Houborg et al. (2023);Experiment 2;Orientation
19;164;137;-27;2.1290558000037;9;-41;177;Houborg et al. (2023);Experiment 2;Orientation
19;44;48;4;2.9633266999881;9;-60;178;Houborg et al. (2023);Experiment 2;Orientation
19;132;140;8;1.57857999998669;9;-88;179;Houborg et al. (2023);Experiment 2;Orientation
19;169;156;-13;1.69544339999266;9;-37;180;Houborg et al. (2023);Experiment 2;Orientation
19;151;153;2;1.0784765999997;10;18;181;Houborg et al. (2023);Experiment 2;Orientation
19;169;162;-7;1.96224180000718;10;-18;182;Houborg et al. (2023);Experiment 2;Orientation
19;13;12;-1;1.42851039998641;10;-24;183;Houborg et al. (2023);Experiment 2;Orientation
19;61;63;2;2.4962072000053;10;-48;184;Houborg et al. (2023);Experiment 2;Orientation
19;154;154;0;2.26250919999438;10;87;185;Houborg et al. (2023);Experiment 2;Orientation
19;8;16;8;2.42924510000739;10;-34;186;Houborg et al. (2023);Experiment 2;Orientation
19;121;128;7;2.84628739999607;10;67;187;Houborg et al. (2023);Experiment 2;Orientation
19;148;142;-6;1.87911920000624;10;-27;188;Houborg et al. (2023);Experiment 2;Orientation
19;46;39;-7;1.46200049998879;10;-78;189;Houborg et al. (2023);Experiment 2;Orientation
19;107;105;-2;1.61203800000658;10;-61;190;Houborg et al. (2023);Experiment 2;Orientation
19;146;124;-22;2.0456744999974;10;-39;191;Houborg et al. (2023);Experiment 2;Orientation
19;91;94;3;1.82900509999308;10;55;192;Houborg et al. (2023);Experiment 2;Orientation
19;68;73;5;3.37926929999958;10;23;193;Houborg et al. (2023);Experiment 2;Orientation
19;66;65;-1;2.99640160000126;10;2;194;Houborg et al. (2023);Experiment 2;Orientation
19;112;115;3;2.44619010000315;10;-46;195;Houborg et al. (2023);Experiment 2;Orientation
19;86;78;-8;2.81315020000329;10;26;196;Houborg et al. (2023);Experiment 2;Orientation
19;101;112;11;2.46286810000311;10;-15;197;Houborg et al. (2023);Experiment 2;Orientation
19;65;66;1;1.86210889999347;10;36;198;Houborg et al. (2023);Experiment 2;Orientation
19;88;82;-6;3.54701149999164;10;-23;199;Houborg et al. (2023);Experiment 2;Orientation
19;170;162;-8;1.86219809998875;10;-82;200;Houborg et al. (2023);Experiment 2;Orientation
20;118;131;13;2.82971189997625;1;NaN;1;Houborg et al. (2023);Experiment 2;Orientation
20;71;67;-4;6.69953340000939;1;47;2;Houborg et al. (2023);Experiment 2;Orientation
20;47;51;4;2.91292190004606;1;24;3;Houborg et al. (2023);Experiment 2;Orientation
20;137;145;8;3.24683790002018;1;-90;4;Houborg et al. (2023);Experiment 2;Orientation
20;140;136;-4;2.24581740004942;1;-3;5;Houborg et al. (2023);Experiment 2;Orientation
20;107;125;18;2.46275710000191;1;33;6;Houborg et al. (2023);Experiment 2;Orientation
20;22;25;3;2.56286730000284;1;85;7;Houborg et al. (2023);Experiment 2;Orientation
20;18;23;5;2.21247000002768;1;4;8;Houborg et al. (2023);Experiment 2;Orientation
20;5;14;9;2.51269609993324;1;13;9;Houborg et al. (2023);Experiment 2;Orientation
20;10;22;12;2.34593500010669;1;-5;10;Houborg et al. (2023);Experiment 2;Orientation
20;84;70;-14;1.97864460002165;1;-74;11;Houborg et al. (2023);Experiment 2;Orientation
20;148;117;-31;2.7962898000842;1;-64;12;Houborg et al. (2023);Experiment 2;Orientation
20;45;60;15;3.31332620000467;1;-77;13;Houborg et al. (2023);Experiment 2;Orientation
20;21;30;9;2.82968490000349;1;24;14;Houborg et al. (2023);Experiment 2;Orientation
20;123;123;0;2.59619880001992;1;78;15;Houborg et al. (2023);Experiment 2;Orientation
20;33;35;2;2.07900000002701;1;90;16;Houborg et al. (2023);Experiment 2;Orientation
20;170;162;-8;2.54616199992597;1;43;17;Houborg et al. (2023);Experiment 2;Orientation
20;100;107;7;2.46252880000975;1;70;18;Houborg et al. (2023);Experiment 2;Orientation
20;80;59;-21;1.97893779992592;1;20;19;Houborg et al. (2023);Experiment 2;Orientation
20;86;101;15;3.58029640000314;1;-6;20;Houborg et al. (2023);Experiment 2;Orientation
20;92;103;11;2.77964530000463;2;-6;21;Houborg et al. (2023);Experiment 2;Orientation
20;9;22;13;2.1456698999973;2;83;22;Houborg et al. (2023);Experiment 2;Orientation
20;15;31;16;2.29583980003372;2;-6;23;Houborg et al. (2023);Experiment 2;Orientation
20;23;35;12;1.72876119997818;2;-8;24;Houborg et al. (2023);Experiment 2;Orientation
20;88;79;-9;3.28006259992253;2;-65;25;Houborg et al. (2023);Experiment 2;Orientation
20;166;165;-1;2.74619790003635;2;-78;26;Houborg et al. (2023);Experiment 2;Orientation
20;109;136;27;2.14578940009233;2;57;27;Houborg et al. (2023);Experiment 2;Orientation
20;66;42;-24;4.99813530000392;2;43;28;Houborg et al. (2023);Experiment 2;Orientation
20;129;128;-1;3.36328340007458;2;-63;29;Houborg et al. (2023);Experiment 2;Orientation
20;153;156;3;2.82961869996507;2;-24;30;Houborg et al. (2023);Experiment 2;Orientation
20;94;117;23;4.24746700003743;2;59;31;Houborg et al. (2023);Experiment 2;Orientation
20;29;20;-9;2.82954290008638;2;65;32;Houborg et al. (2023);Experiment 2;Orientation
20;62;57;-5;1.36177009996027;2;-33;33;Houborg et al. (2023);Experiment 2;Orientation
20;38;42;4;3.07990100001916;2;24;34;Houborg et al. (2023);Experiment 2;Orientation
20;72;42;-30;2.9797367999563;2;-34;35;Houborg et al. (2023);Experiment 2;Orientation
20;148;139;-9;2.21250570006669;2;-76;36;Houborg et al. (2023);Experiment 2;Orientation
20;178;10;12;2.128899000003;2;-30;37;Houborg et al. (2023);Experiment 2;Orientation
20;88;65;-23;2.91306260006968;2;90;38;Houborg et al. (2023);Experiment 2;Orientation
20;174;168;-6;2.27912389999256;2;-86;39;Houborg et al. (2023);Experiment 2;Orientation
20;140;146;6;2.34584059996996;2;34;40;Houborg et al. (2023);Experiment 2;Orientation
20;179;28;29;1.96215959999245;3;-39;41;Houborg et al. (2023);Experiment 2;Orientation
20;119;134;15;2.2794507999206;3;60;42;Houborg et al. (2023);Experiment 2;Orientation
20;157;153;-4;2.76282390009146;3;-38;43;Houborg et al. (2023);Experiment 2;Orientation
20;72;69;-3;3.53015880007297;3;85;44;Houborg et al. (2023);Experiment 2;Orientation
20;141;133;-8;2.82968259998597;3;-69;45;Houborg et al. (2023);Experiment 2;Orientation
20;34;50;16;3.06304150004871;3;-73;46;Houborg et al. (2023);Experiment 2;Orientation
20;144;143;-1;2.86302070005331;3;70;47;Houborg et al. (2023);Experiment 2;Orientation
20;125;143;18;3.86377469997387;3;19;48;Houborg et al. (2023);Experiment 2;Orientation
20;170;150;-20;3.46348809998017;3;-45;49;Houborg et al. (2023);Experiment 2;Orientation
20;49;51;2;3.27972160000354;3;-59;50;Houborg et al. (2023);Experiment 2;Orientation
20;86;72;-14;2.62940620002337;3;-37;51;Houborg et al. (2023);Experiment 2;Orientation
20;142;146;4;3.12994909996632;3;-56;52;Houborg et al. (2023);Experiment 2;Orientation
20;58;59;1;2.86310060007963;3;84;53;Houborg et al. (2023);Experiment 2;Orientation
20;41;83;42;2.29591459990479;3;17;54;Houborg et al. (2023);Experiment 2;Orientation
20;67;61;-6;2.52916030003689;3;-26;55;Houborg et al. (2023);Experiment 2;Orientation
20;102;104;2;2.07908000005409;3;-35;56;Houborg et al. (2023);Experiment 2;Orientation
20;35;64;29;2.99648359999992;3;67;57;Houborg et al. (2023);Experiment 2;Orientation
20;24;27;3;2.76274339994416;3;11;58;Houborg et al. (2023);Experiment 2;Orientation
20;14;38;24;4.94809660001192;3;10;59;Houborg et al. (2023);Experiment 2;Orientation
20;52;53;1;3.13013569999021;3;-38;60;Houborg et al. (2023);Experiment 2;Orientation
20;79;72;-7;3.08000820002053;4;-27;61;Houborg et al. (2023);Experiment 2;Orientation
20;174;18;24;3.4468421000056;4;85;62;Houborg et al. (2023);Experiment 2;Orientation
20;56;42;-14;2.47923940001056;4;-62;63;Houborg et al. (2023);Experiment 2;Orientation
20;85;58;-27;4.11370590003207;4;-29;64;Houborg et al. (2023);Experiment 2;Orientation
20;161;149;-12;2.1289412000915;4;-76;65;Houborg et al. (2023);Experiment 2;Orientation
20;160;153;-7;1.86215529998299;4;1;66;Houborg et al. (2023);Experiment 2;Orientation
20;144;148;4;2.76286490005441;4;16;67;Houborg et al. (2023);Experiment 2;Orientation
20;30;24;-6;2.69615399988834;4;-66;68;Houborg et al. (2023);Experiment 2;Orientation
20;25;27;2;2.57921700004954;4;5;69;Houborg et al. (2023);Experiment 2;Orientation
20;110;153;43;3.12976360006724;4;-85;70;Houborg et al. (2023);Experiment 2;Orientation
20;109;126;17;3.79720450006425;4;1;71;Houborg et al. (2023);Experiment 2;Orientation
20;68;68;0;3.5467252000235;4;41;72;Houborg et al. (2023);Experiment 2;Orientation
20;165;159;-6;2.07904910005163;4;83;73;Houborg et al. (2023);Experiment 2;Orientation
20;4;25;21;2.81301729998086;4;-19;74;Houborg et al. (2023);Experiment 2;Orientation
20;71;55;-16;2.27907150005922;4;-67;75;Houborg et al. (2023);Experiment 2;Orientation
20;72;63;-9;2.41299410001375;4;-1;76;Houborg et al. (2023);Experiment 2;Orientation
20;15;29;14;3.09657870000228;4;57;77;Houborg et al. (2023);Experiment 2;Orientation
20;64;55;-9;2.11243460001424;4;-49;78;Houborg et al. (2023);Experiment 2;Orientation
20;4;26;22;3.81375179998577;4;60;79;Houborg et al. (2023);Experiment 2;Orientation
20;88;92;4;2.56269110005815;4;-84;80;Houborg et al. (2023);Experiment 2;Orientation
20;97;107;10;2.5294427999761;5;-9;81;Houborg et al. (2023);Experiment 2;Orientation
20;159;151;-8;2.64623389998451;5;-62;82;Houborg et al. (2023);Experiment 2;Orientation
20;87;70;-17;1.92887479998171;5;72;83;Houborg et al. (2023);Experiment 2;Orientation
20;54;41;-13;2.47934720001649;5;33;84;Houborg et al. (2023);Experiment 2;Orientation
20;161;150;-11;3.44692539994139;5;73;85;Houborg et al. (2023);Experiment 2;Orientation
20;156;165;9;2.31245860003401;5;5;86;Houborg et al. (2023);Experiment 2;Orientation
20;86;102;16;2.62938670010772;5;70;87;Houborg et al. (2023);Experiment 2;Orientation
20;59;43;-16;1.34502540004905;5;27;88;Houborg et al. (2023);Experiment 2;Orientation
20;51;39;-12;2.2458322000457;5;8;89;Houborg et al. (2023);Experiment 2;Orientation
20;124;142;18;3.3633850000333;5;-73;90;Houborg et al. (2023);Experiment 2;Orientation
20;159;25;46;3.69688910001423;5;-35;91;Houborg et al. (2023);Experiment 2;Orientation
20;8;31;23;2.51277730008587;5;-29;92;Houborg et al. (2023);Experiment 2;Orientation
20;11;21;10;3.64711419993546;5;-3;93;Houborg et al. (2023);Experiment 2;Orientation
20;130;119;-11;4.09732159995474;5;61;94;Houborg et al. (2023);Experiment 2;Orientation
20;131;138;7;2.69607129995711;5;-1;95;Houborg et al. (2023);Experiment 2;Orientation
20;97;83;-14;2.67931100004353;5;34;96;Houborg et al. (2023);Experiment 2;Orientation
20;169;162;-7;2.7795688000042;5;-72;97;Houborg et al. (2023);Experiment 2;Orientation
20;145;147;2;1.41176679998171;5;24;98;Houborg et al. (2023);Experiment 2;Orientation
20;40;30;-10;2.74626980000176;5;-75;99;Houborg et al. (2023);Experiment 2;Orientation
20;85;72;-13;3.29671889997553;5;-45;100;Houborg et al. (2023);Experiment 2;Orientation
20;41;53;12;4.71443719998933;6;44;101;Houborg et al. (2023);Experiment 2;Orientation
20;74;64;-10;2.87968619994354;6;-33;102;Houborg et al. (2023);Experiment 2;Orientation
20;156;146;-10;3.44687220000196;6;-82;103;Houborg et al. (2023);Experiment 2;Orientation
20;84;98;14;3.0965194000164;6;72;104;Houborg et al. (2023);Experiment 2;Orientation
20;108;122;14;2.62944200006314;6;-24;105;Houborg et al. (2023);Experiment 2;Orientation
20;56;45;-11;3.06320740003139;6;52;106;Houborg et al. (2023);Experiment 2;Orientation
20;20;30;10;3.06307600007858;6;36;107;Houborg et al. (2023);Experiment 2;Orientation
20;176;164;-12;2.79640479991212;6;24;108;Houborg et al. (2023);Experiment 2;Orientation
20;109;113;4;3.27982599998359;6;67;109;Houborg et al. (2023);Experiment 2;Orientation
20;96;134;38;2.06225600000471;6;13;110;Houborg et al. (2023);Experiment 2;Orientation
20;65;56;-9;2.32914779998828;6;31;111;Houborg et al. (2023);Experiment 2;Orientation
20;102;115;13;2.21258679998573;6;-37;112;Houborg et al. (2023);Experiment 2;Orientation
20;66;53;-13;2.27916689997073;6;36;113;Houborg et al. (2023);Experiment 2;Orientation
20;73;71;-2;2.62943159998395;6;-7;114;Houborg et al. (2023);Experiment 2;Orientation
20;109;120;11;3.12992259999737;6;-36;115;Houborg et al. (2023);Experiment 2;Orientation
20;147;153;6;3.27999429998454;6;-38;116;Houborg et al. (2023);Experiment 2;Orientation
20;149;134;-15;2.49607420002576;6;-2;117;Houborg et al. (2023);Experiment 2;Orientation
20;21;29;8;2.94630670000333;6;-52;118;Houborg et al. (2023);Experiment 2;Orientation
20;127;122;-5;3.09657920000609;6;74;119;Houborg et al. (2023);Experiment 2;Orientation
20;79;109;30;3.39686800003983;6;48;120;Houborg et al. (2023);Experiment 2;Orientation
20;145;127;-18;2.6628395000007;7;-66;121;Houborg et al. (2023);Experiment 2;Orientation
20;38;53;15;1.7120375999948;7;-73;122;Houborg et al. (2023);Experiment 2;Orientation
20;106;117;11;2.32913819991518;7;-68;123;Houborg et al. (2023);Experiment 2;Orientation
20;73;69;-4;3.5635229999898;7;33;124;Houborg et al. (2023);Experiment 2;Orientation
20;127;125;-2;2.62951009999961;7;-54;125;Houborg et al. (2023);Experiment 2;Orientation
20;21;35;14;2.97985359991435;7;-74;126;Houborg et al. (2023);Experiment 2;Orientation
20;162;161;-1;2.66276480001397;7;39;127;Houborg et al. (2023);Experiment 2;Orientation
20;58;52;-6;2.32879680010956;7;-76;128;Houborg et al. (2023);Experiment 2;Orientation
20;52;64;12;2.46260939992499;7;6;129;Houborg et al. (2023);Experiment 2;Orientation
20;142;148;6;2.16243290004786;7;-90;130;Houborg et al. (2023);Experiment 2;Orientation
20;132;134;2;2.74608390009962;7;10;131;Houborg et al. (2023);Experiment 2;Orientation
20;147;35;68;2.86297340004239;7;-15;132;Houborg et al. (2023);Experiment 2;Orientation
20;157;161;4;2.7294543000171;7;-10;133;Houborg et al. (2023);Experiment 2;Orientation
20;52;55;3;3.19660120003391;7;-75;134;Houborg et al. (2023);Experiment 2;Orientation
20;145;165;20;2.54613849997986;7;87;135;Houborg et al. (2023);Experiment 2;Orientation
20;95;94;-1;2.81291390000843;7;50;136;Houborg et al. (2023);Experiment 2;Orientation
20;122;132;10;2.36247530009132;7;-27;137;Houborg et al. (2023);Experiment 2;Orientation
20;58;73;15;2.27920379990246;7;64;138;Houborg et al. (2023);Experiment 2;Orientation
20;98;98;0;2.8127902999986;7;-40;139;Houborg et al. (2023);Experiment 2;Orientation
20;39;43;4;3.53012909996323;7;59;140;Houborg et al. (2023);Experiment 2;Orientation
20;104;58;-46;2.86304070008919;8;-65;141;Houborg et al. (2023);Experiment 2;Orientation
20;122;126;4;2.97971660003532;8;-18;142;Houborg et al. (2023);Experiment 2;Orientation
20;51;63;12;2.27925370004959;8;71;143;Houborg et al. (2023);Experiment 2;Orientation
20;13;29;16;2.24582019995432;8;38;144;Houborg et al. (2023);Experiment 2;Orientation
20;69;75;6;2.61278900003526;8;-56;145;Houborg et al. (2023);Experiment 2;Orientation
20;172;149;-23;2.44600340002216;8;77;146;Houborg et al. (2023);Experiment 2;Orientation
20;173;14;21;2.42936549999285;8;-1;147;Houborg et al. (2023);Experiment 2;Orientation
20;23;31;8;2.3458259999752;8;-30;148;Houborg et al. (2023);Experiment 2;Orientation
20;14;21;7;2.42941750003956;8;9;149;Houborg et al. (2023);Experiment 2;Orientation
20;42;58;16;3.17997019994073;8;-28;150;Houborg et al. (2023);Experiment 2;Orientation
20;160;146;-14;2.46264629997313;8;62;151;Houborg et al. (2023);Experiment 2;Orientation
20;24;146;-58;5.23161090002395;8;-44;152;Houborg et al. (2023);Experiment 2;Orientation
20;176;169;-7;2.07887209998444;8;28;153;Houborg et al. (2023);Experiment 2;Orientation
20;142;155;13;1.97902230010368;8;34;154;Houborg et al. (2023);Experiment 2;Orientation
20;27;40;13;2.36249840003438;8;-65;155;Houborg et al. (2023);Experiment 2;Orientation
20;125;123;-2;2.16238160000648;8;82;156;Houborg et al. (2023);Experiment 2;Orientation
20;114;101;-13;2.41235599992797;8;11;157;Houborg et al. (2023);Experiment 2;Orientation
20;21;24;3;1.84550890000537;8;-87;158;Houborg et al. (2023);Experiment 2;Orientation
20;8;25;17;1.57866749993991;8;13;159;Houborg et al. (2023);Experiment 2;Orientation
20;34;40;6;1.84539360005874;8;-26;160;Houborg et al. (2023);Experiment 2;Orientation
20;38;44;6;2.0456370000029;9;-4;161;Houborg et al. (2023);Experiment 2;Orientation
20;3;175;-8;3.21328680007719;9;35;162;Houborg et al. (2023);Experiment 2;Orientation
20;141;132;-9;2.21252509998158;9;42;163;Houborg et al. (2023);Experiment 2;Orientation
20;71;43;-28;2.3626334000146;9;70;164;Houborg et al. (2023);Experiment 2;Orientation
20;38;119;81;4.03100169997197;9;33;165;Houborg et al. (2023);Experiment 2;Orientation
20;132;137;5;2.36243750003632;9;86;166;Houborg et al. (2023);Experiment 2;Orientation
20;79;72;-7;1.39516840002034;9;53;167;Houborg et al. (2023);Experiment 2;Orientation
20;145;127;-18;2.31248199997935;9;-66;168;Houborg et al. (2023);Experiment 2;Orientation
20;116;109;-7;2.41274379997049;9;29;169;Houborg et al. (2023);Experiment 2;Orientation
20;28;34;6;2.09557220002171;9;88;170;Houborg et al. (2023);Experiment 2;Orientation
20;27;26;-1;2.54610380006488;9;1;171;Houborg et al. (2023);Experiment 2;Orientation
20;163;150;-13;2.41267280001193;9;44;172;Houborg et al. (2023);Experiment 2;Orientation
20;123;130;7;2.31264150002971;9;40;173;Houborg et al. (2023);Experiment 2;Orientation
20;48;59;11;2.36249189998489;9;75;174;Houborg et al. (2023);Experiment 2;Orientation
20;139;153;14;1.66201109997928;9;89;175;Houborg et al. (2023);Experiment 2;Orientation
20;67;55;-12;2.9464007000206;9;72;176;Houborg et al. (2023);Experiment 2;Orientation
20;89;86;-3;2.74606569996104;9;-22;177;Houborg et al. (2023);Experiment 2;Orientation
20;138;130;-8;2.37918749998789;9;-49;178;Houborg et al. (2023);Experiment 2;Orientation
