obs;theta;resp;error;rt;block;delta;trial;study;experiment;stimulus
10;67;61;-6;2.18835259997286;6;78;590;Houborg et al. (2023b);Experiment 1;Orientation
10;50;48;-2;1.10498939995887;6;17;591;Houborg et al. (2023b);Experiment 1;Orientation
10;114;115;1;1.72136460000183;6;-64;592;Houborg et al. (2023b);Experiment 1;Orientation
10;107;109;2;0.837516299972776;6;7;593;Houborg et al. (2023b);Experiment 1;Orientation
10;132;126;-6;0.921429599984549;6;-25;594;Houborg et al. (2023b);Experiment 1;Orientation
10;7;21;14;1.12142580002546;6;-55;595;Houborg et al. (2023b);Experiment 1;Orientation
10;42;44;2;0.987878200015984;6;-35;596;Houborg et al. (2023b);Experiment 1;Orientation
10;92;106;14;1.85435179999331;6;-50;597;Houborg et al. (2023b);Experiment 1;Orientation
10;65;69;4;0.972294400038663;6;27;598;Houborg et al. (2023b);Experiment 1;Orientation
10;170;169;-1;1.62454599997727;6;75;599;Houborg et al. (2023b);Experiment 1;Orientation
10;129;116;-13;1.43808089999948;6;41;600;Houborg et al. (2023b);Experiment 1;Orientation
11;100;104;4;2.37575350003317;1;NaN;1;Houborg et al. (2023b);Experiment 1;Orientation
11;161;163;2;1.75889679999091;1;-61;2;Houborg et al. (2023b);Experiment 1;Orientation
11;36;36;0;1.20833829999901;1;-55;3;Houborg et al. (2023b);Experiment 1;Orientation
11;96;95;-1;2.82645240006968;1;-60;4;Houborg et al. (2023b);Experiment 1;Orientation
11;117;125;8;1.47268899995834;1;-21;5;Houborg et al. (2023b);Experiment 1;Orientation
11;119;130;11;1.52538000000641;1;-2;6;Houborg et al. (2023b);Experiment 1;Orientation
11;65;62;-3;1.9894696000265;1;54;7;Houborg et al. (2023b);Experiment 1;Orientation
11;36;25;-11;1.27518889994826;1;29;8;Houborg et al. (2023b);Experiment 1;Orientation
11;1;1;0;2.17606210010126;1;35;9;Houborg et al. (2023b);Experiment 1;Orientation
11;74;73;-1;2.24235009995755;1;-73;10;Houborg et al. (2023b);Experiment 1;Orientation
11;144;150;6;2.00662610004656;1;-70;11;Houborg et al. (2023b);Experiment 1;Orientation
11;19;15;-4;2.19265240000095;1;-55;12;Houborg et al. (2023b);Experiment 1;Orientation
11;118;125;7;1.34188399999402;1;81;13;Houborg et al. (2023b);Experiment 1;Orientation
11;72;75;3;1.92577119998168;1;46;14;Houborg et al. (2023b);Experiment 1;Orientation
11;81;84;3;3.07659050007351;1;-9;15;Houborg et al. (2023b);Experiment 1;Orientation
11;115;116;1;0.972447699983604;1;-34;16;Houborg et al. (2023b);Experiment 1;Orientation
11;175;0;5;2.19199940003455;1;-60;17;Houborg et al. (2023b);Experiment 1;Orientation
11;53;57;4;1.15521860006265;1;-58;18;Houborg et al. (2023b);Experiment 1;Orientation
11;45;37;-8;1.68947759992443;1;8;19;Houborg et al. (2023b);Experiment 1;Orientation
11;15;13;-2;2.1426661000587;1;30;20;Houborg et al. (2023b);Experiment 1;Orientation
11;7;5;-2;1.65798219991848;1;8;21;Houborg et al. (2023b);Experiment 1;Orientation
11;95;102;7;1.89237800007686;1;-88;22;Houborg et al. (2023b);Experiment 1;Orientation
11;67;72;5;2.45961749996059;1;28;23;Houborg et al. (2023b);Experiment 1;Orientation
11;159;162;3;1.57545020000543;1;88;24;Houborg et al. (2023b);Experiment 1;Orientation
11;28;16;-12;2.20821930002421;1;-49;25;Houborg et al. (2023b);Experiment 1;Orientation
11;24;19;-5;1.70891459996346;1;4;26;Houborg et al. (2023b);Experiment 1;Orientation
11;174;172;-2;2.67646119999699;1;30;27;Houborg et al. (2023b);Experiment 1;Orientation
11;118;122;4;1.70903559995349;1;56;28;Houborg et al. (2023b);Experiment 1;Orientation
11;42;37;-5;2.44285029999446;1;76;29;Houborg et al. (2023b);Experiment 1;Orientation
11;128;127;-1;1.42517820000648;1;-86;30;Houborg et al. (2023b);Experiment 1;Orientation
11;130;131;1;1.97569660004228;1;-2;31;Houborg et al. (2023b);Experiment 1;Orientation
11;125;125;0;1.29179579997435;1;5;32;Houborg et al. (2023b);Experiment 1;Orientation
11;85;82;-3;2.54297210008372;1;40;33;Houborg et al. (2023b);Experiment 1;Orientation
11;78;79;1;1.99234340002295;1;7;34;Houborg et al. (2023b);Experiment 1;Orientation
11;150;161;11;2.32528450002428;1;-72;35;Houborg et al. (2023b);Experiment 1;Orientation
11;8;12;4;1.892240999965;1;-38;36;Houborg et al. (2023b);Experiment 1;Orientation
11;48;42;-6;0.941477100015618;1;-40;37;Houborg et al. (2023b);Experiment 1;Orientation
11;117;123;6;1.84234759991523;1;-69;38;Houborg et al. (2023b);Experiment 1;Orientation
11;71;73;2;1.55617549992166;1;46;39;Houborg et al. (2023b);Experiment 1;Orientation
11;5;9;4;2.22593730001245;1;66;40;Houborg et al. (2023b);Experiment 1;Orientation
11;121;120;-1;2.04263180005364;1;64;41;Houborg et al. (2023b);Experiment 1;Orientation
11;147;158;11;2.15923800005112;1;-26;42;Houborg et al. (2023b);Experiment 1;Orientation
11;92;90;-2;1.55899080005474;1;55;43;Houborg et al. (2023b);Experiment 1;Orientation
11;105;98;-7;2.64295969996601;1;-13;44;Houborg et al. (2023b);Experiment 1;Orientation
11;16;12;-4;2.10753649997059;1;89;45;Houborg et al. (2023b);Experiment 1;Orientation
11;174;165;-9;1.74226770002861;1;22;46;Houborg et al. (2023b);Experiment 1;Orientation
11;82;86;4;1.80881900002714;1;-88;47;Houborg et al. (2023b);Experiment 1;Orientation
11;4;5;1;1.53968689998146;1;78;48;Houborg et al. (2023b);Experiment 1;Orientation
11;35;32;-3;1.20844580000266;1;-31;49;Houborg et al. (2023b);Experiment 1;Orientation
11;153;151;-2;1.49203029996715;1;62;50;Houborg et al. (2023b);Experiment 1;Orientation
11;15;12;-3;1.6755250999704;1;-42;51;Houborg et al. (2023b);Experiment 1;Orientation
11;45;47;2;3.82483220007271;1;-30;52;Houborg et al. (2023b);Experiment 1;Orientation
11;27;20;-7;1.67556980007794;1;18;53;Houborg et al. (2023b);Experiment 1;Orientation
11;36;43;7;1.75883930001874;1;-9;54;Houborg et al. (2023b);Experiment 1;Orientation
11;179;171;-8;1.92569179995917;1;37;55;Houborg et al. (2023b);Experiment 1;Orientation
11;89;89;0;1.6087644000072;1;90;56;Houborg et al. (2023b);Experiment 1;Orientation
11;118;114;-4;2.3260115000885;1;-29;57;Houborg et al. (2023b);Experiment 1;Orientation
11;145;146;1;2.05907229997683;1;-27;58;Houborg et al. (2023b);Experiment 1;Orientation
11;10;7;-3;1.37537220004015;1;-45;59;Houborg et al. (2023b);Experiment 1;Orientation
11;59;56;-3;1.75882730004378;1;-49;60;Houborg et al. (2023b);Experiment 1;Orientation
11;16;10;-6;1.74224970000796;1;43;61;Houborg et al. (2023b);Experiment 1;Orientation
11;49;66;17;2.02579759992659;1;-33;62;Houborg et al. (2023b);Experiment 1;Orientation
11;41;27;-14;2.39225239993539;1;8;63;Houborg et al. (2023b);Experiment 1;Orientation
11;114;114;0;1.65894079999998;1;-73;64;Houborg et al. (2023b);Experiment 1;Orientation
11;101;103;2;2.02580130007118;1;13;65;Houborg et al. (2023b);Experiment 1;Orientation
11;8;9;1;1.90856090001762;1;-87;66;Houborg et al. (2023b);Experiment 1;Orientation
11;16;14;-2;3.00991509994492;1;-8;67;Houborg et al. (2023b);Experiment 1;Orientation
11;160;161;1;1.7898652999429;1;36;68;Houborg et al. (2023b);Experiment 1;Orientation
11;60;72;12;2.37612530007027;1;-80;69;Houborg et al. (2023b);Experiment 1;Orientation
11;157;159;2;2.74313260009512;1;83;70;Houborg et al. (2023b);Experiment 1;Orientation
11;92;89;-3;1.62549170001876;1;65;71;Houborg et al. (2023b);Experiment 1;Orientation
11;149;151;2;1.37544079998042;1;-57;72;Houborg et al. (2023b);Experiment 1;Orientation
11;124;117;-7;1.34187370003201;1;25;73;Houborg et al. (2023b);Experiment 1;Orientation
11;147;146;-1;1.7081808000803;1;-23;74;Houborg et al. (2023b);Experiment 1;Orientation
11;45;51;6;3.72639690001961;1;-78;75;Houborg et al. (2023b);Experiment 1;Orientation
11;25;20;-5;3.47621450002771;1;20;76;Houborg et al. (2023b);Experiment 1;Orientation
11;58;66;8;3.49361740006134;1;-33;77;Houborg et al. (2023b);Experiment 1;Orientation
11;73;81;8;2.27607210003771;1;-15;78;Houborg et al. (2023b);Experiment 1;Orientation
11;108;111;3;1.35810419998597;1;-35;79;Houborg et al. (2023b);Experiment 1;Orientation
11;104;103;-1;2.79306829988491;1;4;80;Houborg et al. (2023b);Experiment 1;Orientation
11;18;11;-7;2.95875109999906;1;86;81;Houborg et al. (2023b);Experiment 1;Orientation
11;15;8;-7;2.12590069998987;1;3;82;Houborg et al. (2023b);Experiment 1;Orientation
11;149;148;-1;1.35868810000829;1;46;83;Houborg et al. (2023b);Experiment 1;Orientation
11;113;110;-3;1.54209200001787;1;36;84;Houborg et al. (2023b);Experiment 1;Orientation
11;5;5;0;2.69317779992707;1;-72;85;Houborg et al. (2023b);Experiment 1;Orientation
11;159;154;-5;1.30842879996635;1;26;86;Houborg et al. (2023b);Experiment 1;Orientation
11;5;6;1;2.12577210005838;1;-26;87;Houborg et al. (2023b);Experiment 1;Orientation
11;121;109;-12;4.67806209996343;1;64;88;Houborg et al. (2023b);Experiment 1;Orientation
11;68;73;5;2.77397620002739;1;53;89;Houborg et al. (2023b);Experiment 1;Orientation
11;80;80;0;2.5095721000107;1;-12;90;Houborg et al. (2023b);Experiment 1;Orientation
11;50;39;-11;1.42401880002581;1;30;91;Houborg et al. (2023b);Experiment 1;Orientation
11;51;46;-5;1.43937220005319;1;-1;92;Houborg et al. (2023b);Experiment 1;Orientation
11;130;136;6;2.17595929990057;1;-79;93;Houborg et al. (2023b);Experiment 1;Orientation
11;76;79;3;2.04239910002798;1;54;94;Houborg et al. (2023b);Experiment 1;Orientation
11;35;17;-18;1.40867120004259;1;41;95;Houborg et al. (2023b);Experiment 1;Orientation
11;100;98;-2;2.6262943999609;1;-65;96;Houborg et al. (2023b);Experiment 1;Orientation
11;165;166;1;3.11013479996473;1;-65;97;Houborg et al. (2023b);Experiment 1;Orientation
11;111;106;-5;2.17594220000319;1;54;98;Houborg et al. (2023b);Experiment 1;Orientation
11;156;167;11;2.99085070006549;1;-45;99;Houborg et al. (2023b);Experiment 1;Orientation
11;64;77;13;3.09330459998455;1;-88;100;Houborg et al. (2023b);Experiment 1;Orientation
11;34;32;-2;1.32523149996996;2;30;101;Houborg et al. (2023b);Experiment 1;Orientation
11;165;163;-2;2.29264909995254;2;49;102;Houborg et al. (2023b);Experiment 1;Orientation
11;77;80;3;2.74307920003776;2;88;103;Houborg et al. (2023b);Experiment 1;Orientation
11;167;164;-3;1.10831719997805;2;-90;104;Houborg et al. (2023b);Experiment 1;Orientation
11;137;141;4;2.12590880005155;2;30;105;Houborg et al. (2023b);Experiment 1;Orientation
11;34;33;-1;2.37611710000783;2;-77;106;Houborg et al. (2023b);Experiment 1;Orientation
11;31;20;-11;2.09244380006567;2;3;107;Houborg et al. (2023b);Experiment 1;Orientation
11;69;84;15;3.36022789997514;2;-38;108;Houborg et al. (2023b);Experiment 1;Orientation
11;91;90;-1;1.42296100000385;2;-22;109;Houborg et al. (2023b);Experiment 1;Orientation
11;26;21;-5;1.72551609994844;2;65;110;Houborg et al. (2023b);Experiment 1;Orientation
11;29;19;-10;3.37692790001165;2;-3;111;Houborg et al. (2023b);Experiment 1;Orientation
11;160;158;-2;1.77557769999839;2;49;112;Houborg et al. (2023b);Experiment 1;Orientation
11;131;129;-2;2.84303380001802;2;29;113;Houborg et al. (2023b);Experiment 1;Orientation
11;115;110;-5;2.24212439998519;2;16;114;Houborg et al. (2023b);Experiment 1;Orientation
11;146;156;10;1.8060202000197;2;-31;115;Houborg et al. (2023b);Experiment 1;Orientation
11;169;165;-4;1.22481539996807;2;-23;116;Houborg et al. (2023b);Experiment 1;Orientation
11;118;105;-13;3.49061870004516;2;51;117;Houborg et al. (2023b);Experiment 1;Orientation
11;84;83;-1;3.29344709997531;2;34;118;Houborg et al. (2023b);Experiment 1;Orientation
11;166;165;-1;2.20923799998127;2;-82;119;Houborg et al. (2023b);Experiment 1;Orientation
11;175;178;3;1.12508430005983;2;-9;120;Houborg et al. (2023b);Experiment 1;Orientation
11;141;142;1;1.42523560009431;2;34;121;Houborg et al. (2023b);Experiment 1;Orientation
11;60;71;11;1.79238090000581;2;81;122;Houborg et al. (2023b);Experiment 1;Orientation
11;63;66;3;1.52536650002003;2;-3;123;Houborg et al. (2023b);Experiment 1;Orientation
11;173;174;1;2.39297719998285;2;70;124;Houborg et al. (2023b);Experiment 1;Orientation
11;143;153;10;2.10915749997366;2;30;125;Houborg et al. (2023b);Experiment 1;Orientation
11;84;82;-2;2.75971120002214;2;59;126;Houborg et al. (2023b);Experiment 1;Orientation
11;121;105;-16;2.45961240003817;2;-37;127;Houborg et al. (2023b);Experiment 1;Orientation
11;37;24;-13;1.42530290002469;2;84;128;Houborg et al. (2023b);Experiment 1;Orientation
11;140;137;-3;1.08924520004075;2;77;129;Houborg et al. (2023b);Experiment 1;Orientation
11;165;164;-1;2.35905710002407;2;-25;130;Houborg et al. (2023b);Experiment 1;Orientation
11;89;91;2;3.44357689993922;2;76;131;Houborg et al. (2023b);Experiment 1;Orientation
11;156;156;0;2.94311960006598;2;-67;132;Houborg et al. (2023b);Experiment 1;Orientation
11;102;94;-8;2.85980730003212;2;54;133;Houborg et al. (2023b);Experiment 1;Orientation
11;67;74;7;1.62544799991883;2;35;134;Houborg et al. (2023b);Experiment 1;Orientation
11;68;79;11;2.43966560007539;2;-1;135;Houborg et al. (2023b);Experiment 1;Orientation
11;30;15;-15;2.15934659994673;2;38;136;Houborg et al. (2023b);Experiment 1;Orientation
11;129;129;0;1.88995820004493;2;81;137;Houborg et al. (2023b);Experiment 1;Orientation
11;60;64;4;2.65977030002978;2;69;138;Houborg et al. (2023b);Experiment 1;Orientation
11;35;19;-16;1.725454099942;2;25;139;Houborg et al. (2023b);Experiment 1;Orientation
11;10;6;-4;2.25607090000995;2;25;140;Houborg et al. (2023b);Experiment 1;Orientation
11;165;161;-4;1.15838709997479;2;25;141;Houborg et al. (2023b);Experiment 1;Orientation
11;171;173;2;1.37526819994673;2;-6;142;Houborg et al. (2023b);Experiment 1;Orientation
11;135;119;-16;2.39278709993232;2;36;143;Houborg et al. (2023b);Experiment 1;Orientation
11;64;81;17;2.20686960010789;2;71;144;Houborg et al. (2023b);Experiment 1;Orientation
11;143;143;0;2.47614709998015;2;-79;145;Houborg et al. (2023b);Experiment 1;Orientation
11;5;9;4;1.27512170001864;2;-42;146;Houborg et al. (2023b);Experiment 1;Orientation
11;102;97;-5;2.94309419998899;2;83;147;Houborg et al. (2023b);Experiment 1;Orientation
11;160;156;-4;1.65878089994658;2;-58;148;Houborg et al. (2023b);Experiment 1;Orientation
11;167;169;2;1.642095600022;2;-7;149;Houborg et al. (2023b);Experiment 1;Orientation
11;0;1;1;1.52536179998424;2;-13;150;Houborg et al. (2023b);Experiment 1;Orientation
11;122;114;-8;1.52214579994325;2;58;151;Houborg et al. (2023b);Experiment 1;Orientation
11;143;139;-4;1.94251429999713;2;-21;152;Houborg et al. (2023b);Experiment 1;Orientation
11;125;115;-10;1.65704940003343;2;18;153;Houborg et al. (2023b);Experiment 1;Orientation
11;1;5;4;3.1933788000606;2;-56;154;Houborg et al. (2023b);Experiment 1;Orientation
11;104;105;1;1.42253030010033;2;77;155;Houborg et al. (2023b);Experiment 1;Orientation
11;173;179;6;1.25850090000313;2;-69;156;Houborg et al. (2023b);Experiment 1;Orientation
11;56;59;3;0.908223700011149;2;-63;157;Houborg et al. (2023b);Experiment 1;Orientation
11;63;70;7;1.55784520006273;2;-7;158;Houborg et al. (2023b);Experiment 1;Orientation
11;17;12;-5;1.8922598999925;2;46;159;Houborg et al. (2023b);Experiment 1;Orientation
11;21;17;-4;2.67643620003946;2;-4;160;Houborg et al. (2023b);Experiment 1;Orientation
11;109;102;-7;3.09339400008321;2;-88;161;Houborg et al. (2023b);Experiment 1;Orientation
11;120;114;-6;1.47526600002311;2;-11;162;Houborg et al. (2023b);Experiment 1;Orientation
11;152;156;4;1.37478320009541;2;-32;163;Houborg et al. (2023b);Experiment 1;Orientation
11;69;77;8;1.20842230005655;2;83;164;Houborg et al. (2023b);Experiment 1;Orientation
11;139;142;3;2.52552280004602;2;-70;165;Houborg et al. (2023b);Experiment 1;Orientation
11;80;85;5;1.62555350002367;2;59;166;Houborg et al. (2023b);Experiment 1;Orientation
11;20;22;2;2.20927170000505;2;60;167;Houborg et al. (2023b);Experiment 1;Orientation
11;171;170;-1;2.15918389998842;2;29;168;Houborg et al. (2023b);Experiment 1;Orientation
11;70;86;16;2.24274850008078;2;-79;169;Houborg et al. (2023b);Experiment 1;Orientation
11;177;177;0;3.11006770003587;2;73;170;Houborg et al. (2023b);Experiment 1;Orientation
11;74;77;3;0.991574299987406;2;-77;171;Houborg et al. (2023b);Experiment 1;Orientation
11;55;62;7;1.2251029999461;2;19;172;Houborg et al. (2023b);Experiment 1;Orientation
11;100;95;-5;2.12580770009663;2;-45;173;Houborg et al. (2023b);Experiment 1;Orientation
11;94;95;1;1.3239924000809;2;6;174;Houborg et al. (2023b);Experiment 1;Orientation
11;108;100;-8;2.75920739991125;2;-14;175;Houborg et al. (2023b);Experiment 1;Orientation
11;139;155;16;1.77550999994855;2;-31;176;Houborg et al. (2023b);Experiment 1;Orientation
11;173;176;3;1.84245729993563;2;-34;177;Houborg et al. (2023b);Experiment 1;Orientation
11;146;154;8;2.30940120003652;2;27;178;Houborg et al. (2023b);Experiment 1;Orientation
11;162;159;-3;2.65962439996656;2;-16;179;Houborg et al. (2023b);Experiment 1;Orientation
11;56;67;11;1.94237379997503;2;-74;180;Houborg et al. (2023b);Experiment 1;Orientation
11;16;11;-5;2.00909810001031;2;40;181;Houborg et al. (2023b);Experiment 1;Orientation
11;62;77;15;2.55958579992875;2;-46;182;Houborg et al. (2023b);Experiment 1;Orientation
11;152;156;4;2.22341299999971;2;-90;183;Houborg et al. (2023b);Experiment 1;Orientation
11;144;144;0;2.50949950003996;2;8;184;Houborg et al. (2023b);Experiment 1;Orientation
11;19;17;-2;1.44190420000814;2;-55;185;Houborg et al. (2023b);Experiment 1;Orientation
11;82;88;6;3.54369459999725;2;-63;186;Houborg et al. (2023b);Experiment 1;Orientation
11;86;90;4;3.09325770009309;2;-4;187;Houborg et al. (2023b);Experiment 1;Orientation
11;41;32;-9;1.2740573999472;2;45;188;Houborg et al. (2023b);Experiment 1;Orientation
11;126;119;-7;2.25941500009503;2;-85;189;Houborg et al. (2023b);Experiment 1;Orientation
11;90;89;-1;1.72253759996966;2;36;190;Houborg et al. (2023b);Experiment 1;Orientation
11;127;127;0;1.14157770003658;2;-37;191;Houborg et al. (2023b);Experiment 1;Orientation
11;75;79;4;1.49194149998948;2;52;192;Houborg et al. (2023b);Experiment 1;Orientation
11;40;22;-18;2.94043050007895;2;35;193;Houborg et al. (2023b);Experiment 1;Orientation
11;173;18;25;1.69214159995317;2;47;194;Houborg et al. (2023b);Experiment 1;Orientation
11;178;1;3;1.67274459998589;2;-5;195;Houborg et al. (2023b);Experiment 1;Orientation
11;5;5;0;2.33981359994505;2;-7;196;Houborg et al. (2023b);Experiment 1;Orientation
11;140;138;-2;1.34123599994928;2;45;197;Houborg et al. (2023b);Experiment 1;Orientation
11;115;108;-7;2.04263049992733;2;25;198;Houborg et al. (2023b);Experiment 1;Orientation
11;94;90;-4;1.27258420002181;2;21;199;Houborg et al. (2023b);Experiment 1;Orientation
11;32;30;-2;1.02501359989401;2;62;200;Houborg et al. (2023b);Experiment 1;Orientation
11;158;164;6;1.92580620001536;3;54;201;Houborg et al. (2023b);Experiment 1;Orientation
11;17;9;-8;2.34277959994506;3;-39;202;Houborg et al. (2023b);Experiment 1;Orientation
11;132;137;5;0.925011100014672;3;65;203;Houborg et al. (2023b);Experiment 1;Orientation
11;76;84;8;3.27686980005819;3;56;204;Houborg et al. (2023b);Experiment 1;Orientation
11;12;10;-2;2.07576629996765;3;64;205;Houborg et al. (2023b);Experiment 1;Orientation
11;86;89;3;1.05836939997971;3;-74;206;Houborg et al. (2023b);Experiment 1;Orientation
11;147;152;5;1.02505389996804;3;-61;207;Houborg et al. (2023b);Experiment 1;Orientation
11;175;169;-6;1.6397654999746;3;-28;208;Houborg et al. (2023b);Experiment 1;Orientation
11;107;110;3;0.974914600024931;3;68;209;Houborg et al. (2023b);Experiment 1;Orientation
11;125;120;-5;1.65874500002246;3;-18;210;Houborg et al. (2023b);Experiment 1;Orientation
11;72;78;6;1.55878160009161;3;53;211;Houborg et al. (2023b);Experiment 1;Orientation
11;170;165;-5;1.05825329991058;3;82;212;Houborg et al. (2023b);Experiment 1;Orientation
11;43;41;-2;1.82558059995063;3;-53;213;Houborg et al. (2023b);Experiment 1;Orientation
11;159;170;11;2.19245129998308;3;64;214;Houborg et al. (2023b);Experiment 1;Orientation
11;30;27;-3;0.908227699925192;3;-51;215;Houborg et al. (2023b);Experiment 1;Orientation
11;165;163;-2;1.57551609992515;3;45;216;Houborg et al. (2023b);Experiment 1;Orientation
11;27;21;-6;1.97576479997952;3;-42;217;Houborg et al. (2023b);Experiment 1;Orientation
11;105;111;6;0.958237400045618;3;-78;218;Houborg et al. (2023b);Experiment 1;Orientation
11;101;110;9;2.44293999997899;3;4;219;Houborg et al. (2023b);Experiment 1;Orientation
11;41;39;-2;1.25869230006356;3;60;220;Houborg et al. (2023b);Experiment 1;Orientation
11;179;176;-3;1.54157319990918;3;42;221;Houborg et al. (2023b);Experiment 1;Orientation
11;142;144;2;1.1084396999795;3;37;222;Houborg et al. (2023b);Experiment 1;Orientation
11;163;166;3;1.12403999990784;3;-21;223;Houborg et al. (2023b);Experiment 1;Orientation
11;83;86;3;2.4594210999785;3;80;224;Houborg et al. (2023b);Experiment 1;Orientation
11;142;142;0;2.00917630002368;3;-59;225;Houborg et al. (2023b);Experiment 1;Orientation
11;75;76;1;1.89236429997254;3;67;226;Houborg et al. (2023b);Experiment 1;Orientation
11;59;57;-2;1.25851740001235;3;16;227;Houborg et al. (2023b);Experiment 1;Orientation
11;53;49;-4;1.84246610000264;3;6;228;Houborg et al. (2023b);Experiment 1;Orientation
11;78;85;7;1.59206419996917;3;-25;229;Houborg et al. (2023b);Experiment 1;Orientation
11;65;63;-2;1.57543029997032;3;13;230;Houborg et al. (2023b);Experiment 1;Orientation
11;0;177;-3;0.974950599949807;3;65;231;Houborg et al. (2023b);Experiment 1;Orientation
11;174;173;-1;1.00822990003508;3;6;232;Houborg et al. (2023b);Experiment 1;Orientation
11;24;18;-6;1.20848549995571;3;-30;233;Houborg et al. (2023b);Experiment 1;Orientation
11;178;178;0;1.32528660004027;3;26;234;Houborg et al. (2023b);Experiment 1;Orientation
11;18;12;-6;2.02580109995324;3;-20;235;Houborg et al. (2023b);Experiment 1;Orientation
11;172;173;1;2.24275030009449;3;26;236;Houborg et al. (2023b);Experiment 1;Orientation
11;172;174;2;2.75980090000667;3;0;237;Houborg et al. (2023b);Experiment 1;Orientation
11;116;104;-12;1.95912109990604;3;56;238;Houborg et al. (2023b);Experiment 1;Orientation
11;163;169;6;2.67391520005185;3;-47;239;Houborg et al. (2023b);Experiment 1;Orientation
11;70;68;-2;1.19183189992327;3;-87;240;Houborg et al. (2023b);Experiment 1;Orientation
11;120;115;-5;1.9090365000302;3;-50;241;Houborg et al. (2023b);Experiment 1;Orientation
11;33;24;-9;1.89211180002894;3;87;242;Houborg et al. (2023b);Experiment 1;Orientation
11;42;47;5;2.84311040001921;3;-9;243;Houborg et al. (2023b);Experiment 1;Orientation
11;58;65;7;2.72637339995708;3;-16;244;Houborg et al. (2023b);Experiment 1;Orientation
11;145;155;10;1.55628339992836;3;-87;245;Houborg et al. (2023b);Experiment 1;Orientation
11;25;14;-11;2.40834349999204;3;-60;246;Houborg et al. (2023b);Experiment 1;Orientation
11;164;167;3;2.24265819997527;3;41;247;Houborg et al. (2023b);Experiment 1;Orientation
11;176;177;1;1.72556299995631;3;-12;248;Houborg et al. (2023b);Experiment 1;Orientation
11;135;120;-15;1.79235180001706;3;41;249;Houborg et al. (2023b);Experiment 1;Orientation
11;119;104;-15;2.65963730006479;3;16;250;Houborg et al. (2023b);Experiment 1;Orientation
11;110;103;-7;3.04333000001498;3;9;251;Houborg et al. (2023b);Experiment 1;Orientation
11;174;178;4;1.29184540000279;3;-64;252;Houborg et al. (2023b);Experiment 1;Orientation
11;154;164;10;2.37611219997052;3;20;253;Houborg et al. (2023b);Experiment 1;Orientation
11;46;52;6;2.44283630000427;3;-72;254;Houborg et al. (2023b);Experiment 1;Orientation
11;137;133;-4;1.84226599999238;3;89;255;Houborg et al. (2023b);Experiment 1;Orientation
11;90;91;1;1.89237899996806;3;47;256;Houborg et al. (2023b);Experiment 1;Orientation
11;92;91;-1;1.6423030999722;3;-2;257;Houborg et al. (2023b);Experiment 1;Orientation
11;135;143;8;1.05835419998039;3;-43;258;Houborg et al. (2023b);Experiment 1;Orientation
11;132;136;4;1.17256169999018;3;3;259;Houborg et al. (2023b);Experiment 1;Orientation
11;106;102;-4;1.6588044000091;3;26;260;Houborg et al. (2023b);Experiment 1;Orientation
11;175;118;-57;1.47427619993687;3;-69;261;Houborg et al. (2023b);Experiment 1;Orientation
11;59;68;9;1.29082839994226;3;-64;262;Houborg et al. (2023b);Experiment 1;Orientation
11;3;7;4;1.7226071000332;3;56;263;Houborg et al. (2023b);Experiment 1;Orientation
11;135;136;1;1.44191279995721;3;48;264;Houborg et al. (2023b);Experiment 1;Orientation
11;64;73;9;1.30861369997729;3;71;265;Houborg et al. (2023b);Experiment 1;Orientation
11;162;161;-1;1.17511760001071;3;82;266;Houborg et al. (2023b);Experiment 1;Orientation
11;145;157;12;1.55646770005114;3;17;267;Houborg et al. (2023b);Experiment 1;Orientation
11;4;6;2;2.29262839991134;3;-39;268;Houborg et al. (2023b);Experiment 1;Orientation
11;126;116;-10;3.27671630005352;3;58;269;Houborg et al. (2023b);Experiment 1;Orientation
11;125;127;2;2.09236430004239;3;1;270;Houborg et al. (2023b);Experiment 1;Orientation
11;77;83;6;1.80884700000752;3;48;271;Houborg et al. (2023b);Experiment 1;Orientation
11;129;145;16;1.67561039992142;3;-52;272;Houborg et al. (2023b);Experiment 1;Orientation
11;70;83;13;3.16008900001179;3;59;273;Houborg et al. (2023b);Experiment 1;Orientation
11;6;6;0;2.02578110003378;3;64;274;Houborg et al. (2023b);Experiment 1;Orientation
11;141;139;-2;1.54212530003861;3;45;275;Houborg et al. (2023b);Experiment 1;Orientation
11;126;117;-9;3.76047029998153;3;15;276;Houborg et al. (2023b);Experiment 1;Orientation
11;41;42;1;2.12586899998132;3;85;277;Houborg et al. (2023b);Experiment 1;Orientation
11;134;131;-3;1.47279919998255;3;87;278;Houborg et al. (2023b);Experiment 1;Orientation
11;160;160;0;1.52564459992573;3;-26;279;Houborg et al. (2023b);Experiment 1;Orientation
11;139;145;6;1.90892090008128;3;21;280;Houborg et al. (2023b);Experiment 1;Orientation
11;134;132;-2;2.32607010006905;3;5;281;Houborg et al. (2023b);Experiment 1;Orientation
11;32;30;-2;1.05838559998665;3;-78;282;Houborg et al. (2023b);Experiment 1;Orientation
11;87;87;0;0.991526499972679;3;-55;283;Houborg et al. (2023b);Experiment 1;Orientation
11;76;76;0;1.4085417999886;3;11;284;Houborg et al. (2023b);Experiment 1;Orientation
11;11;8;-3;2.40946160000749;3;65;285;Houborg et al. (2023b);Experiment 1;Orientation
11;57;63;6;1.70892000000458;3;-46;286;Houborg et al. (2023b);Experiment 1;Orientation
